Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume JPY
2018-09-09,XEMJPY,10.88,11.27,10.77,10.79,9835671.2,107627673.47
2018-09-08,XEMJPY,11.15,11.43,10.58,10.88,11625386.7,128218961.0
2018-09-07,XEMJPY,11.35,11.49,10.94,11.15,13215599.3,148572940.7
2018-09-06,XEMJPY,11.15,11.65,10.74,11.35,24135600.9,269837985.83
2018-09-05,XEMJPY,13.58,13.9,11.15,11.15,31939163.7,399614307.48
2018-09-04,XEMJPY,12.72,14.5,12.65,13.58,48208755.6,655679570.97
2018-09-03,XEMJPY,12.56,12.89,12.35,12.72,16056412.6,202588441.84
2018-09-02,XEMJPY,12.3,12.95,11.97,12.56,21768485.4,271238333.53
2018-09-01,XEMJPY,11.7,12.65,11.66,12.3,22477834.3,273977053.64
2018-08-31,XEMJPY,11.78,11.8,11.3,11.7,8843147.7,101609078.0
2018-08-30,XEMJPY,12.09,12.1,11.17,11.78,20510669.2,237070719.78
2018-08-29,XEMJPY,12.58,12.59,11.92,12.09,14511033.5,178372828.25
2018-08-28,XEMJPY,12.08,12.6,11.7,12.58,25049934.9,305745704.33
2018-08-27,XEMJPY,11.55,12.1,11.4,12.08,10563409.9,123100628.87
2018-08-26,XEMJPY,11.45,11.55,11.12,11.55,8215381.2,93183994.79
2018-08-25,XEMJPY,11.35,11.6,11.21,11.45,8945783.2,101766187.08
2018-08-24,XEMJPY,10.89,11.55,10.85,11.35,14840496.2,166093148.67
2018-08-23,XEMJPY,10.61,11.05,10.6,10.89,8730391.1,94144202.8
2018-08-22,XEMJPY,11.09,11.7,10.5,10.61,15917041.2,177454754.24
2018-08-21,XEMJPY,11.19,11.48,10.89,11.09,11916554.5,133169491.67
2018-08-20,XEMJPY,11.92,12,11.18,11.19,13368584.9,154624849.51
2018-08-19,XEMJPY,11.67,12.13,11.55,11.92,12118745.9,143653640.05
2018-08-18,XEMJPY,12.96,13.36,11.35,11.67,31033077.5,380600682.15
2018-08-17,XEMJPY,11.5,13.03,11.45,12.96,40922791.8,493134715.15
2018-08-16,XEMJPY,11.5,11.7,10.8,11.5,26250735.9,296413792.16
2018-08-15,XEMJPY,11.9,12.65,11.49,11.5,28016895.7,338857287.02
2018-08-14,XEMJPY,11.88,12,10.68,11.9,20030178.4,226571395.99
2018-08-13,XEMJPY,11.91,13.12,11.8,11.88,18580979.8,230787485.11
