Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
2017-10-23,XVGUSD,0.005199,0.005199,0.004255,0.005199,11000.0,50.68
2017-10-22,XVGUSD,0.005199,0.005199,0.005199,0.005199,0.0,0.0
2017-10-21,XVGUSD,0.004269,0.005899,0.00424,0.005199,50000.0,219.04
2017-10-20,XVGUSD,0.005997,0.0062,0.004269,0.004269,7000.0,39.02
2017-10-19,XVGUSD,0.0059,0.005997,0.0056,0.005997,20000.0,112.79
2017-10-18,XVGUSD,0.005,0.006299,0.00424,0.0059,17000.0,93.01
2017-10-17,XVGUSD,0.005,0.005,0.004271,0.005,4000.0,18.3
2017-10-16,XVGUSD,0.0055,0.006992,0.004201,0.005,23000.0,131.57
2017-10-15,XVGUSD,0.00495,0.005999,0.00495,0.0055,42000.0,234.21
2017-10-14,XVGUSD,0.005,0.005,0.004601,0.00495,53000.0,249.92
2017-10-13,XVGUSD,0.0055,0.005999,0.005,0.005,38000.0,206.39
2017-10-12,XVGUSD,0.0052,0.005999,0.0052,0.0055,70000.0,391.63
2017-10-11,XVGUSD,0.0051,0.007499,0.0051,0.0052,24000.0,170.57
2017-10-10,XVGUSD,0.0055,0.0055,0.0051,0.0051,25000.0,128.91
2017-10-09,XVGUSD,0.007499,0.007499,0.0052,0.0055,94000.0,538.45
2017-10-08,XVGUSD,0.0059,0.0075,0.00575,0.007499,59000.0,394.9
2017-10-07,XVGUSD,0.005675,0.007389,0.005675,0.0059,13000.0,88.96
2017-10-06,XVGUSD,0.006,0.006,0.005675,0.005675,24000.0,136.22
2017-10-05,XVGUSD,0.0064,0.0065,0.005101,0.006,81000.0,475.46
2017-10-04,XVGUSD,0.007397,0.007397,0.0062,0.0064,43000.0,289.64
2017-10-03,XVGUSD,0.0072,0.007397,0.006401,0.007397,73000.0,483.51
2017-10-02,XVGUSD,0.00777,0.0095,0.0072,0.0072,301000.0,2466.08
2017-10-01,XVGUSD,0.0071,0.00826,0.006162,0.00777,449000.0,3268.11
