Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-24 01-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 12-PM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 11-AM,BTCEUR,9625,9625,9625,9625,0.0,0.0
2019-06-24 10-AM,BTCEUR,10443,10443,9618,9625,13.75,132371.74
2019-06-24 09-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 08-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 07-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 06-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 05-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 04-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 03-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 02-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 01-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-24 12-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 11-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 10-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 09-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 08-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 07-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 06-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 05-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 04-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 03-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 02-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 01-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 12-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 11-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 10-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 09-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 08-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 07-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 06-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 05-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 04-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 03-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 02-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 01-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-23 12-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 11-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 10-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 09-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 08-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 07-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 06-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 05-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 04-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 03-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 02-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 01-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 12-PM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 11-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 10-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 09-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 08-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 07-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 06-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 05-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 04-AM,BTCEUR,10443,10443,10443,10443,0.0,0.0
2019-06-22 03-AM,BTCEUR,8695,10443,8695,10443,0.1047,1093.38
2019-06-22 02-AM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-22 01-AM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-22 12-AM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 11-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 10-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 09-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 08-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 07-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 06-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 05-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 04-PM,BTCEUR,8695,8695,8695,8695,0.0,0.0
2019-06-21 03-PM,BTCEUR,8690,8695,8690,8695,0.6223,5410.9
2019-06-21 02-PM,BTCEUR,8600,8695,8600,8690,9.98,86747.42
2019-06-21 01-PM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 12-PM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 11-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 10-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 09-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 08-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 07-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 06-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 05-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 04-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 03-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 02-AM,BTCEUR,8600,8600,8600,8600,0.0,0.0
2019-06-21 01-AM,BTCEUR,8287,8600,8287,8600,0.7,6020.0
2019-06-21 12-AM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 11-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 10-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 09-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 08-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 07-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 06-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 05-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 04-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 03-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 02-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 01-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 12-PM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 11-AM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 10-AM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 09-AM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 08-AM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 07-AM,BTCEUR,8287,8287,8287,8287,0.0,0.0
2019-06-20 06-AM,BTCEUR,8287,8287,8287,8287,0.0,0.0
