Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume BTC
2019-07-12,NEOBTC,0.001289,0.00133,0.001277,0.001305,252992.99,329.77
2019-07-11,NEOBTC,0.001337,0.001347,0.001279,0.001289,347483.47,454.78
2019-07-10,NEOBTC,0.001375,0.001381,0.00126,0.001337,422875.07,557.56
2019-07-09,NEOBTC,0.001429,0.001432,0.001368,0.001375,368142.61,516.76
2019-07-08,NEOBTC,0.001507,0.001508,0.001409,0.001429,226516.48,330.67
2019-07-07,NEOBTC,0.001497,0.001513,0.00147,0.001507,190774.3,283.9
2019-07-06,NEOBTC,0.001551,0.001557,0.00148,0.001497,189981.04,285.47
2019-07-05,NEOBTC,0.001526,0.001567,0.001509,0.001551,217255.67,333.71
2019-07-04,NEOBTC,0.0015,0.001546,0.001484,0.001526,304160.16,458.89
2019-07-03,NEOBTC,0.001655,0.001657,0.001484,0.0015,471559.78,733.39
2019-07-02,NEOBTC,0.001597,0.001722,0.001594,0.001655,901194.61,1491.71
2019-07-01,NEOBTC,0.001547,0.001619,0.001504,0.001597,672276.22,1042.03
2019-06-30,NEOBTC,0.001549,0.001588,0.001501,0.001547,379199.89,581.66
2019-06-29,NEOBTC,0.001468,0.00156,0.001468,0.001549,556413.43,842.67
2019-06-28,NEOBTC,0.001519,0.00158,0.001458,0.001468,602450.2,920.37
2019-06-27,NEOBTC,0.00148,0.001604,0.00146,0.001519,955399.41,1441.6
2019-06-26,NEOBTC,0.001659,0.001755,0.001326,0.00148,1803583.65,2780.56
2019-06-25,NEOBTC,0.001624,0.001725,0.001548,0.001659,970374.28,1581.75
2019-06-24,NEOBTC,0.001546,0.001696,0.001536,0.001624,581976.2,944.04
2019-06-23,NEOBTC,0.00163,0.001736,0.001531,0.001546,1025710.83,1678.22
