Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume ILS
2015-11-24,LTCILS,12,12,12,12,0.0,0.0
2015-11-23,LTCILS,12,12,12,12,0.0,0.0
2015-11-22,LTCILS,12,12,12,12,0.0,0.0
2015-11-21,LTCILS,12,12,12,12,0.0,0.0
2015-11-20,LTCILS,12,12,12,12,0.0,0.0
2015-11-19,LTCILS,12,12,12,12,0.0,0.0
2015-11-18,LTCILS,12,12,12,12,0.0,0.0
2015-11-17,LTCILS,12,12,12,12,0.0,0.0
2015-11-16,LTCILS,12,12,12,12,0.0,0.0
2015-11-15,LTCILS,12,12,12,12,0.0,0.0
2015-11-14,LTCILS,12,12,12,12,0.0,0.0
2015-11-13,LTCILS,12,12,12,12,0.0,0.0
2015-11-12,LTCILS,12,12,12,12,0.0,0.0
2015-11-11,LTCILS,12,12,12,12,58.33,699.99
2015-11-10,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-09,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-08,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-07,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-06,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-05,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-04,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-03,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-02,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-11-01,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-31,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-30,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-29,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-28,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-27,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-26,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-25,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-24,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-23,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-22,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-21,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-20,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-19,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-18,LTCILS,13.2,13.2,13.2,13.2,0.0,0.0
2015-10-17,LTCILS,13.21,13.21,13.2,13.2,15.16,200.22
2015-10-16,LTCILS,11.39,11.39,11.39,11.39,0.0,0.0
2015-10-15,LTCILS,11.39,11.39,11.39,11.39,0.0,0.0
2015-10-14,LTCILS,11.39,11.39,11.39,11.39,0.0,0.0
2015-10-13,LTCILS,10.66,11.39,10.48,11.39,343.7,3624.27
2015-10-12,LTCILS,8,8,8,8,0.0,0.0
2015-10-11,LTCILS,8,8,8,8,0.0,0.0
2015-10-10,LTCILS,9.51,9.51,8,8,51.61,487.63
2015-10-09,LTCILS,9.51,9.51,9.51,9.51,0.0,0.0
2015-10-08,LTCILS,9.51,9.51,9.51,9.51,0.0,0.0
2015-10-07,LTCILS,9.51,9.51,9.51,9.51,0.0,0.0
2015-10-06,LTCILS,9.51,9.51,9.51,9.51,0.0,0.0
2015-10-05,LTCILS,9.51,9.51,9.51,9.51,10.6,100.81
2015-10-04,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-10-03,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-10-02,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-10-01,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-30,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-29,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-28,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-27,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-26,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-25,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-24,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-23,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-22,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-21,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-20,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-19,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-18,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-17,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-16,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-15,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-14,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-13,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-12,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-11,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-10,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-09,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-08,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-07,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-06,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-05,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-04,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-03,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-02,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-09-01,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-08-31,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-08-30,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-08-29,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-08-28,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-08-27,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2015-08-26,LTCILS,12.5,14.99,12.5,14.99,0.6738,10.1
2015-08-25,LTCILS,12.5,19.21,12.5,12.5,278.27,4162.59
2015-08-24,LTCILS,15.01,15.01,12.5,12.5,38.99,565.41
2015-08-23,LTCILS,15.01,15.01,15.01,15.01,0.0,0.0
2015-08-22,LTCILS,15.01,15.01,15.01,15.01,0.0,0.0
2015-08-21,LTCILS,15.01,15.01,15.01,15.01,0.0,0.0
2015-08-20,LTCILS,15.01,15.01,15.01,15.01,0.0,0.0
2015-08-19,LTCILS,18,18,15,15.01,107.5,1612.9
2015-08-18,LTCILS,19,19,18,18,55.0,1014.91
2015-08-17,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-16,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-15,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-14,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-13,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-12,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-11,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-10,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-09,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-08,LTCILS,15.21,15.21,15.21,15.21,0.0,0.0
2015-08-07,LTCILS,15.21,15.21,15.21,15.21,11.0,167.31
2015-08-06,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-08-05,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-08-04,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-08-03,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-08-02,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-08-01,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-31,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-30,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-29,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-28,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-27,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-26,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-25,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-24,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-23,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-22,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-21,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-20,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-19,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-18,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-17,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-16,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-15,LTCILS,27.99,27.99,27.99,27.99,0.0,0.0
2015-07-14,LTCILS,14.5,27.99,14.5,27.99,3.3,92.37
2015-07-13,LTCILS,28,28,14.5,14.5,50.0,744.82
2015-07-12,LTCILS,18,28,18,28,28.8,806.4
2015-07-11,LTCILS,18,18,18,18,19.9,358.2
2015-07-10,LTCILS,25,28,25,28,1.16,32.39
2015-07-09,LTCILS,20,25,20,25,20.91,522.63
2015-07-08,LTCILS,20,20,20,20,20.0,400.0
2015-07-07,LTCILS,17,17,17,17,0.0,0.0
2015-07-06,LTCILS,17,17,17,17,19.46,330.88
2015-07-05,LTCILS,14.51,14.51,14.51,14.51,0.0,0.0
2015-07-04,LTCILS,14.51,14.51,14.51,14.51,0.0,0.0
2015-07-03,LTCILS,14.51,14.51,14.51,14.51,0.0,0.0
2015-07-02,LTCILS,14.51,14.51,14.51,14.51,0.0,0.0
2015-07-01,LTCILS,14.51,14.51,14.51,14.51,0.0,0.0
2015-06-30,LTCILS,14.51,14.51,14.51,14.51,1.58,22.95
2015-06-29,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-28,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-27,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-26,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-25,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-24,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-23,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-22,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-21,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-20,LTCILS,9.01,9.01,9.01,9.01,0.0,0.0
2015-06-19,LTCILS,9.01,9.01,9.01,9.01,11.0,99.11
2015-06-18,LTCILS,10,10,9,9,21.14,190.41
2015-06-17,LTCILS,10,10,10,10,12.97,129.66
2015-06-16,LTCILS,8.5,10,8.5,10,212.1,1987.84
2015-06-15,LTCILS,7,7,7,7,0.0,0.0
2015-06-14,LTCILS,7,7,7,7,0.0,0.0
2015-06-13,LTCILS,7,7,7,7,0.0,0.0
2015-06-12,LTCILS,7,7,7,7,0.0,0.0
2015-06-11,LTCILS,7,7,7,7,0.0,0.0
2015-06-10,LTCILS,7,7,7,7,0.0,0.0
2015-06-09,LTCILS,7,7,7,7,0.0,0.0
2015-06-08,LTCILS,7,7,7,7,0.0,0.0
2015-06-07,LTCILS,7,7,7,7,0.0,0.0
2015-06-06,LTCILS,7,7,7,7,0.0,0.0
2015-06-05,LTCILS,7,7,7,7,0.0,0.0
2015-06-04,LTCILS,7,7,7,7,0.0,0.0
2015-06-03,LTCILS,7,7,7,7,0.0,0.0
2015-06-02,LTCILS,7,7,7,7,0.0,0.0
2015-06-01,LTCILS,7,7,7,7,0.0,0.0
2015-05-31,LTCILS,7,7,7,7,24.99,174.93
2015-05-30,LTCILS,5,5,5,5,0.0,0.0
2015-05-29,LTCILS,5,5,5,5,0.0,0.0
2015-05-28,LTCILS,5,5,5,5,0.0,0.0
2015-05-27,LTCILS,5,5,5,5,0.0,0.0
2015-05-26,LTCILS,5,5,5,5,0.0,0.0
2015-05-25,LTCILS,5,5,5,5,0.0,0.0
2015-05-24,LTCILS,5,5,5,5,0.0,0.0
2015-05-23,LTCILS,5,5,5,5,0.0,0.0
2015-05-22,LTCILS,5,5,5,5,0.0,0.0
2015-05-21,LTCILS,5,5,5,5,0.0,0.0
2015-05-20,LTCILS,5,5,5,5,0.0,0.0
2015-05-19,LTCILS,5,5,5,5,0.0,0.0
2015-05-18,LTCILS,5,5,5,5,0.0,0.0
2015-05-17,LTCILS,5,5,5,5,0.0,0.0
2015-05-16,LTCILS,5,5,5,5,0.0,0.0
2015-05-15,LTCILS,5,5,5,5,0.0,0.0
2015-05-14,LTCILS,5,5,5,5,0.0,0.0
2015-05-13,LTCILS,5,5,5,5,0.0,0.0
2015-05-12,LTCILS,5,5,5,5,0.0,0.0
2015-05-11,LTCILS,5,5,5,5,0.0,0.0
2015-05-10,LTCILS,5,5,5,5,0.0,0.0
2015-05-09,LTCILS,5,5,5,5,0.0,0.0
2015-05-08,LTCILS,5,5,5,5,0.0,0.0
2015-05-07,LTCILS,5,5,5,5,0.0,0.0
2015-05-06,LTCILS,5,5,5,5,0.0,0.0
2015-05-05,LTCILS,5,5,5,5,0.0,0.0
2015-05-04,LTCILS,5,5,5,5,0.0,0.0
2015-05-03,LTCILS,5,5,5,5,0.0,0.0
2015-05-02,LTCILS,5,5,5,5,0.0,0.0
2015-05-01,LTCILS,5,5,5,5,0.0,0.0
2015-04-30,LTCILS,5,5,5,5,0.0,0.0
2015-04-29,LTCILS,5,5,5,5,0.0,0.0
2015-04-28,LTCILS,5,5,5,5,0.0,0.0
2015-04-27,LTCILS,5,5,5,5,0.0,0.0
2015-04-26,LTCILS,5,5,5,5,0.0,0.0
2015-04-25,LTCILS,5,5,5,5,0.0,0.0
2015-04-24,LTCILS,5,5,5,5,0.0,0.0
2015-04-23,LTCILS,5,5,5,5,0.0,0.0
2015-04-22,LTCILS,5,5,5,5,0.0,0.0
2015-04-21,LTCILS,5,5,5,5,0.0,0.0
2015-04-20,LTCILS,5,5,5,5,0.0,0.0
2015-04-19,LTCILS,5,5,5,5,0.0,0.0
2015-04-18,LTCILS,5,5,5,5,0.0,0.0
2015-04-17,LTCILS,6,6,5,5,50.0,250.21
2015-04-16,LTCILS,6,6,6,6,0.0,0.0
2015-04-15,LTCILS,6,6,6,6,0.0,0.0
2015-04-14,LTCILS,6,6,6,6,0.0,0.0
2015-04-13,LTCILS,6,6,6,6,0.0,0.0
2015-04-12,LTCILS,6.01,6.01,6,6,54.97,330.27
2015-04-11,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-10,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-09,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-08,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-07,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-06,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-05,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-04,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-03,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-02,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-04-01,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-03-31,LTCILS,10.5,10.5,10.5,10.5,7.43,78.0
2015-03-30,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-03-29,LTCILS,8,10.5,8,10.5,42.0,422.0
2015-03-28,LTCILS,8,8,8,8,0.0,0.0
2015-03-27,LTCILS,8,8,8,8,0.0,0.0
2015-03-26,LTCILS,8,8,8,8,0.0,0.0
2015-03-25,LTCILS,9,9,8,8,24.99,199.92
2015-03-24,LTCILS,9,9,9,9,0.0,0.0
2015-03-23,LTCILS,9,9,9,9,0.0,0.0
2015-03-22,LTCILS,9,9,9,9,0.0,0.0
2015-03-21,LTCILS,9,9,9,9,0.0,0.0
2015-03-20,LTCILS,9,9,9,9,0.0,0.0
2015-03-19,LTCILS,9,9,9,9,0.0,0.0
2015-03-18,LTCILS,9,9,9,9,0.0,0.0
2015-03-17,LTCILS,9,9,9,9,0.0,0.0
2015-03-16,LTCILS,9,9,9,9,0.0,0.0
2015-03-15,LTCILS,9,9,9,9,0.0,0.0
2015-03-14,LTCILS,9,9,9,9,0.0,0.0
2015-03-13,LTCILS,11,11,9,9,2.49,22.41
2015-03-12,LTCILS,11,11,11,11,0.0,0.0
2015-03-11,LTCILS,11,11,11,11,0.0,0.0
2015-03-10,LTCILS,11,11,11,11,0.0,0.0
2015-03-09,LTCILS,11,11,11,11,0.0,0.0
2015-03-08,LTCILS,11,11,11,11,0.0,0.0
2015-03-07,LTCILS,11,11,11,11,0.0,0.0
2015-03-06,LTCILS,11,11,11,11,0.0,0.0
2015-03-05,LTCILS,11,11,11,11,0.0,0.0
2015-03-04,LTCILS,11,11,11,11,0.0,0.0
2015-03-03,LTCILS,9.95,11,9.94,11,41.09,421.99
2015-03-02,LTCILS,9.95,9.95,9.95,9.95,0.0,0.0
2015-03-01,LTCILS,10.5,10.5,9.94,9.95,15.0,149.16
2015-02-28,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-27,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-26,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-25,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-24,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-23,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-22,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-21,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-20,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-19,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-18,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-17,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-16,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-15,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-14,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-13,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-12,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-11,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-10,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-09,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-08,LTCILS,10.5,10.5,10.5,10.5,0.0,0.0
2015-02-07,LTCILS,6.8,10.5,6.8,10.5,106.19,1000.0
2015-02-06,LTCILS,6.8,6.8,6.8,6.8,0.0,0.0
2015-02-05,LTCILS,6.8,6.8,6.8,6.8,0.0,0.0
2015-02-04,LTCILS,6.6,6.8,6.6,6.8,10.0,68.0
2015-02-03,LTCILS,9.99,9.99,6.4,6.6,15.0,97.5
2015-02-02,LTCILS,9.99,9.99,9.99,9.99,0.0,0.0
2015-02-01,LTCILS,9,9.99,9,9.99,20.02,200.0
2015-01-31,LTCILS,9,9,9,9,0.0,0.0
2015-01-30,LTCILS,9,9,9,9,0.0,0.0
2015-01-29,LTCILS,9,9,9,9,0.0,0.0
2015-01-28,LTCILS,9,9,9,9,0.0,0.0
2015-01-27,LTCILS,7,9,7,9,30.0,255.0
2015-01-26,LTCILS,8.5,8.5,7,7,10.0,70.0
2015-01-25,LTCILS,8.5,8.5,8.5,8.5,9.99,84.92
2015-01-24,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-23,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-22,LTCILS,3,9.5,3,8.5,172.98,1540.29
2015-01-21,LTCILS,3,3,3,3,0.0,0.0
2015-01-20,LTCILS,3,3,3,3,0.0,0.0
2015-01-19,LTCILS,3,3,3,3,0.0,0.0
2015-01-18,LTCILS,3,3,3,3,0.0,0.0
2015-01-17,LTCILS,3,3,3,3,0.0,0.0
2015-01-16,LTCILS,3,3,3,3,0.0,0.0
2015-01-15,LTCILS,7,7,3,3,38.28,114.85
2015-01-14,LTCILS,7,7,7,7,0.0,0.0
2015-01-13,LTCILS,8.5,8.5,7,7,2.99,20.93
2015-01-12,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-11,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-10,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-09,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-08,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-07,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-06,LTCILS,8.5,8.5,8.5,8.5,0.0,0.0
2015-01-05,LTCILS,9,9,8.5,8.5,50.0,425.0
2015-01-04,LTCILS,10,10,9,9,30.29,272.76
2015-01-03,LTCILS,10,10,10,10,0.0,0.0
2015-01-02,LTCILS,10,10,10,10,0.0,0.0
2015-01-01,LTCILS,10,10,10,10,0.0,0.0
2014-12-31,LTCILS,10,10,10,10,0.0,0.0
2014-12-30,LTCILS,10,10,10,10,0.0,0.0
2014-12-29,LTCILS,10,10,10,10,0.0,0.0
2014-12-28,LTCILS,10,10,10,10,0.0,0.0
2014-12-27,LTCILS,10,10,10,10,0.0,0.0
2014-12-26,LTCILS,10,10,10,10,0.0,0.0
2014-12-25,LTCILS,13.5,13.5,10,10,2.02,20.17
2014-12-24,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-23,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-22,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-21,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-20,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-19,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-18,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-17,LTCILS,13.5,13.5,13.5,13.5,0.0,0.0
2014-12-16,LTCILS,23,23,13.5,13.5,96.47,1302.62
2014-12-15,LTCILS,23,23,23,23,0.0,0.0
2014-12-14,LTCILS,23,23,23,23,0.0,0.0
2014-12-13,LTCILS,23,23,23,23,0.0,0.0
2014-12-12,LTCILS,23,23,23,23,0.0,0.0
2014-12-11,LTCILS,23,23,23,23,0.0,0.0
2014-12-10,LTCILS,23,23,23,23,0.0,0.0
2014-12-09,LTCILS,23,23,23,23,0.0,0.0
2014-12-08,LTCILS,23,23,23,23,0.0,0.0
2014-12-07,LTCILS,23,23,23,23,0.0,0.0
2014-12-06,LTCILS,23,23,23,23,0.0,0.0
2014-12-05,LTCILS,23,23,23,23,0.0,0.0
2014-12-04,LTCILS,15.99,23,15,23,41.21,682.54
2014-12-03,LTCILS,15.99,15.99,15.99,15.99,0.0,0.0
2014-12-02,LTCILS,15.99,15.99,15.99,15.99,0.0,0.0
2014-12-01,LTCILS,10,15.99,10,15.99,5.75,92.0
2014-11-30,LTCILS,10,10,10,10,0.0,0.0
2014-11-29,LTCILS,10,10,10,10,0.0,0.0
2014-11-28,LTCILS,10,10,10,10,0.0,0.0
2014-11-27,LTCILS,10,10,10,10,0.0,0.0
2014-11-26,LTCILS,10,10,10,10,0.0,0.0
2014-11-25,LTCILS,10,10,10,10,0.0,0.0
2014-11-24,LTCILS,18,18,10,10,100.0,1000.19
2014-11-23,LTCILS,18,18,18,18,0.0,0.0
2014-11-22,LTCILS,18,18,18,18,0.0,0.0
2014-11-21,LTCILS,18,18,18,18,0.0,0.0
2014-11-20,LTCILS,18,18,18,18,0.0,0.0
2014-11-19,LTCILS,18,18,18,18,0.0,0.0
2014-11-18,LTCILS,18,18,18,18,0.0,0.0
2014-11-17,LTCILS,18,18,18,18,0.0,0.0
2014-11-16,LTCILS,18,18,18,18,0.0,0.0
2014-11-15,LTCILS,18,18,18,18,0.0,0.0
2014-11-14,LTCILS,18,18,18,18,0.0,0.0
2014-11-13,LTCILS,15.25,18,15.25,18,27.78,500.0
2014-11-12,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-11,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-10,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-09,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-08,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-07,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-06,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-05,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-04,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-03,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-02,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-11-01,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-10-31,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-10-30,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-10-29,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-10-28,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-10-27,LTCILS,15.25,15.25,15.25,15.25,0.0,0.0
2014-10-26,LTCILS,14.99,15.25,14.99,15.25,19.86,302.87
2014-10-25,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-24,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-23,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-22,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-21,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-20,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-19,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-18,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-17,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-16,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-15,LTCILS,14.99,14.99,14.99,14.99,0.0,0.0
2014-10-14,LTCILS,16,16,14.99,14.99,32.0,479.68
2014-10-13,LTCILS,16,16,16,16,0.0,0.0
2014-10-12,LTCILS,16,16,16,16,0.0,0.0
2014-10-11,LTCILS,16,16,16,16,0.0,0.0
2014-10-10,LTCILS,16,16,16,16,0.0,0.0
2014-10-09,LTCILS,16,16,15.99,16,29.7,475.0
2014-10-08,LTCILS,16,16,16,16,0.0,0.0
2014-10-07,LTCILS,15.99,16,15.99,16,18.76,300.0
2014-10-06,LTCILS,15,15.99,15,15.99,6.01,96.03
2014-10-05,LTCILS,22.2,22.2,14.99,15,50.8,761.89
