Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume USD
2018-08-25 05-AM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-25 04-AM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-25 03-AM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-25 02-AM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-25 01-AM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-25 12-AM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-24 11-PM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-24 10-PM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-24 09-PM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-24 08-PM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-24 07-PM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-24 06-PM,LSKUSD,5.09,5.09,5.09,5.09,0.0,0.0
2018-08-24 05-PM,LSKUSD,5.08,5.09,5.08,5.09,109.19,554.78
2018-08-24 04-PM,LSKUSD,4.74,5.08,4.74,5.08,4.25,21.59
2018-08-24 03-PM,LSKUSD,4.74,4.74,4.74,4.74,0.0,0.0
2018-08-24 02-PM,LSKUSD,4.75,4.75,4.74,4.74,11.16,52.89
2018-08-24 01-PM,LSKUSD,4.75,4.75,4.75,4.75,0.0,0.0
2018-08-24 12-PM,LSKUSD,4.75,4.75,4.75,4.75,0.0,0.0
2018-08-24 11-AM,LSKUSD,4.31,5.06,4.31,4.75,10.04,48.36
2018-08-24 10-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 09-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 08-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 07-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 06-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 05-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 04-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 03-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 02-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 01-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-24 12-AM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-23 11-PM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-23 10-PM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-23 09-PM,LSKUSD,4.31,4.31,4.31,4.31,0.0,0.0
2018-08-23 08-PM,LSKUSD,4.28,4.31,4.28,4.31,284.69,1222.11
2018-08-23 07-PM,LSKUSD,4.28,4.28,4.28,4.28,0.0,0.0
2018-08-23 06-PM,LSKUSD,3.99,4.28,3.99,4.28,362.91,1545.04
2018-08-23 05-PM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 04-PM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 03-PM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 02-PM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 01-PM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 12-PM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 11-AM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 10-AM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 09-AM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 08-AM,LSKUSD,3.99,3.99,3.99,3.99,0.0,0.0
2018-08-23 07-AM,LSKUSD,3.91,3.99,3.91,3.99,12.64,50.42
2018-08-23 06-AM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-23 05-AM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-23 04-AM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-23 03-AM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-23 02-AM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-23 01-AM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-23 12-AM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-22 11-PM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-22 10-PM,LSKUSD,3.91,3.91,3.91,3.91,0.1798,0.703
2018-08-22 09-PM,LSKUSD,3.91,3.91,3.91,3.91,0.0,0.0
2018-08-22 08-PM,LSKUSD,4.01,4.01,3.91,3.91,112.09,438.4
2018-08-22 07-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 06-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 05-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 04-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 03-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 02-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 01-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 12-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 11-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 10-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 09-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 08-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 07-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 06-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 05-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 04-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 03-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 02-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 01-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-22 12-AM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-21 11-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-21 10-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-21 09-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-21 08-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-21 07-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-21 06-PM,LSKUSD,3.85,4.01,3.85,4.01,13.86,55.57
2018-08-21 05-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 04-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 03-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 02-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 01-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 12-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 11-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 10-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 09-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 08-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 07-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 06-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 05-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 04-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 03-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 02-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 01-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-21 12-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 11-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 10-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 09-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 08-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 07-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 06-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 05-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 04-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 03-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 02-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 01-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 12-PM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 11-AM,LSKUSD,3.85,3.85,3.85,3.85,0.0,0.0
2018-08-20 10-AM,LSKUSD,3.63,3.85,3.63,3.85,19.98,76.94
2018-08-20 09-AM,LSKUSD,3.63,3.63,3.63,3.63,0.0,0.0
2018-08-20 08-AM,LSKUSD,3.63,3.63,3.63,3.63,0.0,0.0
2018-08-20 07-AM,LSKUSD,3.63,3.63,3.63,3.63,0.0,0.0
2018-08-20 06-AM,LSKUSD,3.63,3.63,3.63,3.63,0.0,0.0
2018-08-20 05-AM,LSKUSD,3.63,3.63,3.63,3.63,0.0,0.0
2018-08-20 04-AM,LSKUSD,3.63,3.63,3.63,3.63,0.0,0.0
2018-08-20 03-AM,LSKUSD,3.63,3.63,3.63,3.63,0.0,0.0
2018-08-20 02-AM,LSKUSD,4.21,4.21,3.63,3.63,0.03042,0.1104
2018-08-20 01-AM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-20 12-AM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 11-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 10-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 09-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 08-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 07-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 06-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 05-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 04-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 03-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 02-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 01-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 12-PM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 11-AM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 10-AM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 09-AM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 08-AM,LSKUSD,4.21,4.21,4.21,4.21,0.0,0.0
2018-08-19 07-AM,LSKUSD,3.9,4.21,3.9,4.21,1.41,5.56
2018-08-19 06-AM,LSKUSD,3.83,3.9,3.83,3.9,0.06667,0.26
2018-08-19 05-AM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-19 04-AM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-19 03-AM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-19 02-AM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-19 01-AM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-19 12-AM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 11-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 10-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 09-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 08-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 07-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 06-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 05-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 04-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 03-PM,LSKUSD,3.83,3.83,3.83,3.83,0.0,0.0
2018-08-18 02-PM,LSKUSD,4.01,4.01,3.83,3.83,70.71,270.8
2018-08-18 01-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-18 12-PM,LSKUSD,4.01,4.01,4.01,4.01,0.0,0.0
2018-08-18 11-AM,LSKUSD,3.92,4.01,3.92,4.01,5.72,22.91
2018-08-18 10-AM,LSKUSD,3.92,3.92,3.92,3.92,0.0,0.0
2018-08-18 09-AM,LSKUSD,3.92,3.92,3.92,3.92,0.0,0.0
2018-08-18 08-AM,LSKUSD,3.92,3.92,3.92,3.92,0.0,0.0
2018-08-18 07-AM,LSKUSD,4.13,4.13,3.92,3.92,18.46,72.5
2018-08-18 06-AM,LSKUSD,4.13,4.13,4.13,4.13,0.0,0.0
2018-08-18 05-AM,LSKUSD,4.13,4.13,4.13,4.13,0.0,0.0
2018-08-18 04-AM,LSKUSD,4.13,4.13,4.13,4.13,0.0,0.0
2018-08-18 03-AM,LSKUSD,4.13,4.13,4.13,4.13,0.0,0.0
2018-08-18 02-AM,LSKUSD,4,4.13,4,4.13,9.77,40.36
2018-08-18 01-AM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-18 12-AM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 11-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 10-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 09-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 08-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 07-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 06-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 05-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 04-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 03-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 02-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 01-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 12-PM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 11-AM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 10-AM,LSKUSD,4,4,4,4,0.0,0.0
2018-08-17 09-AM,LSKUSD,4,4,4,4,0.03892,0.1557
2018-08-17 08-AM,LSKUSD,4.05,4.05,4,4,48.36,193.43
2018-08-17 07-AM,LSKUSD,4.05,4.05,4.05,4.05,0.0,0.0
2018-08-17 06-AM,LSKUSD,4.05,4.05,4.05,4.05,0.0,0.0
2018-08-17 05-AM,LSKUSD,4.25,4.25,4.04,4.05,12.38,50.01
2018-08-17 04-AM,LSKUSD,4.25,4.25,4.25,4.25,0.0,0.0
2018-08-17 03-AM,LSKUSD,4.25,4.25,4.25,4.25,0.0,0.0
2018-08-17 02-AM,LSKUSD,3.78,4.25,3.78,4.25,168.37,713.84
2018-08-17 01-AM,LSKUSD,3.78,3.78,3.78,3.78,0.0,0.0
2018-08-17 12-AM,LSKUSD,3.76,3.78,3.76,3.78,258.31,975.89
2018-08-16 11-PM,LSKUSD,3.58,3.76,3.58,3.76,13.13,49.36
2018-08-16 10-PM,LSKUSD,3.58,3.58,3.58,3.58,0.0,0.0
2018-08-16 09-PM,LSKUSD,3.58,3.58,3.58,3.58,0.0,0.0
2018-08-16 08-PM,LSKUSD,3.66,3.76,3.58,3.58,15.82,56.95
2018-08-16 07-PM,LSKUSD,3.07,3.75,3.07,3.66,13.09,48.07
2018-08-16 06-PM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 05-PM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 04-PM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 03-PM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 02-PM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 01-PM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 12-PM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 11-AM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-16 10-AM,LSKUSD,2.96,3.66,2.96,3.07,33.76,104.11
2018-08-16 09-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 08-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 07-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 06-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 05-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 04-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 03-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 02-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 01-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-16 12-AM,LSKUSD,2.96,2.96,2.96,2.96,0.0,0.0
2018-08-15 11-PM,LSKUSD,3.01,3.01,2.96,2.96,16.89,50.0
2018-08-15 10-PM,LSKUSD,3.01,3.01,3.01,3.01,0.0,0.0
2018-08-15 09-PM,LSKUSD,3.01,3.01,3.01,3.01,0.0,0.0
2018-08-15 08-PM,LSKUSD,3.01,3.01,3.01,3.01,0.0,0.0
2018-08-15 07-PM,LSKUSD,3.01,3.01,3.01,3.01,0.0,0.0
2018-08-15 06-PM,LSKUSD,3.01,3.01,3.01,3.01,0.0,0.0
2018-08-15 05-PM,LSKUSD,3.01,3.01,3.01,3.01,0.0,0.0
2018-08-15 04-PM,LSKUSD,2.77,3.01,2.77,3.01,440.5,1321.08
2018-08-15 03-PM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 02-PM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 01-PM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 12-PM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 11-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 10-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 09-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 08-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 07-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 06-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 05-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 04-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 03-AM,LSKUSD,2.77,2.77,2.77,2.77,0.0,0.0
2018-08-15 02-AM,LSKUSD,2.74,2.77,2.74,2.77,27.19,74.84
2018-08-15 01-AM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-15 12-AM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 11-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 10-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 09-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 08-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 07-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 06-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 05-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 04-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 03-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 02-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 01-PM,LSKUSD,2.74,2.74,2.74,2.74,0.0,0.0
2018-08-14 12-PM,LSKUSD,3.07,3.07,2.72,2.74,11.68,31.76
2018-08-14 11-AM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-14 10-AM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-14 09-AM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-14 08-AM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-14 07-AM,LSKUSD,3.07,3.07,3.07,3.07,0.0,0.0
2018-08-14 06-AM,LSKUSD,3.27,3.27,2.78,3.07,0.9495,2.77
2018-08-14 05-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-14 04-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-14 03-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-14 02-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-14 01-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-14 12-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 11-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 10-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 09-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 08-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 07-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 06-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 05-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 04-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 03-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 02-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 01-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 12-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 11-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 10-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 09-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 08-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 07-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 06-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 05-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 04-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 03-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 02-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 01-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-13 12-AM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-12 11-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-12 10-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-12 09-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-12 08-PM,LSKUSD,3.27,3.27,3.27,3.27,0.0,0.0
2018-08-12 07-PM,LSKUSD,3.27,3.27,3.27,3.27,15.63,51.12
2018-08-12 06-PM,LSKUSD,3.37,3.37,3.27,3.27,15.63,51.12
2018-08-12 05-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 04-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 03-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 02-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 01-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 12-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 11-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 10-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 09-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 08-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 07-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 06-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 05-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 04-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 03-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 02-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 01-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-12 12-AM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-11 11-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-11 10-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-11 09-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-11 08-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-11 07-PM,LSKUSD,3.37,3.37,3.37,3.37,0.0,0.0
2018-08-11 06-PM,LSKUSD,2.5,3.37,2.5,3.37,1.74,4.99
2018-08-11 05-PM,LSKUSD,2.5,2.5,2.5,2.5,0.0,0.0
2018-08-11 04-PM,LSKUSD,2.5,2.5,2.5,2.5,0.0,0.0
2018-08-11 03-PM,LSKUSD,2.5,2.5,2.5,2.5,0.0,0.0
