Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DIM,Volume USD
2018-05-30 05-AM,DIMUSD,0.0067,0.0067,0.0065,0.0065,11651.0,76.87
2018-05-30 04-AM,DIMUSD,0.0067,0.0068,0.0065,0.0067,310198.0,2077.86
2018-05-30 03-AM,DIMUSD,0.0067,0.0067,0.0066,0.0067,151937.0,1008.73
2018-05-30 02-AM,DIMUSD,0.0067,0.0067,0.0067,0.0067,24290.0,162.74
2018-05-30 01-AM,DIMUSD,0.0066,0.0067,0.0065,0.0067,198247.0,1300.75
2018-05-30 12-AM,DIMUSD,0.0066,0.0066,0.0066,0.0066,0.0,0.0
2018-05-29 11-PM,DIMUSD,0.0067,0.0067,0.0066,0.0066,464.0,3.06
2018-05-29 10-PM,DIMUSD,0.0067,0.0068,0.0066,0.0067,180400.0,1217.6
2018-05-29 09-PM,DIMUSD,0.0066,0.0067,0.0066,0.0067,5203.0,34.34
2018-05-29 08-PM,DIMUSD,0.0067,0.0067,0.0065,0.0066,28687.0,187.32
2018-05-29 07-PM,DIMUSD,0.0067,0.0067,0.0066,0.0067,711.0,4.7
2018-05-29 06-PM,DIMUSD,0.0065,0.0067,0.0065,0.0067,156308.0,1032.59
2018-05-29 05-PM,DIMUSD,0.0068,0.0068,0.0065,0.0065,202739.0,1336.98
2018-05-29 04-PM,DIMUSD,0.0065,0.0068,0.0065,0.0068,114803.0,764.13
2018-05-29 03-PM,DIMUSD,0.0064,0.0066,0.0064,0.0065,50489.0,332.93
2018-05-29 02-PM,DIMUSD,0.0068,0.0069,0.0064,0.0064,435049.0,2831.76
2018-05-29 01-PM,DIMUSD,0.0069,0.0069,0.0066,0.0068,34282.0,231.64
2018-05-29 12-PM,DIMUSD,0.0068,0.0069,0.0067,0.0069,59050.0,406.92
2018-05-29 11-AM,DIMUSD,0.0069,0.0069,0.0065,0.0068,149167.0,996.92
2018-05-29 10-AM,DIMUSD,0.0068,0.0069,0.0067,0.0069,119688.0,809.61
2018-05-29 09-AM,DIMUSD,0.0067,0.0069,0.0067,0.0068,172298.0,1171.64
2018-05-29 08-AM,DIMUSD,0.0064,0.0068,0.0064,0.0067,530488.0,3420.7
2018-05-29 07-AM,DIMUSD,0.0068,0.0069,0.0064,0.0064,310041.0,2006.81
2018-05-29 06-AM,DIMUSD,0.0067,0.0068,0.0065,0.0068,94553.0,633.51
2018-05-29 05-AM,DIMUSD,0.0066,0.0067,0.0066,0.0067,44.0,0.2948
2018-05-29 04-AM,DIMUSD,0.0065,0.0067,0.0064,0.0066,45480.0,297.76
2018-05-29 03-AM,DIMUSD,0.0064,0.0065,0.0064,0.0065,1230.0,8.0
2018-05-29 02-AM,DIMUSD,0.0066,0.0066,0.0064,0.0064,186732.0,1210.29
2018-05-29 01-AM,DIMUSD,0.0067,0.0069,0.0066,0.0066,11349.0,74.9
2018-05-29 12-AM,DIMUSD,0.0068,0.0068,0.0067,0.0067,12.0,0.0807
2018-05-28 11-PM,DIMUSD,0.0065,0.0068,0.0065,0.0068,172777.0,1155.05
2018-05-28 10-PM,DIMUSD,0.0065,0.0066,0.0065,0.0065,200455.0,1303.0
2018-05-28 09-PM,DIMUSD,0.0065,0.0065,0.0064,0.0065,499501.0,3200.74
2018-05-28 08-PM,DIMUSD,0.0068,0.0069,0.0065,0.0065,203925.0,1344.63
2018-05-28 07-PM,DIMUSD,0.0066,0.0068,0.0066,0.0068,155895.0,1058.17
2018-05-28 06-PM,DIMUSD,0.0067,0.0067,0.0066,0.0066,1110.0,7.33
2018-05-28 05-PM,DIMUSD,0.0065,0.0067,0.0065,0.0067,12907.0,86.46
2018-05-28 04-PM,DIMUSD,0.0065,0.0068,0.0065,0.0065,68834.0,449.93
2018-05-28 03-PM,DIMUSD,0.0067,0.0068,0.0065,0.0065,169004.0,1135.49
2018-05-28 02-PM,DIMUSD,0.0069,0.0069,0.0065,0.0067,222489.0,1497.74
2018-05-28 01-PM,DIMUSD,0.0069,0.0069,0.0067,0.0069,57432.0,385.53
2018-05-28 12-PM,DIMUSD,0.0067,0.0069,0.0065,0.0069,479461.0,3251.57
2018-05-28 11-AM,DIMUSD,0.0068,0.0068,0.0066,0.0067,329.0,2.19
2018-05-28 10-AM,DIMUSD,0.0069,0.0069,0.0065,0.0068,6630.0,43.53
2018-05-28 09-AM,DIMUSD,0.007,0.007,0.0065,0.0069,115725.0,752.28
2018-05-28 08-AM,DIMUSD,0.007,0.007,0.0065,0.007,230740.0,1506.68
2018-05-28 07-AM,DIMUSD,0.0069,0.007,0.0069,0.007,189.0,1.31
2018-05-28 06-AM,DIMUSD,0.0069,0.007,0.0068,0.0069,216922.0,1505.41
2018-05-28 05-AM,DIMUSD,0.0066,0.0069,0.0065,0.0069,7643.0,50.45
2018-05-28 04-AM,DIMUSD,0.0068,0.0069,0.0066,0.0066,5071.0,33.48
2018-05-28 03-AM,DIMUSD,0.0068,0.0069,0.0068,0.0068,71442.0,486.17
2018-05-28 02-AM,DIMUSD,0.0068,0.0069,0.0068,0.0068,1683.0,11.45
2018-05-28 01-AM,DIMUSD,0.0069,0.0069,0.0068,0.0068,362.0,2.46
2018-05-28 12-AM,DIMUSD,0.0068,0.0069,0.0068,0.0069,18951.0,130.76
2018-05-27 11-PM,DIMUSD,0.0066,0.0068,0.0066,0.0068,47557.0,320.7
2018-05-27 10-PM,DIMUSD,0.0064,0.0067,0.0064,0.0066,6012.0,39.19
2018-05-27 09-PM,DIMUSD,0.0065,0.0066,0.0064,0.0064,30112.0,196.78
2018-05-27 08-PM,DIMUSD,0.0066,0.0066,0.0064,0.0065,69402.0,444.18
2018-05-27 07-PM,DIMUSD,0.0066,0.0067,0.0064,0.0066,290479.0,1865.01
2018-05-27 06-PM,DIMUSD,0.0065,0.0066,0.0065,0.0066,431.0,2.84
2018-05-27 05-PM,DIMUSD,0.0067,0.0067,0.0065,0.0065,273280.0,1776.57
2018-05-27 04-PM,DIMUSD,0.0068,0.0068,0.0065,0.0067,255580.0,1667.39
2018-05-27 03-PM,DIMUSD,0.0066,0.0068,0.0066,0.0068,10222.0,67.5
2018-05-27 02-PM,DIMUSD,0.0068,0.0068,0.0066,0.0066,5680.0,37.58
2018-05-27 01-PM,DIMUSD,0.0068,0.0068,0.0068,0.0068,10.0,0.068
2018-05-27 12-PM,DIMUSD,0.0066,0.0068,0.0066,0.0068,10.0,0.068
2018-05-27 11-AM,DIMUSD,0.0068,0.0068,0.0066,0.0066,939.0,6.28
2018-05-27 10-AM,DIMUSD,0.0068,0.0068,0.0066,0.0068,449.0,2.98
2018-05-27 09-AM,DIMUSD,0.0066,0.0068,0.0066,0.0068,4263.0,28.14
2018-05-27 08-AM,DIMUSD,0.0068,0.0069,0.0066,0.0066,20387.0,136.9
2018-05-27 07-AM,DIMUSD,0.0067,0.0068,0.0066,0.0068,34950.0,232.39
2018-05-27 06-AM,DIMUSD,0.0067,0.0072,0.0067,0.0067,18941.0,130.7
2018-05-27 05-AM,DIMUSD,0.0067,0.0067,0.0067,0.0067,5000.0,33.5
2018-05-27 04-AM,DIMUSD,0.0072,0.0072,0.0067,0.0067,18011.0,123.33
2018-05-27 03-AM,DIMUSD,0.0073,0.0073,0.007,0.0072,522.0,3.77
2018-05-27 02-AM,DIMUSD,0.0067,0.0073,0.0067,0.0073,142984.0,1031.99
2018-05-27 01-AM,DIMUSD,0.0067,0.0067,0.0067,0.0067,0.0,0.0
2018-05-27 12-AM,DIMUSD,0.0067,0.007,0.0067,0.0067,2174.0,15.17
2018-05-26 11-PM,DIMUSD,0.0071,0.0071,0.0066,0.0067,12119.0,81.74
2018-05-26 10-PM,DIMUSD,0.007,0.0071,0.0068,0.0071,1500.0,10.45
2018-05-26 09-PM,DIMUSD,0.0069,0.0071,0.0066,0.007,1582076.0,11064.2
2018-05-26 08-PM,DIMUSD,0.0066,0.0069,0.0063,0.0069,346783.0,2358.13
2018-05-26 07-PM,DIMUSD,0.0065,0.0066,0.0063,0.0066,56136.0,353.78
2018-05-26 06-PM,DIMUSD,0.0065,0.0067,0.0065,0.0065,98.0,0.6386
2018-05-26 05-PM,DIMUSD,0.0068,0.0068,0.0063,0.0065,590049.0,3824.95
2018-05-26 04-PM,DIMUSD,0.0066,0.0068,0.0066,0.0068,97497.0,662.98
2018-05-26 03-PM,DIMUSD,0.0068,0.0068,0.0066,0.0066,56.0,0.3718
2018-05-26 02-PM,DIMUSD,0.0069,0.0069,0.0066,0.0068,2196.0,14.66
2018-05-26 01-PM,DIMUSD,0.0069,0.007,0.0065,0.0069,244670.0,1688.22
2018-05-26 12-PM,DIMUSD,0.0066,0.0069,0.0066,0.0069,618072.0,4205.89
2018-05-26 11-AM,DIMUSD,0.0064,0.0066,0.0064,0.0066,1023.0,6.75
2018-05-26 10-AM,DIMUSD,0.0065,0.0065,0.0064,0.0064,60605.0,393.93
2018-05-26 09-AM,DIMUSD,0.0064,0.0065,0.0063,0.0065,1707.0,10.76
2018-05-26 08-AM,DIMUSD,0.0064,0.0065,0.0064,0.0064,47.0,0.305
2018-05-26 07-AM,DIMUSD,0.0064,0.0064,0.0062,0.0064,10911.0,68.25
2018-05-26 06-AM,DIMUSD,0.0065,0.0065,0.0064,0.0064,693.0,4.44
2018-05-26 05-AM,DIMUSD,0.0065,0.0065,0.0063,0.0065,568.0,3.58
2018-05-26 04-AM,DIMUSD,0.0063,0.0065,0.0063,0.0065,13.0,0.0844
2018-05-26 03-AM,DIMUSD,0.0065,0.0065,0.0063,0.0063,177.0,1.12
2018-05-26 02-AM,DIMUSD,0.0063,0.0065,0.0063,0.0065,6.0,0.0388
2018-05-26 01-AM,DIMUSD,0.0063,0.0063,0.0063,0.0063,0.0,0.0
2018-05-26 12-AM,DIMUSD,0.0065,0.0065,0.0063,0.0063,120.0,0.756
2018-05-25 11-PM,DIMUSD,0.0064,0.0065,0.0064,0.0065,7.0,0.0452
2018-05-25 10-PM,DIMUSD,0.0064,0.0065,0.0063,0.0064,4110.0,25.91
2018-05-25 09-PM,DIMUSD,0.0065,0.0065,0.0062,0.0064,2043.0,12.67
2018-05-25 08-PM,DIMUSD,0.0065,0.0065,0.0065,0.0065,11536.0,74.98
2018-05-25 07-PM,DIMUSD,0.0065,0.0065,0.0062,0.0065,6696.0,41.6
2018-05-25 06-PM,DIMUSD,0.0065,0.0066,0.0064,0.0065,6996.0,45.48
2018-05-25 05-PM,DIMUSD,0.0061,0.0065,0.0061,0.0065,936793.0,6089.15
2018-05-25 04-PM,DIMUSD,0.0064,0.0065,0.006,0.0061,301166.0,1833.2
2018-05-25 03-PM,DIMUSD,0.0061,0.0064,0.0061,0.0064,5061.0,31.04
2018-05-25 02-PM,DIMUSD,0.0063,0.0065,0.006,0.0061,32931.0,202.97
2018-05-25 01-PM,DIMUSD,0.0061,0.0065,0.006,0.0063,102265.0,616.26
2018-05-25 12-PM,DIMUSD,0.0065,0.0065,0.0061,0.0061,131.0,0.8143
2018-05-25 11-AM,DIMUSD,0.0065,0.0065,0.006,0.0065,19542.0,119.27
2018-05-25 10-AM,DIMUSD,0.0065,0.0065,0.0064,0.0065,1017.0,6.51
2018-05-25 09-AM,DIMUSD,0.0066,0.0066,0.006,0.0065,200029.0,1256.03
2018-05-25 08-AM,DIMUSD,0.0066,0.0066,0.0066,0.0066,368.0,2.43
2018-05-25 07-AM,DIMUSD,0.0065,0.0068,0.0065,0.0066,23583.0,159.28
2018-05-25 06-AM,DIMUSD,0.0066,0.0068,0.006,0.0065,236108.0,1534.82
2018-05-25 05-AM,DIMUSD,0.0066,0.0066,0.0061,0.0066,20303.0,126.37
2018-05-25 04-AM,DIMUSD,0.0064,0.0066,0.0064,0.0066,13460.0,88.33
2018-05-25 03-AM,DIMUSD,0.0063,0.0065,0.0061,0.0064,5102.0,32.59
2018-05-25 02-AM,DIMUSD,0.0063,0.0063,0.0063,0.0063,0.0,0.0
2018-05-25 01-AM,DIMUSD,0.0063,0.0063,0.0063,0.0063,10000.0,63.0
2018-05-25 12-AM,DIMUSD,0.0063,0.0063,0.0061,0.0063,369.0,2.31
2018-05-24 11-PM,DIMUSD,0.006,0.0063,0.006,0.0063,110474.0,685.55
2018-05-24 10-PM,DIMUSD,0.006,0.0062,0.006,0.006,127.0,0.7847
2018-05-24 09-PM,DIMUSD,0.0063,0.0063,0.006,0.006,120.0,0.7267
2018-05-24 08-PM,DIMUSD,0.0062,0.0063,0.0062,0.0063,2626.0,16.54
2018-05-24 07-PM,DIMUSD,0.0063,0.0064,0.006,0.0062,105148.0,661.7
2018-05-24 06-PM,DIMUSD,0.0062,0.0063,0.0061,0.0063,49575.0,302.69
2018-05-24 05-PM,DIMUSD,0.0061,0.0063,0.0061,0.0062,2315.0,14.17
2018-05-24 04-PM,DIMUSD,0.0061,0.0061,0.0061,0.0061,1.0,0.0061
2018-05-24 03-PM,DIMUSD,0.0062,0.0063,0.006,0.0061,4766.0,29.43
2018-05-24 02-PM,DIMUSD,0.0061,0.0063,0.0057,0.0062,31888.0,194.73
2018-05-24 01-PM,DIMUSD,0.006,0.0063,0.0058,0.0061,147355.0,883.9
2018-05-24 12-PM,DIMUSD,0.0056,0.006,0.0056,0.006,13902.0,77.95
2018-05-24 11-AM,DIMUSD,0.0061,0.0061,0.0056,0.0056,17218.0,96.65
2018-05-24 10-AM,DIMUSD,0.0061,0.0061,0.006,0.0061,14953.0,90.03
2018-05-24 09-AM,DIMUSD,0.0059,0.0061,0.0059,0.0061,79.0,0.4682
2018-05-24 08-AM,DIMUSD,0.0061,0.0061,0.0059,0.0059,1438.0,8.49
2018-05-24 07-AM,DIMUSD,0.0061,0.0063,0.0061,0.0061,1727.0,10.69
2018-05-24 06-AM,DIMUSD,0.0062,0.0062,0.006,0.0061,174514.0,1050.95
2018-05-24 05-AM,DIMUSD,0.0061,0.0062,0.0061,0.0062,1.0,0.0062
2018-05-24 04-AM,DIMUSD,0.006,0.0061,0.0059,0.0061,20920.0,124.51
2018-05-24 03-AM,DIMUSD,0.006,0.006,0.006,0.006,3153.0,18.92
2018-05-24 02-AM,DIMUSD,0.0061,0.0061,0.006,0.006,52337.0,319.25
2018-05-24 01-AM,DIMUSD,0.0062,0.0062,0.0059,0.0061,2976.0,17.67
2018-05-24 12-AM,DIMUSD,0.0058,0.0062,0.0058,0.0062,5005.0,31.01
2018-05-23 11-PM,DIMUSD,0.006,0.006,0.0056,0.0058,25385.0,142.34
2018-05-23 10-PM,DIMUSD,0.0062,0.0062,0.0057,0.006,2047.0,12.64
2018-05-23 09-PM,DIMUSD,0.0062,0.0062,0.0061,0.0062,252.0,1.56
2018-05-23 08-PM,DIMUSD,0.006,0.0063,0.0056,0.0062,265845.0,1627.23
2018-05-23 07-PM,DIMUSD,0.0059,0.006,0.0055,0.006,106151.0,619.36
2018-05-23 06-PM,DIMUSD,0.0055,0.0061,0.0055,0.0059,60975.0,353.86
2018-05-23 05-PM,DIMUSD,0.0068,0.0068,0.0055,0.0055,521371.0,2970.35
2018-05-23 04-PM,DIMUSD,0.0067,0.0068,0.0064,0.0068,189.0,1.25
2018-05-23 03-PM,DIMUSD,0.0067,0.0067,0.0062,0.0067,101210.0,672.2
2018-05-23 02-PM,DIMUSD,0.0069,0.0069,0.0061,0.0067,111698.0,725.79
2018-05-23 01-PM,DIMUSD,0.0068,0.007,0.0068,0.0069,128472.0,886.46
2018-05-23 12-PM,DIMUSD,0.007,0.007,0.0065,0.0068,57998.0,401.3
2018-05-23 11-AM,DIMUSD,0.0071,0.0071,0.0069,0.007,5013.0,34.59
2018-05-23 10-AM,DIMUSD,0.0065,0.0071,0.0065,0.0071,41810.0,274.29
2018-05-23 09-AM,DIMUSD,0.0066,0.0066,0.0065,0.0065,453342.0,2990.39
2018-05-23 08-AM,DIMUSD,0.0068,0.0068,0.0065,0.0066,14501.0,94.32
2018-05-23 07-AM,DIMUSD,0.0069,0.0071,0.0065,0.0068,152588.0,1034.86
2018-05-23 06-AM,DIMUSD,0.007,0.007,0.0067,0.0069,2663.0,18.32
2018-05-23 05-AM,DIMUSD,0.0066,0.007,0.0066,0.007,1382.0,9.66
2018-05-23 04-AM,DIMUSD,0.007,0.007,0.0066,0.0066,253.0,1.75
2018-05-23 03-AM,DIMUSD,0.007,0.007,0.007,0.007,0.0,0.0
2018-05-23 02-AM,DIMUSD,0.0071,0.0071,0.007,0.007,626.0,4.38
2018-05-23 01-AM,DIMUSD,0.0065,0.0071,0.0064,0.0071,80518.0,530.89
2018-05-23 12-AM,DIMUSD,0.0065,0.0066,0.0065,0.0065,230576.0,1521.8
2018-05-22 11-PM,DIMUSD,0.0065,0.007,0.0064,0.0065,360685.0,2349.43
2018-05-22 10-PM,DIMUSD,0.0063,0.0066,0.0062,0.0065,155738.0,1012.0
2018-05-22 09-PM,DIMUSD,0.0072,0.0072,0.0063,0.0063,178283.0,1168.62
2018-05-22 08-PM,DIMUSD,0.0073,0.0073,0.0066,0.0072,139978.0,965.09
2018-05-22 07-PM,DIMUSD,0.007,0.0075,0.0069,0.0073,55093.0,388.96
2018-05-22 06-PM,DIMUSD,0.0074,0.0075,0.007,0.007,172250.0,1228.58
2018-05-22 05-PM,DIMUSD,0.0072,0.0074,0.0069,0.0074,194816.0,1397.72
2018-05-22 04-PM,DIMUSD,0.0082,0.0082,0.0056,0.0072,4465388.0,31562.63
2018-05-22 03-PM,DIMUSD,0.008,0.0082,0.0079,0.0082,65031.0,515.87
2018-05-22 02-PM,DIMUSD,0.0079,0.0081,0.0077,0.008,194514.0,1498.76
2018-05-22 01-PM,DIMUSD,0.0079,0.008,0.0077,0.0079,51223.0,397.39
2018-05-22 12-PM,DIMUSD,0.0082,0.0082,0.0079,0.0079,47543.0,384.3
2018-05-22 11-AM,DIMUSD,0.0082,0.0082,0.008,0.0082,1027.0,8.22
2018-05-22 10-AM,DIMUSD,0.0077,0.0083,0.0077,0.0082,142636.0,1166.42
2018-05-22 09-AM,DIMUSD,0.008,0.008,0.0076,0.0077,130605.0,1010.51
2018-05-22 08-AM,DIMUSD,0.0081,0.0081,0.0079,0.008,42103.0,341.03
2018-05-22 07-AM,DIMUSD,0.0083,0.0083,0.008,0.0081,52.0,0.4171
2018-05-22 06-AM,DIMUSD,0.0079,0.0083,0.0079,0.0083,660.0,5.23
2018-05-22 05-AM,DIMUSD,0.0083,0.0083,0.0078,0.0079,117986.0,975.31
2018-05-22 04-AM,DIMUSD,0.0076,0.0084,0.0076,0.0083,372230.0,2980.77
2018-05-22 03-AM,DIMUSD,0.0077,0.0077,0.0076,0.0076,655.0,4.98
2018-05-22 02-AM,DIMUSD,0.0076,0.0077,0.0075,0.0077,28476.0,214.81
2018-05-22 01-AM,DIMUSD,0.0076,0.0076,0.0076,0.0076,0.0,0.0
2018-05-22 12-AM,DIMUSD,0.0076,0.0076,0.0076,0.0076,0.0,0.0
2018-05-21 11-PM,DIMUSD,0.0077,0.0077,0.0076,0.0076,500.0,3.84
2018-05-21 10-PM,DIMUSD,0.0076,0.0077,0.0076,0.0077,19.0,0.1445
2018-05-21 09-PM,DIMUSD,0.0078,0.0079,0.0076,0.0076,1507.0,11.45
2018-05-21 08-PM,DIMUSD,0.0079,0.0079,0.0076,0.0078,110307.0,838.7
2018-05-21 07-PM,DIMUSD,0.008,0.008,0.0077,0.0079,72635.0,564.25
2018-05-21 06-PM,DIMUSD,0.008,0.0081,0.008,0.008,20233.0,162.09
2018-05-21 05-PM,DIMUSD,0.0082,0.0083,0.008,0.008,5182.0,41.98
2018-05-21 04-PM,DIMUSD,0.0083,0.0084,0.008,0.0082,57980.0,475.1
2018-05-21 03-PM,DIMUSD,0.008,0.0083,0.0078,0.0083,569735.0,4661.84
2018-05-21 02-PM,DIMUSD,0.0077,0.0082,0.0076,0.008,534492.0,4288.74
2018-05-21 01-PM,DIMUSD,0.0076,0.0078,0.0076,0.0077,97473.0,755.4
2018-05-21 12-PM,DIMUSD,0.0077,0.0077,0.0075,0.0076,208776.0,1565.87
2018-05-21 11-AM,DIMUSD,0.0076,0.0077,0.0076,0.0077,10.0,0.077
2018-05-21 10-AM,DIMUSD,0.0076,0.0077,0.0076,0.0076,61975.0,471.48
2018-05-21 09-AM,DIMUSD,0.0077,0.0077,0.0075,0.0076,153571.0,1164.95
2018-05-21 08-AM,DIMUSD,0.0077,0.0077,0.0074,0.0077,114568.0,877.61
2018-05-21 07-AM,DIMUSD,0.0076,0.0078,0.0076,0.0077,95181.0,726.97
2018-05-21 06-AM,DIMUSD,0.0074,0.0076,0.0074,0.0076,118800.0,900.71
2018-05-21 05-AM,DIMUSD,0.0075,0.0075,0.0074,0.0074,4530.0,33.53
2018-05-21 04-AM,DIMUSD,0.0072,0.0075,0.0072,0.0075,488973.0,3663.18
2018-05-21 03-AM,DIMUSD,0.0073,0.0073,0.0072,0.0072,29954.0,218.45
2018-05-21 02-AM,DIMUSD,0.0073,0.0073,0.0073,0.0073,78223.0,571.03
2018-05-21 01-AM,DIMUSD,0.0072,0.0074,0.0072,0.0073,132295.0,965.75
2018-05-21 12-AM,DIMUSD,0.0072,0.0072,0.0072,0.0072,60594.0,436.28
2018-05-20 11-PM,DIMUSD,0.0073,0.0073,0.0072,0.0072,9292.0,66.9
2018-05-20 10-PM,DIMUSD,0.0073,0.0073,0.0071,0.0073,28433.0,201.9
2018-05-20 09-PM,DIMUSD,0.0073,0.0073,0.007,0.0073,8006.0,57.92
2018-05-20 08-PM,DIMUSD,0.0074,0.0074,0.007,0.0073,55005.0,388.11
2018-05-20 07-PM,DIMUSD,0.0074,0.0074,0.0073,0.0074,56194.0,411.61
2018-05-20 06-PM,DIMUSD,0.0073,0.0074,0.0073,0.0074,394924.0,2909.32
2018-05-20 05-PM,DIMUSD,0.0072,0.0073,0.0072,0.0073,33698.0,242.64
2018-05-20 04-PM,DIMUSD,0.0072,0.0073,0.0068,0.0072,262372.0,1813.04
2018-05-20 03-PM,DIMUSD,0.0072,0.0072,0.0072,0.0072,7448.0,53.63
2018-05-20 02-PM,DIMUSD,0.0072,0.0072,0.0072,0.0072,0.0,0.0
2018-05-20 01-PM,DIMUSD,0.0072,0.0072,0.0072,0.0072,5.0,0.036
2018-05-20 12-PM,DIMUSD,0.0072,0.0073,0.0071,0.0072,59541.0,431.95
2018-05-20 11-AM,DIMUSD,0.0072,0.0073,0.0069,0.0072,250643.0,1743.37
2018-05-20 10-AM,DIMUSD,0.0073,0.0074,0.0072,0.0072,158716.0,1172.24
2018-05-20 09-AM,DIMUSD,0.0072,0.0073,0.0072,0.0073,4.0,0.0292
2018-05-20 08-AM,DIMUSD,0.0073,0.0073,0.0071,0.0072,55904.0,396.95
2018-05-20 07-AM,DIMUSD,0.0076,0.0076,0.0072,0.0073,54112.0,393.3
2018-05-20 06-AM,DIMUSD,0.0075,0.0076,0.0073,0.0076,1031.0,7.55
2018-05-20 05-AM,DIMUSD,0.0075,0.0076,0.0073,0.0075,35792.0,262.31
2018-05-20 04-AM,DIMUSD,0.0074,0.0075,0.0074,0.0075,122.0,0.915
2018-05-20 03-AM,DIMUSD,0.0074,0.0074,0.0074,0.0074,0.0,0.0
2018-05-20 02-AM,DIMUSD,0.0073,0.0074,0.0073,0.0074,2.0,0.0148
2018-05-20 01-AM,DIMUSD,0.0073,0.0073,0.0073,0.0073,0.0,0.0
2018-05-20 12-AM,DIMUSD,0.0074,0.0074,0.0073,0.0073,139925.0,1025.43
2018-05-19 11-PM,DIMUSD,0.0075,0.0075,0.0074,0.0074,27.0,0.1998
2018-05-19 10-PM,DIMUSD,0.0074,0.0075,0.0074,0.0075,9.0,0.0675
2018-05-19 09-PM,DIMUSD,0.0073,0.0077,0.0073,0.0074,119728.0,899.08
2018-05-19 08-PM,DIMUSD,0.0074,0.0074,0.0072,0.0073,3210.0,23.65
2018-05-19 07-PM,DIMUSD,0.0076,0.0076,0.0074,0.0074,3632.0,26.88
2018-05-19 06-PM,DIMUSD,0.0074,0.0076,0.0074,0.0076,203076.0,1518.11
2018-05-19 05-PM,DIMUSD,0.0074,0.0074,0.0073,0.0074,11826.0,87.45
2018-05-19 04-PM,DIMUSD,0.0074,0.0074,0.0074,0.0074,1888.0,13.97
2018-05-19 03-PM,DIMUSD,0.0074,0.0074,0.0074,0.0074,6506.0,48.14
2018-05-19 02-PM,DIMUSD,0.0074,0.0075,0.0073,0.0074,165489.0,1227.17
2018-05-19 01-PM,DIMUSD,0.0073,0.0074,0.0073,0.0074,25354.0,186.62
2018-05-19 12-PM,DIMUSD,0.0073,0.0075,0.0073,0.0073,18461.0,135.42
2018-05-19 11-AM,DIMUSD,0.0073,0.0075,0.0072,0.0073,57469.0,414.65
2018-05-19 10-AM,DIMUSD,0.0074,0.0075,0.0072,0.0073,15002.0,109.14
2018-05-19 09-AM,DIMUSD,0.0074,0.0075,0.0073,0.0074,13711.0,101.28
2018-05-19 08-AM,DIMUSD,0.0074,0.0074,0.0072,0.0074,81191.0,597.37
2018-05-19 07-AM,DIMUSD,0.0076,0.0076,0.0073,0.0074,40696.0,299.9
2018-05-19 06-AM,DIMUSD,0.0075,0.0076,0.0074,0.0076,9166.0,68.74
2018-05-19 05-AM,DIMUSD,0.0073,0.0075,0.0073,0.0075,521.0,3.89
2018-05-19 04-AM,DIMUSD,0.0074,0.0074,0.0073,0.0073,7471.0,54.54
2018-05-19 03-AM,DIMUSD,0.0075,0.0075,0.0071,0.0074,191523.0,1399.07
2018-05-19 02-AM,DIMUSD,0.0073,0.0075,0.0072,0.0075,21970.0,162.38
2018-05-19 01-AM,DIMUSD,0.0073,0.0073,0.0072,0.0073,88357.0,645.0
2018-05-19 12-AM,DIMUSD,0.0069,0.0074,0.0068,0.0073,273293.0,1910.8
2018-05-18 11-PM,DIMUSD,0.0076,0.0077,0.0069,0.0069,529998.0,3777.99
2018-05-18 10-PM,DIMUSD,0.0077,0.0077,0.0076,0.0076,50366.0,385.79
2018-05-18 09-PM,DIMUSD,0.0077,0.0077,0.0077,0.0077,11262.0,86.72
2018-05-18 08-PM,DIMUSD,0.0078,0.008,0.0077,0.0077,254741.0,2000.44
2018-05-18 07-PM,DIMUSD,0.0076,0.0078,0.0076,0.0078,8488.0,65.36
2018-05-18 06-PM,DIMUSD,0.0076,0.0077,0.0076,0.0076,26755.0,205.94
2018-05-18 05-PM,DIMUSD,0.0077,0.0077,0.0075,0.0076,21394.0,164.24
2018-05-18 04-PM,DIMUSD,0.0076,0.0077,0.0075,0.0077,16821.0,129.27
2018-05-18 03-PM,DIMUSD,0.0077,0.0077,0.0075,0.0076,31235.0,236.02
2018-05-18 02-PM,DIMUSD,0.0077,0.008,0.0077,0.0077,207593.0,1647.8
2018-05-18 01-PM,DIMUSD,0.0074,0.0077,0.0074,0.0077,129307.0,968.16
2018-05-18 12-PM,DIMUSD,0.0072,0.0075,0.0071,0.0074,52929.0,387.57
2018-05-18 11-AM,DIMUSD,0.0079,0.0082,0.0066,0.0072,758575.0,5287.16
2018-05-18 10-AM,DIMUSD,0.0073,0.0086,0.0071,0.0079,1114440.0,8841.03
2018-05-18 09-AM,DIMUSD,0.0072,0.0073,0.0072,0.0073,412.0,3.01
2018-05-18 08-AM,DIMUSD,0.0075,0.0076,0.0072,0.0072,205875.0,1518.68
2018-05-18 07-AM,DIMUSD,0.0075,0.0076,0.0075,0.0075,13381.0,100.36
2018-05-18 06-AM,DIMUSD,0.0076,0.0076,0.0075,0.0075,4523.0,33.95
2018-05-18 05-AM,DIMUSD,0.0076,0.0076,0.0075,0.0076,130.0,0.986
2018-05-18 04-AM,DIMUSD,0.0077,0.0077,0.0075,0.0076,1778.0,13.49
2018-05-18 03-AM,DIMUSD,0.0077,0.0077,0.0075,0.0077,35433.0,265.96
