Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUR
2018-01-08 04-AM,LTCRUR,15580,15820.79,15450,15450,32.11,499880.37
2018-01-08 03-AM,LTCRUR,15703.14,15848.58,15507.58,15580,17.72,278491.23
2018-01-08 02-AM,LTCRUR,15833,15833,15602.43,15703.14,8.26,130082.52
2018-01-08 01-AM,LTCRUR,15550.49,15845.79,15500,15833,11.49,178924.83
2018-01-08 12-AM,LTCRUR,15920,15920,15550.49,15550.49,10.79,169673.7
2018-01-07 11-PM,LTCRUR,16002,16063.49,15740,15920,24.42,386787.58
2018-01-07 10-PM,LTCRUR,15871.03,16063.49,15871.03,16002,32.2,515720.73
2018-01-07 09-PM,LTCRUR,15824.94,16033.38,15580,15871.03,27.48,436088.96
2018-01-07 08-PM,LTCRUR,15852.44,16000,15600,15824.94,25.71,404990.78
2018-01-07 07-PM,LTCRUR,15799.68,16389.19,15784.34,15852.44,29.7,473153.87
2018-01-07 06-PM,LTCRUR,15665.46,15808.96,15550,15799.68,31.67,495869.1
2018-01-07 05-PM,LTCRUR,16000,16059.59,15570,15665.46,46.25,733443.17
2018-01-07 04-PM,LTCRUR,16250,16498,15950,16000,46.92,756102.33
2018-01-07 03-PM,LTCRUR,16085,16450,16020,16250,44.04,714785.8
2018-01-07 02-PM,LTCRUR,16070.1,16230,15900,16085,59.34,953713.31
2018-01-07 01-PM,LTCRUR,16430,16450,16000,16070.1,55.82,904401.7
2018-01-07 12-PM,LTCRUR,16112,16500,16112,16430,25.08,408186.74
2018-01-07 11-AM,LTCRUR,16150,16303.32,16020,16112,38.33,619740.12
2018-01-07 10-AM,LTCRUR,16302.38,16533.22,16021,16150,43.78,715863.99
2018-01-07 09-AM,LTCRUR,16000,16302.38,15998.99,16302.38,40.83,656114.73
2018-01-07 08-AM,LTCRUR,16020,16200.1,15805,16000,43.79,704770.17
2018-01-07 07-AM,LTCRUR,16010,16264.13,15800,16020,27.42,438679.36
2018-01-07 06-AM,LTCRUR,15902,16200.1,15901.3,16010,38.79,621174.82
2018-01-07 05-AM,LTCRUR,15734.88,16296.24,15650.24,15902,26.91,427646.18
2018-01-07 04-AM,LTCRUR,15570,15941.68,15503,15734.88,23.77,371316.51
2018-01-07 03-AM,LTCRUR,15730,16013.89,15503,15570,19.66,310074.45
2018-01-07 02-AM,LTCRUR,16272.44,16468.29,15503,15730,13.55,215431.77
2018-01-07 01-AM,LTCRUR,16798.94,16800,15970,16272.44,19.8,327908.57
2018-01-07 12-AM,LTCRUR,16100,16798.94,15925.84,16798.94,15.57,252441.6
2018-01-06 11-PM,LTCRUR,16180.2,16180.2,15503,16100,16.92,269870.05
2018-01-06 10-PM,LTCRUR,16810,17000,16180.2,16180.2,48.77,802875.57
2018-01-06 09-PM,LTCRUR,16736.15,17000,16500.21,16810,24.31,408562.17
2018-01-06 08-PM,LTCRUR,16228.37,16880.17,16228.37,16736.15,22.54,373238.6
2018-01-06 07-PM,LTCRUR,16180.2,16472.38,16180.2,16228.37,57.63,937807.78
2018-01-06 06-PM,LTCRUR,16799,16799,16180.2,16180.2,53.24,875775.74
2018-01-06 05-PM,LTCRUR,16400,16799,16100,16799,41.56,678772.28
2018-01-06 04-PM,LTCRUR,16414.57,16775.81,16320,16400,47.68,787602.85
2018-01-06 03-PM,LTCRUR,16250,16672.56,16250,16414.57,25.58,421533.05
2018-01-06 02-PM,LTCRUR,16473.48,16700,16057.31,16250,22.39,368276.42
2018-01-06 01-PM,LTCRUR,17374.3,17374.3,15500,16473.48,37.98,634970.14
2018-01-06 12-PM,LTCRUR,17017,17500,16999,17374.3,84.94,1472969.19
2018-01-06 11-AM,LTCRUR,16192,17017,16050.54,17017,40.39,672586.01
2018-01-06 10-AM,LTCRUR,16495,16754,15500,16192,44.99,718910.34
2018-01-06 09-AM,LTCRUR,16245,17000,16000,16495,61.47,1027460.95
2018-01-06 08-AM,LTCRUR,15862,16300,15700,16245,47.16,751300.75
2018-01-06 07-AM,LTCRUR,15720,16119.3,15500,15862,56.92,904568.36
2018-01-06 06-AM,LTCRUR,16000,16000,15501,15720,51.46,810307.59
2018-01-06 05-AM,LTCRUR,15649,16000,14500,16000,53.86,840535.54
2018-01-06 04-AM,LTCRUR,15851,16364.38,14664.8,15649,60.31,954858.29
2018-01-06 03-AM,LTCRUR,14786.32,15858.04,14740,15851,74.61,1134834.49
2018-01-06 02-AM,LTCRUR,13970,14786.32,13801,14786.32,40.13,579462.7
2018-01-06 01-AM,LTCRUR,13890,14243.3,13752.92,13970,26.21,364488.82
2018-01-06 12-AM,LTCRUR,14187.77,14464.8,13890,13890,21.1,295550.76
2018-01-05 11-PM,LTCRUR,14211.96,14211.96,14050,14187.77,3.16,44418.63
2018-01-05 10-PM,LTCRUR,14425.91,14464.8,14050,14211.96,15.47,220316.41
2018-01-05 09-PM,LTCRUR,14311.42,14425.91,14048,14425.91,14.39,205703.73
2018-01-05 08-PM,LTCRUR,14414.58,14690,14000,14311.42,33.55,481997.14
2018-01-05 07-PM,LTCRUR,14350,14713.9,14153,14414.58,22.71,327823.01
2018-01-05 06-PM,LTCRUR,14597.12,14601.53,14151,14350,24.23,347076.49
2018-01-05 05-PM,LTCRUR,14700,14750,14558.82,14597.12,26.13,384548.43
2018-01-05 04-PM,LTCRUR,14399,14700,14150,14700,26.97,390424.0
2018-01-05 03-PM,LTCRUR,14400.48,14500,14100,14399,30.93,443582.42
2018-01-05 02-PM,LTCRUR,14405.64,14471.6,14059,14400.48,20.04,288155.11
2018-01-05 01-PM,LTCRUR,14451.9,14451.9,14023,14405.64,29.31,418309.71
2018-01-05 12-PM,LTCRUR,14700,14707.49,14451.9,14451.9,6.76,98604.6
2018-01-05 11-AM,LTCRUR,14451.9,14700,14451.9,14700,16.8,246390.75
2018-01-05 10-AM,LTCRUR,14532.18,14700,14451.9,14451.9,16.77,244338.54
2018-01-05 09-AM,LTCRUR,14500.17,14650,14500,14532.18,9.6,140187.26
2018-01-05 08-AM,LTCRUR,14590,14600.17,14339.84,14500.17,10.11,146739.07
2018-01-05 07-AM,LTCRUR,14555.09,14600.17,14384.37,14590,13.89,201752.91
2018-01-05 06-AM,LTCRUR,14490,14566.55,14250,14555.09,14.64,212382.09
2018-01-05 05-AM,LTCRUR,14200,14490,14200,14490,12.25,175688.85
2018-01-05 04-AM,LTCRUR,14398,14490,14200,14200,14.17,204110.28
2018-01-05 03-AM,LTCRUR,14500,14500,14193,14398,13.01,186087.49
2018-01-05 02-AM,LTCRUR,14056.5,14500,13901,14500,8.34,119277.47
2018-01-05 01-AM,LTCRUR,14225.59,14313.6,14056.5,14056.5,8.38,118355.93
2018-01-05 12-AM,LTCRUR,13999,14296.76,13999,14225.59,4.91,69965.66
2018-01-04 11-PM,LTCRUR,14128.02,14200,13964.92,13999,6.98,98457.46
2018-01-04 10-PM,LTCRUR,14100,14264.65,13969.98,14128.02,17.57,248063.21
2018-01-04 09-PM,LTCRUR,14145.66,14212.92,14050,14100,15.82,222779.56
2018-01-04 08-PM,LTCRUR,14245.66,14392.88,14145.66,14145.66,15.64,221931.88
2018-01-04 07-PM,LTCRUR,14400,14540,14245.66,14245.66,8.72,125012.01
2018-01-04 06-PM,LTCRUR,14449,14540,14051,14400,17.2,248818.56
2018-01-04 05-PM,LTCRUR,14450,14700,14449,14449,34.26,498239.96
2018-01-04 04-PM,LTCRUR,14185,14450,14041.93,14450,28.81,407820.63
2018-01-04 03-PM,LTCRUR,14100,14437.28,13990,14185,23.64,334882.02
2018-01-04 02-PM,LTCRUR,14450,14500,14000,14100,27.32,388839.58
2018-01-04 01-PM,LTCRUR,14206.3,14496,14000,14450,35.07,500023.81
2018-01-04 12-PM,LTCRUR,14093.59,14372.17,14000,14206.3,20.11,283467.63
2018-01-04 11-AM,LTCRUR,14000,14499,13890,14093.59,20.44,287138.01
2018-01-04 10-AM,LTCRUR,14200,14368.52,13988.18,14000,22.1,311077.76
2018-01-04 09-AM,LTCRUR,13811.46,14200,13760,14200,26.81,373200.78
2018-01-04 08-AM,LTCRUR,13856.11,14100,13811.46,13811.46,30.86,430676.73
2018-01-04 07-AM,LTCRUR,14240.65,14563.68,13856.11,13856.11,30.61,433450.26
2018-01-04 06-AM,LTCRUR,14094.9,14261.4,13990,14240.65,12.36,173988.36
2018-01-04 05-AM,LTCRUR,14268.09,14268.09,13855.11,14094.9,14.95,210022.66
2018-01-04 04-AM,LTCRUR,14100,14410.63,13939.58,14268.09,3.65,52057.58
2018-01-04 03-AM,LTCRUR,13966.77,14410.63,13900,14100,7.66,107612.53
2018-01-04 02-AM,LTCRUR,14000,14183.91,13900,13966.77,5.01,70125.79
2018-01-04 01-AM,LTCRUR,14320.81,14532.12,14000,14000,10.06,142494.26
2018-01-04 12-AM,LTCRUR,14600,14706.02,14319.69,14320.81,17.98,260270.19
2018-01-03 11-PM,LTCRUR,14550,14691.98,14486,14600,6.97,101485.22
2018-01-03 10-PM,LTCRUR,14531.52,14724,14488.88,14550,8.11,118034.78
2018-01-03 09-PM,LTCRUR,14716.8,14775.2,14504.1,14531.52,20.52,301682.11
2018-01-03 08-PM,LTCRUR,14732.54,14732.54,14420,14716.8,20.44,296526.3
2018-01-03 07-PM,LTCRUR,14522.4,15000,14500,14732.54,12.47,182796.73
2018-01-03 06-PM,LTCRUR,14730.09,15000,14507.36,14522.4,22.08,328275.9
2018-01-03 05-PM,LTCRUR,14805.9,14805.9,14505.84,14730.09,13.62,200378.8
2018-01-03 04-PM,LTCRUR,14900,15000.93,14490,14805.9,22.11,327697.61
2018-01-03 03-PM,LTCRUR,14999,15000,14695.78,14900,9.78,145343.2
2018-01-03 02-PM,LTCRUR,14800,15000,14490,14999,36.28,536663.32
2018-01-03 01-PM,LTCRUR,14700,14950,14500,14800,22.31,329862.91
2018-01-03 12-PM,LTCRUR,14660,14999,14535,14700,17.99,264643.84
2018-01-03 11-AM,LTCRUR,14505.63,14724.6,14490,14660,7.93,115617.25
2018-01-03 10-AM,LTCRUR,14630,14699,14490,14505.63,12.81,187515.22
2018-01-03 09-AM,LTCRUR,14630.4,14722.33,14548.75,14630,15.75,230832.68
2018-01-03 08-AM,LTCRUR,14797.69,15000.29,14415,14630.4,10.49,153375.03
2018-01-03 07-AM,LTCRUR,14690.37,15100,14554.81,14797.69,21.69,320482.77
2018-01-03 06-AM,LTCRUR,14699.49,14906,14627.5,14690.37,22.26,328771.21
2018-01-03 05-AM,LTCRUR,14684.85,14825.39,14619.07,14699.49,3.17,46651.08
2018-01-03 04-AM,LTCRUR,14672.3,14840,14645.38,14684.85,1.04,15265.72
2018-01-03 03-AM,LTCRUR,14840,14840,14672.3,14672.3,0.9087,13409.49
2018-01-03 02-AM,LTCRUR,14958.87,14958.87,14840,14840,6.06,90067.47
2018-01-03 01-AM,LTCRUR,14883.72,14958.87,14842.84,14958.87,0.5528,8227.46
2018-01-03 12-AM,LTCRUR,14900,15001.39,14777.66,14883.72,8.61,128615.04
2018-01-02 11-PM,LTCRUR,14900,15365.03,14800,14900,4.63,69612.37
2018-01-02 10-PM,LTCRUR,14900,15481.79,14900,14900,12.26,184359.4
2018-01-02 09-PM,LTCRUR,14702.14,15000.14,14692.14,14900,15.52,229563.32
2018-01-02 08-PM,LTCRUR,15005.1,15013.64,14702.14,14702.14,13.0,193754.13
2018-01-02 07-PM,LTCRUR,14898.75,15005.1,14702.14,15005.1,8.82,131383.04
2018-01-02 06-PM,LTCRUR,14968.8,14968.8,14702.14,14898.75,21.47,318085.13
2018-01-02 05-PM,LTCRUR,15160.3,15174.63,14707.32,14968.8,21.53,322341.58
2018-01-02 04-PM,LTCRUR,15254.81,15370.96,15160.3,15160.3,9.63,146488.37
2018-01-02 03-PM,LTCRUR,15375.82,15800,15238.1,15254.81,19.03,294432.88
2018-01-02 02-PM,LTCRUR,15492.03,15500,15302,15375.82,7.71,118737.19
2018-01-02 01-PM,LTCRUR,15035,15493.05,15000,15492.03,19.28,293104.09
2018-01-02 12-PM,LTCRUR,14661.24,15035,14530,15035,14.3,211437.26
2018-01-02 11-AM,LTCRUR,14701.5,14880,14535,14661.24,10.87,159720.83
2018-01-02 10-AM,LTCRUR,14600,15000,14600,14701.5,18.43,270853.68
2018-01-02 09-AM,LTCRUR,14665.16,15000,14515.24,14600,9.89,144986.21
2018-01-02 08-AM,LTCRUR,14400,14665.16,14400,14665.16,19.26,280166.59
2018-01-02 07-AM,LTCRUR,14650,14650,14400,14400,2.46,35573.5
2018-01-02 06-AM,LTCRUR,14415.53,14650,14233.26,14650,6.46,93476.5
2018-01-02 05-AM,LTCRUR,14561.71,14680.75,14415.53,14415.53,11.45,167048.59
2018-01-02 04-AM,LTCRUR,14701.07,14885.07,14561.71,14561.71,3.32,49035.38
2018-01-02 03-AM,LTCRUR,14990,15000,14542.2,14701.07,7.57,112879.55
2018-01-02 02-AM,LTCRUR,14171.39,14992.62,14171.39,14990,17.49,256410.05
2018-01-02 01-AM,LTCRUR,13900,14500.05,13900,14171.39,3.74,52779.05
2018-01-02 12-AM,LTCRUR,14090.98,14614.27,13900,13900,10.66,152129.01
2018-01-01 11-PM,LTCRUR,14226.67,14370.45,14071.6,14090.98,2.79,39613.5
2018-01-01 10-PM,LTCRUR,14370.45,14370.45,14071.6,14226.67,4.38,62622.52
2018-01-01 09-PM,LTCRUR,14052.53,14370.45,14000,14370.45,10.58,149470.32
2018-01-01 08-PM,LTCRUR,14020,14200.05,14001.99,14052.53,10.5,147932.01
2018-01-01 07-PM,LTCRUR,14205.05,14236.92,14000,14020,16.14,227750.66
2018-01-01 06-PM,LTCRUR,14141.45,14298.57,14000,14205.05,8.92,125483.62
2018-01-01 05-PM,LTCRUR,14200.97,14384.97,14051.51,14141.45,11.1,158233.4
2018-01-01 04-PM,LTCRUR,14299,14450,14134.6,14200.97,6.53,93311.7
2018-01-01 03-PM,LTCRUR,14299,14450,14194,14299,7.38,105487.21
2018-01-01 02-PM,LTCRUR,14308.99,14561.05,14200,14299,5.72,81799.59
2018-01-01 01-PM,LTCRUR,14383.51,14383.51,14209,14308.99,8.65,123546.47
2018-01-01 12-PM,LTCRUR,14302,14445,14299,14383.51,8.56,122608.09
2018-01-01 11-AM,LTCRUR,14390.07,14429.86,14210.98,14302,16.48,235741.8
2018-01-01 10-AM,LTCRUR,14300,14500,14230.68,14390.07,3.7,53092.9
2018-01-01 09-AM,LTCRUR,13779.23,14500,13779.23,14300,6.64,94452.05
2018-01-01 08-AM,LTCRUR,14256.66,14601,13779.23,13779.23,4.59,65468.47
2018-01-01 07-AM,LTCRUR,14500.47,14547.23,14256.66,14256.66,1.74,25203.96
2018-01-01 06-AM,LTCRUR,14005.17,14547.23,14005.17,14500.47,3.99,57415.83
2018-01-01 05-AM,LTCRUR,13727.58,14178.48,13727.58,14005.17,0.8991,12652.26
2018-01-01 04-AM,LTCRUR,13780.78,14007.81,13727.58,13727.58,0.5581,7689.12
2018-01-01 03-AM,LTCRUR,13780.2,13909.64,13777.78,13780.78,1.19,16448.85
2018-01-01 02-AM,LTCRUR,14041.46,14065.95,13780.2,13780.2,0.8668,12007.11
2018-01-01 01-AM,LTCRUR,14390.63,14394.23,14007.94,14041.46,1.08,15297.74
2018-01-01 12-AM,LTCRUR,14302.94,14390.63,14204.42,14390.63,0.03031,434.7
2017-12-31 11-PM,LTCRUR,14290.07,14400,14290.07,14302.94,1.44,20773.91
2017-12-31 10-PM,LTCRUR,14444.64,14480,14290.07,14290.07,2.26,32718.13
2017-12-31 09-PM,LTCRUR,14467.07,14482.03,14444.64,14444.64,2.98,43113.47
2017-12-31 08-PM,LTCRUR,14260.32,14467.07,14007.28,14467.07,6.32,90068.99
2017-12-31 07-PM,LTCRUR,14355.45,14463.92,14260.32,14260.32,2.57,37060.27
2017-12-31 06-PM,LTCRUR,14650.34,14650.34,14355.45,14355.45,4.96,72143.72
2017-12-31 05-PM,LTCRUR,14515.2,14806.93,13562.42,14650.34,30.45,439071.98
2017-12-31 04-PM,LTCRUR,13841.66,14515.2,13562.42,14515.2,14.91,211925.35
2017-12-31 03-PM,LTCRUR,13834.35,14036,13600,13841.66,9.49,132621.01
2017-12-31 02-PM,LTCRUR,13850.72,14000,13668.16,13834.35,20.11,277220.13
2017-12-31 01-PM,LTCRUR,13684,13999.9,13684,13850.72,25.79,357874.18
2017-12-31 12-PM,LTCRUR,13665.05,13900,13300,13684,25.47,346730.98
2017-12-31 11-AM,LTCRUR,13489,13666.33,13300,13665.05,21.15,284392.66
2017-12-31 10-AM,LTCRUR,13377.51,13550.4,13000,13489,10.67,142146.97
2017-12-31 09-AM,LTCRUR,13550,13723.71,13377.51,13377.51,6.88,92866.43
2017-12-31 08-AM,LTCRUR,13739.53,13910.52,13482.51,13550,10.48,143183.34
2017-12-31 07-AM,LTCRUR,13600,13809.66,13500,13739.53,16.35,222904.4
2017-12-31 06-AM,LTCRUR,13823.48,13867.07,13600,13600,1.73,23740.91
2017-12-31 05-AM,LTCRUR,13999.26,14000.59,13823.48,13823.48,6.25,87190.26
2017-12-31 04-AM,LTCRUR,14360.07,14495.45,13999.26,13999.26,2.72,38990.99
2017-12-31 03-AM,LTCRUR,14091.98,14496.74,14000,14360.07,8.06,115154.51
2017-12-31 02-AM,LTCRUR,13918.43,14212.98,13918.43,14091.98,1.22,17109.67
2017-12-31 01-AM,LTCRUR,13959.68,14250,13854.27,13918.43,1.35,18900.38
2017-12-31 12-AM,LTCRUR,13959.78,14234.98,13959.68,13959.68,5.25,73379.48
2017-12-30 11-PM,LTCRUR,14142.56,14187.46,13945,13959.78,2.2,30912.32
2017-12-30 10-PM,LTCRUR,14158.48,14158.48,13822.58,14142.56,8.36,117122.6
2017-12-30 09-PM,LTCRUR,13962.55,14187.46,13600,14158.48,10.55,148244.38
2017-12-30 08-PM,LTCRUR,14150,14251,13962.55,13962.55,9.67,136616.9
2017-12-30 07-PM,LTCRUR,14000,14496,13962.55,14150,13.76,194989.69
2017-12-30 06-PM,LTCRUR,14107.39,14400,13962.55,14000,19.6,276745.78
2017-12-30 05-PM,LTCRUR,13461.29,14107.39,13342.24,14107.39,13.69,186352.47
2017-12-30 04-PM,LTCRUR,13518,13678.56,13343.1,13461.29,21.25,289115.93
2017-12-30 03-PM,LTCRUR,13761.97,13801.97,13518,13518,19.04,259977.44
2017-12-30 02-PM,LTCRUR,13755.33,13974.87,13550,13761.97,13.83,191486.2
2017-12-30 01-PM,LTCRUR,13947.71,14028,13500,13755.33,35.49,485725.55
2017-12-30 12-PM,LTCRUR,14155.55,14250,13947.71,13947.71,14.36,202839.86
2017-12-30 11-AM,LTCRUR,14002.03,14266.32,14000,14155.55,13.9,197213.49
2017-12-30 10-AM,LTCRUR,14196.05,14266.32,13999.75,14002.03,27.94,394067.76
2017-12-30 09-AM,LTCRUR,14263.9,14450,14000,14196.05,18.43,262432.52
2017-12-30 08-AM,LTCRUR,14300,14454.46,14113.54,14263.9,32.16,459675.27
2017-12-30 07-AM,LTCRUR,14284.7,14454.46,14227,14300,21.9,314551.2
2017-12-30 06-AM,LTCRUR,14367.92,14616,14124.65,14284.7,13.55,197333.95
2017-12-30 05-AM,LTCRUR,14355,14370.4,14001,14367.92,12.07,170151.23
2017-12-30 04-AM,LTCRUR,14600.63,14600.63,14223.32,14355,6.25,89882.66
2017-12-30 03-AM,LTCRUR,14600.01,14600.63,14367.44,14600.63,2.69,39173.07
2017-12-30 02-AM,LTCRUR,14898.07,15070.21,14600.01,14600.01,3.61,53278.97
2017-12-30 01-AM,LTCRUR,15006,15197.6,14807,14898.07,7.05,105680.85
2017-12-30 12-AM,LTCRUR,15002.98,15199.12,15001,15006,2.67,40403.95
2017-12-29 11-PM,LTCRUR,15314.29,15314.29,15000,15002.98,8.47,127090.35
2017-12-29 10-PM,LTCRUR,15265.64,15371.3,15001,15314.29,7.65,116292.59
2017-12-29 09-PM,LTCRUR,15252.98,15375.58,15001,15265.64,5.3,79744.38
2017-12-29 08-PM,LTCRUR,15269.02,15550.98,15001,15252.98,12.57,191132.08
2017-12-29 07-PM,LTCRUR,15109,15699,15050,15269.02,5.51,83876.55
2017-12-29 06-PM,LTCRUR,15532,15800,15109,15109,12.1,186664.45
2017-12-29 05-PM,LTCRUR,15337.51,15900,15301,15532,16.39,255032.16
2017-12-29 04-PM,LTCRUR,15246.3,15900,15150,15337.51,18.68,289372.83
2017-12-29 03-PM,LTCRUR,15090.1,15246.3,14900,15246.3,18.78,283260.21
2017-12-29 02-PM,LTCRUR,15016.04,15246.3,14850.56,15090.1,34.94,525794.78
2017-12-29 01-PM,LTCRUR,15081,15170.75,14900,15016.04,6.01,90026.75
2017-12-29 12-PM,LTCRUR,15100,15127.77,14950,15081,26.81,403110.43
2017-12-29 11-AM,LTCRUR,15000.1,15403.74,15000.1,15100,18.9,286813.35
2017-12-29 10-AM,LTCRUR,15290.49,15400,15000.1,15000.1,10.22,154671.42
2017-12-29 09-AM,LTCRUR,15281.41,15600.44,15172.99,15290.49,10.75,164212.08
2017-12-29 08-AM,LTCRUR,15315.56,15531.5,15010,15281.41,16.39,252575.71
2017-12-29 07-AM,LTCRUR,15576.58,15715,15120,15315.56,17.6,269829.11
2017-12-29 06-AM,LTCRUR,15652,15744.7,15452.53,15576.58,2.97,46419.73
2017-12-29 05-AM,LTCRUR,15790,15808.73,15500,15652,13.51,212598.07
2017-12-29 04-AM,LTCRUR,15625.3,15813.19,15550,15790,6.04,94699.93
2017-12-29 03-AM,LTCRUR,15935,15939.09,15625.3,15625.3,4.02,63416.39
2017-12-29 02-AM,LTCRUR,15410,15939.09,15306.81,15935,8.41,131037.49
2017-12-29 01-AM,LTCRUR,15620.65,15793.52,15400,15410,24.06,372320.87
2017-12-29 12-AM,LTCRUR,15706,16234.5,15592.47,15620.65,3.84,60919.42
2017-12-28 11-PM,LTCRUR,15589.76,15706.36,15120,15706,9.57,149427.29
2017-12-28 10-PM,LTCRUR,15249.78,15650.11,15249.78,15589.76,0.8592,13396.83
2017-12-28 09-PM,LTCRUR,15242,15699,14980,15249.78,23.39,355709.4
2017-12-28 08-PM,LTCRUR,15042,15387.87,14983.11,15242,114.3,1726172.22
2017-12-28 07-PM,LTCRUR,15230.4,15502.54,14983.11,15042,275.03,4154493.82
2017-12-28 06-PM,LTCRUR,16189.75,16189.75,15112,15230.4,8.23,127821.6
2017-12-28 05-PM,LTCRUR,15890.99,15890.99,15890.99,15890.99,0.0,0.0
2017-12-28 04-PM,LTCRUR,15890.99,15890.99,15890.99,15890.99,0.0,0.0
2017-12-28 03-PM,LTCRUR,15890.99,15890.99,15890.99,15890.99,0.0,0.0
2017-12-28 02-PM,LTCRUR,15890.99,15890.99,15890.99,15890.99,0.0,0.0
2017-12-28 01-PM,LTCRUR,15890.99,15890.99,15890.99,15890.99,0.0,0.0
2017-12-28 12-PM,LTCRUR,15970.6,16042,15890.99,15890.99,5.33,85474.69
2017-12-28 11-AM,LTCRUR,16699,16699,15955.3,15970.6,40.81,657460.44
2017-12-28 10-AM,LTCRUR,16834.25,17000,16520,16699,18.56,310472.51
2017-12-28 09-AM,LTCRUR,16595,17000,16233,16834.25,22.94,382086.09
2017-12-28 08-AM,LTCRUR,16333.15,16732.8,16234,16595,11.52,190162.91
2017-12-28 07-AM,LTCRUR,16251.87,16369.91,16151.87,16189.75,10.64,172568.36
2017-12-28 06-AM,LTCRUR,16450,16450,16146.82,16251.87,24.47,398212.95
2017-12-28 05-AM,LTCRUR,16501.18,16724.89,16392.81,16450,11.85,195847.52
2017-12-28 04-AM,LTCRUR,16351,16700,16351,16501.18,18.64,307748.79
2017-12-28 03-AM,LTCRUR,17000,17000,16330,16351,9.0,149538.65
2017-12-28 02-AM,LTCRUR,16949.21,17176.95,16925.24,17000,10.48,178814.39
2017-12-28 01-AM,LTCRUR,16898.46,17062.81,16800,16949.21,8.03,135481.22
2017-12-28 12-AM,LTCRUR,16916.32,17169.76,16800.95,16898.46,5.08,86451.38
2017-12-27 11-PM,LTCRUR,17073.17,17169.76,16800.95,16916.32,10.14,171654.67
2017-12-27 10-PM,LTCRUR,17127.84,17171.93,16900.1,17073.17,8.03,137629.33
2017-12-27 09-PM,LTCRUR,17021,17169.27,16900,17127.84,12.09,205575.48
2017-12-27 08-PM,LTCRUR,17300,17300,17000,17021,16.6,285088.25
2017-12-27 07-PM,LTCRUR,17217.81,17300,17034.02,17300,12.93,221766.1
2017-12-27 06-PM,LTCRUR,17001,17387,16920,17217.81,15.48,267010.79
2017-12-27 05-PM,LTCRUR,16956.93,17070,16832.17,17001,18.93,320652.74
2017-12-27 04-PM,LTCRUR,17282.31,17300,16956.93,16956.93,23.79,406409.07
2017-12-27 03-PM,LTCRUR,17203.01,17282.31,16960,17282.31,23.05,395649.66
2017-12-27 02-PM,LTCRUR,17349.9,17349.9,17203,17203.01,8.02,138809.73
2017-12-27 01-PM,LTCRUR,17399.99,17399.99,17000,17349.9,13.58,234369.41
2017-12-27 12-PM,LTCRUR,17349,17400.6,17203,17399.99,9.2,159178.32
2017-12-27 11-AM,LTCRUR,17300,17386.03,17203,17349,10.2,175881.97
2017-12-27 10-AM,LTCRUR,17380,17600,17226.28,17300,12.7,220309.67
2017-12-27 09-AM,LTCRUR,17533.93,17533.93,17203,17380,12.79,222095.31
2017-12-27 08-AM,LTCRUR,17600,17645,17401,17533.93,21.16,369314.03
2017-12-27 07-AM,LTCRUR,17600.72,17668.11,17414.97,17600,10.51,184480.35
2017-12-27 06-AM,LTCRUR,17679.66,17900,17600.72,17600.72,15.48,274618.78
2017-12-27 05-AM,LTCRUR,17358.22,17707.65,17311.95,17679.66,12.03,212076.05
2017-12-27 04-AM,LTCRUR,17202.01,17475.55,17202,17358.22,10.72,186072.07
2017-12-27 03-AM,LTCRUR,17267,17499.5,17202,17202.01,15.26,263495.25
2017-12-27 02-AM,LTCRUR,17456.32,17456.32,17267,17267,3.76,65115.09
2017-12-27 01-AM,LTCRUR,17400,17600,17267,17456.32,10.55,182760.98
2017-12-27 12-AM,LTCRUR,17301,17600.46,17300,17400,9.68,168097.95
2017-12-26 11-PM,LTCRUR,17628.33,17663.5,17301,17301,4.75,82488.06
2017-12-26 10-PM,LTCRUR,17827.32,17827.32,17301,17628.33,11.19,196069.85
2017-12-26 09-PM,LTCRUR,17400,17827.32,17378,17827.32,16.09,283215.39
2017-12-26 08-PM,LTCRUR,17632.24,17777.7,17381,17400,15.39,270122.22
2017-12-26 07-PM,LTCRUR,17500,17777.7,17400,17632.24,24.74,434211.04
2017-12-26 06-PM,LTCRUR,17599,17900,17500,17500,32.04,566379.91
2017-12-26 05-PM,LTCRUR,17598,17599,17267,17599,17.31,303560.11
2017-12-26 04-PM,LTCRUR,17417.03,17609,17267,17598,23.14,403539.05
2017-12-26 03-PM,LTCRUR,17297,17610.1,17296.87,17417.03,20.46,357838.18
2017-12-26 02-PM,LTCRUR,17300,17490,17267,17297,21.83,378301.5
2017-12-26 01-PM,LTCRUR,16995,17352.03,16959,17300,13.9,239748.44
2017-12-26 12-PM,LTCRUR,17137.68,17137.68,16957,16995,21.0,356872.67
2017-12-26 11-AM,LTCRUR,17099,17900,17000,17137.68,44.83,771997.17
2017-12-26 10-AM,LTCRUR,17000,17222.15,17000,17099,8.73,149616.13
2017-12-26 09-AM,LTCRUR,17145,17145,17000,17000,6.89,117374.85
2017-12-26 08-AM,LTCRUR,17003.48,17460.34,17003.48,17145,11.93,205614.66
2017-12-26 07-AM,LTCRUR,17300,17380,17000,17003.48,21.37,365949.76
2017-12-26 06-AM,LTCRUR,17290,17358.61,16915.88,17300,8.85,152382.66
2017-12-26 05-AM,LTCRUR,17261.9,17295.9,17114,17290,6.77,116702.61
