Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-06-24 01-PM,BTCEUR,9557.05,9692,9502.6,9502.6,60.86,586025.73
2019-06-24 12-PM,BTCEUR,9537.95,9575.77,9531.61,9557.05,0.2644,2521.54
2019-06-24 11-AM,BTCEUR,9521.84,9594.6,9499.82,9537.95,0.1461,1388.85
2019-06-24 10-AM,BTCEUR,9570.77,9630.01,9521.84,9521.84,1.104,10582.27
2019-06-24 09-AM,BTCEUR,9556.99,9579.41,9520.26,9570.77,0.03948,377.26
2019-06-24 08-AM,BTCEUR,9454.53,9556.99,9353.52,9556.99,1.134,10661.27
2019-06-24 07-AM,BTCEUR,9390.01,9454.53,9390.01,9454.53,0.001059,10.01
2019-06-24 06-AM,BTCEUR,9429.07,9457.47,9380.36,9390.01,0.04747,447.34
2019-06-24 05-AM,BTCEUR,9459.59,9509.78,9429.07,9429.07,3.048,28873.74
2019-06-24 04-AM,BTCEUR,9387.3,9483.95,9373.55,9459.59,3.035,28732.32
2019-06-24 03-AM,BTCEUR,9290.27,9387.3,9290.27,9387.3,0.1035,971.83
2019-06-24 02-AM,BTCEUR,9290.27,9290.27,9290.27,9290.27,0.0,0.0
2019-06-24 01-AM,BTCEUR,9318.26,9318.26,9290.27,9290.27,0.007323,68.04
2019-06-24 12-AM,BTCEUR,9512.49,9512.49,9318.26,9318.26,0.04492,420.61
2019-06-23 11-PM,BTCEUR,9558.46,9558.46,9499,9512.49,2.022,19213.22
2019-06-23 10-PM,BTCEUR,9605.84,9612.41,9480.91,9558.46,0.3664,3493.44
2019-06-23 09-PM,BTCEUR,9681.59,9856,9441.46,9605.84,0.7376,7071.02
2019-06-23 08-PM,BTCEUR,9553.24,9681.59,9553.24,9681.59,0.01462,141.54
2019-06-23 07-PM,BTCEUR,9450,9665.98,9445.98,9553.24,0.3739,3553.44
2019-06-23 06-PM,BTCEUR,9380.65,9450,9369.77,9450,0.007683,72.28
2019-06-23 05-PM,BTCEUR,9380.65,9410.11,9380.65,9380.65,0.02926,274.9
2019-06-23 04-PM,BTCEUR,9320.88,9399.05,9320.88,9380.65,0.01131,106.16
2019-06-23 03-PM,BTCEUR,9361.88,9361.88,9320.88,9320.88,0.003001,27.97
2019-06-23 02-PM,BTCEUR,9224.36,9390,9224.36,9361.88,1.03,9528.99
2019-06-23 01-PM,BTCEUR,9353.51,9353.51,9224.36,9224.36,0.1893,1748.5
2019-06-23 12-PM,BTCEUR,9300,9390,9300,9353.51,0.2211,2070.34
