Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DCN,Volume LTC
2019-06-23 06-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 05-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 04-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 03-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 02-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 01-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 12-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 11-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 10-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 09-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 08-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 07-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 06-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 05-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-23 04-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
