Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-07-13,ETHEUR,262.94,263.1,254.15,258.41,376.04,97423.76
2019-07-12,ETHEUR,255.3,264.89,255.08,262.94,378.45,98857.32
2019-07-11,ETHEUR,273.64,273.64,250.33,255.3,141.46,36417.04
2019-07-10,ETHEUR,292.02,296.56,267.59,273.64,127.99,36033.07
2019-07-09,ETHEUR,294.18,298.73,288.71,292.02,70.98,20852.99
2019-07-08,ETHEUR,290.87,296.6,288.47,294.18,54.08,15747.92
2019-07-07,ETHEUR,274.86,293.76,272.02,290.87,63.72,18029.63
2019-07-06,ETHEUR,275.08,282.49,271.46,274.86,58.16,16115.11
2019-07-05,ETHEUR,271.69,282.58,271,275.08,57.52,15926.99
2019-07-04,ETHEUR,287.03,287.34,270.52,271.69,104.34,29283.49
2019-07-03,ETHEUR,275.93,287.62,275.93,287.03,84.35,23836.9
2019-07-02,ETHEUR,280.75,281.7,262.67,275.93,84.06,22707.09
2019-07-01,ETHEUR,275.47,284.87,269.25,280.75,81.22,22551.96
2019-06-30,ETHEUR,299.99,302.94,273.55,275.47,80.37,23052.97
2019-06-29,ETHEUR,286.18,303.79,274.71,299.99,54.43,15546.78
2019-06-28,ETHEUR,273.93,286.24,271.73,286.18,66.45,18648.57
2019-06-27,ETHEUR,306.07,311.89,258.75,273.93,230.13,65810.85
2019-06-26,ETHEUR,285.82,329.45,285.62,306.07,317.64,97823.63
2019-06-25,ETHEUR,281.15,286.97,280,285.82,145.45,41134.75
2019-06-24,ETHEUR,278.73,283.21,268,281.15,135.0,37401.65
2019-06-23,ETHEUR,280,288.28,276.83,278.73,123.36,34800.58
2019-06-22,ETHEUR,267.32,284.9,266.5,280,205.7,57145.02
2019-06-21,ETHEUR,248.46,268,248.46,267.32,126.88,33215.06
2019-06-20,ETHEUR,247.68,256.58,243.67,248.46,143.06,35479.15
2019-06-19,ETHEUR,242.69,248,242.69,247.68,75.82,18629.38
2019-06-18,ETHEUR,252.01,252.41,242.69,242.69,144.1,35583.0
2019-06-17,ETHEUR,248.65,253.12,246.84,252.01,94.17,23588.67
2019-06-16,ETHEUR,248.46,255.92,244.61,248.65,164.13,40963.21
2019-06-15,ETHEUR,246.5,251.37,236.72,248.46,137.79,33786.16
2019-06-14,ETHEUR,239.6,247.48,238.1,246.5,170.08,41156.04
2019-06-13,ETHEUR,248.58,249.27,239.34,239.6,211.16,51732.3
2019-06-12,ETHEUR,234.84,248.58,233.19,248.58,110.71,26657.35
2019-06-11,ETHEUR,238.59,239.13,230,234.84,106.55,24990.67
2019-06-10,ETHEUR,226.03,239.03,225,238.59,124.29,28855.19
2019-06-09,ETHEUR,237.82,237.92,225,226.03,107.08,24813.93
2019-06-08,ETHEUR,243.54,243.96,237.02,237.82,82.3,19809.45
2019-06-07,ETHEUR,240.04,246.5,236.05,243.54,165.45,39959.07
2019-06-06,ETHEUR,238.13,241.1,231.13,240.04,163.5,38583.87
2019-06-05,ETHEUR,229.93,239.98,229.71,238.13,191.96,44858.17
2019-06-04,ETHEUR,239.47,247.94,226.3,229.93,214.94,51042.41
2019-06-03,ETHEUR,258.17,258.17,239.02,239.47,172.81,42987.98
2019-06-02,ETHEUR,253.8,262.14,253.14,258.17,125.98,32575.65
2019-06-01,ETHEUR,256.01,262.14,250.22,253.8,173.43,44598.62
2019-05-31,ETHEUR,245.48,256.01,239.74,256.01,187.81,46449.51
2019-05-30,ETHEUR,252.6,270.82,237.42,245.48,304.1,77795.81
2019-05-29,ETHEUR,252,257.06,245.95,252.6,139.25,35179.21
2019-05-28,ETHEUR,250.47,255.63,246.72,252,133.35,33338.84
2019-05-27,ETHEUR,242.95,254.91,242.95,250.47,213.25,52585.26
2019-05-26,ETHEUR,230.48,246.5,226.04,242.95,184.24,43245.0
2019-05-25,ETHEUR,228.58,236,227.88,230.48,174.18,40528.62
2019-05-24,ETHEUR,226.24,234.12,225.29,228.58,106.3,24456.1
2019-05-23,ETHEUR,226.77,228.34,217.06,226.24,121.75,27104.81
2019-05-22,ETHEUR,235.71,238.7,224.98,226.77,132.11,30768.92
2019-05-21,ETHEUR,233.83,243.76,231.47,235.71,106.72,25083.74
2019-05-20,ETHEUR,243.65,243.65,223.32,233.83,152.21,35238.86
2019-05-19,ETHEUR,221.34,245.12,220.43,243.65,198.57,46876.43
