Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-05-30 07-PM,BCHUSD,963.56,967.4,960.66,964.67,260.63,251030.8
2018-05-30 06-PM,BCHUSD,967.27,967.27,957.06,963.56,269.07,258437.09
2018-05-30 05-PM,BCHUSD,958.22,972.89,956.54,967.27,293.94,284587.65
2018-05-30 04-PM,BCHUSD,972.62,975.6,955,958.22,228.86,220575.74
2018-05-30 03-PM,BCHUSD,981.48,990.7,970.66,972.62,418.31,409180.42
2018-05-30 02-PM,BCHUSD,1010.92,1012.15,980,981.48,413.32,410691.05
2018-05-30 01-PM,BCHUSD,1022.36,1023.23,1005.49,1010.92,337.05,341588.17
2018-05-30 12-PM,BCHUSD,1024.23,1030,1017.97,1022.36,389.72,399732.43
2018-05-30 11-AM,BCHUSD,1016.56,1029.28,1011.1,1024.23,295.45,301665.58
2018-05-30 10-AM,BCHUSD,1014.57,1018.9,1011.98,1016.56,150.84,153207.27
2018-05-30 09-AM,BCHUSD,1004.17,1017.14,1001.95,1014.57,188.23,190385.22
2018-05-30 08-AM,BCHUSD,1009.72,1015.02,998.42,1004.17,207.4,208754.25
2018-05-30 07-AM,BCHUSD,1010.08,1015.88,1008.47,1009.72,165.83,167914.03
2018-05-30 06-AM,BCHUSD,1014.34,1026.91,1005.77,1010.08,235.98,239648.28
2018-05-30 05-AM,BCHUSD,1010.55,1017.45,1008.61,1014.34,179.85,182281.18
2018-05-30 04-AM,BCHUSD,1008.39,1017.66,1003.56,1010.55,166.85,168620.67
2018-05-30 03-AM,BCHUSD,1015.48,1016.53,999,1008.39,201.51,202844.4
2018-05-30 02-AM,BCHUSD,1021.48,1025.62,1010.04,1015.48,231.73,236073.02
