Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HRUR
2018-08-10 04-PM,DASHRUR,12492.85,12978.37,12492.85,12679.71,1.09,14043.4
2018-08-10 03-PM,DASHRUR,12404.25,12811.38,12404.25,12492.85,1.18,14873.4
2018-08-10 02-PM,DASHRUR,12681.66,12971.48,12382.82,12404.25,1.72,22162.64
2018-08-10 01-PM,DASHRUR,12511.82,12884.34,12346.29,12681.66,0.9456,12075.84
2018-08-10 12-PM,DASHRUR,12632.29,12632.29,12511.82,12511.82,0.3211,4043.92
2018-08-10 11-AM,DASHRUR,12632.48,12956.72,12260.22,12632.29,2.01,25670.91
2018-08-10 10-AM,DASHRUR,12632.29,12632.48,12443.02,12632.48,0.5726,7218.87
2018-08-10 09-AM,DASHRUR,12978.37,12978.37,12632.29,12632.29,1.2,15434.72
2018-08-10 08-AM,DASHRUR,12978.37,12978.37,12978.37,12978.37,0.0,0.0
2018-08-10 07-AM,DASHRUR,12759.3,13142.45,12759.3,12978.37,0.3761,4881.6
2018-08-10 06-AM,DASHRUR,12541.73,12995.82,12347.42,12759.3,3.71,46758.19
2018-08-10 05-AM,DASHRUR,12435.55,12541.73,12347.42,12541.73,0.08533,1068.16
2018-08-10 04-AM,DASHRUR,12435.55,12435.55,12435.55,12435.55,0.0,0.0
2018-08-10 03-AM,DASHRUR,12435.55,12435.55,12435.55,12435.55,0.0,0.0
2018-08-10 02-AM,DASHRUR,12435.55,12435.55,12435.55,12435.55,0.0,0.0
2018-08-10 01-AM,DASHRUR,12435.55,12435.55,12435.55,12435.55,0.001189,14.79
2018-08-10 12-AM,DASHRUR,12435.55,12435.55,12435.55,12435.55,0.0,0.0
2018-08-09 11-PM,DASHRUR,12518.68,12518.68,12435.55,12435.55,0.2623,3283.87
2018-08-09 10-PM,DASHRUR,12978.38,12978.38,12518.68,12518.68,0.008758,109.64
2018-08-09 09-PM,DASHRUR,12429.96,12978.39,12429.96,12978.38,2.26,29341.32
2018-08-09 08-PM,DASHRUR,12333.87,13000.74,12333.87,12429.96,1.45,18454.35
2018-08-09 07-PM,DASHRUR,12350.81,12350.81,12333.87,12333.87,1.88,23133.48
2018-08-09 06-PM,DASHRUR,12350.81,12350.81,12350.81,12350.81,0.0,0.0
2018-08-09 05-PM,DASHRUR,12358.02,12358.02,12350.81,12350.81,1.71,21168.9
2018-08-09 04-PM,DASHRUR,12382.82,12382.82,11985.06,12358.02,0.8337,10310.78
2018-08-09 03-PM,DASHRUR,12052.02,12382.82,12052.02,12382.82,3.23,39848.48
2018-08-09 02-PM,DASHRUR,11620.9,12052.02,11620.9,12052.02,0.1402,1679.35
2018-08-09 01-PM,DASHRUR,11685.87,11694.36,11575.34,11620.9,1.68,19568.34
2018-08-09 12-PM,DASHRUR,11806.25,12119.24,11675,11685.87,1.1,13333.15
2018-08-09 11-AM,DASHRUR,12000,12018.64,11799.67,11806.25,0.1691,2007.19
2018-08-09 10-AM,DASHRUR,11785.38,12000,11785.38,12000,0.01096,129.18
2018-08-09 09-AM,DASHRUR,11864.73,12000,10900.04,11785.38,2.6,29768.66
2018-08-09 08-AM,DASHRUR,11983.91,11983.91,11858.8,11864.73,0.622,7376.3
2018-08-09 07-AM,DASHRUR,11905.67,12008.52,11905.67,11983.91,0.07317,877.07
2018-08-09 06-AM,DASHRUR,11804.01,11905.67,11804.01,11905.67,0.0001484,1.77
2018-08-09 05-AM,DASHRUR,11864.29,11864.29,11804.01,11804.01,0.08232,973.99
2018-08-09 04-AM,DASHRUR,11864.29,11864.29,11864.29,11864.29,0.0,0.0
2018-08-09 03-AM,DASHRUR,12131.61,12260.22,11864.29,11864.29,0.08957,1083.09
2018-08-09 02-AM,DASHRUR,11980.51,12131.61,11980.51,12131.61,0.1933,2338.76
2018-08-09 01-AM,DASHRUR,11924.15,11980.51,11918.33,11980.51,0.08554,1022.21
2018-08-09 12-AM,DASHRUR,11776.99,11924.15,11760.24,11924.15,0.1572,1864.3
2018-08-08 11-PM,DASHRUR,11776.99,11776.99,11553.31,11776.99,0.1356,1596.73
2018-08-08 10-PM,DASHRUR,11592.07,11776.99,11592.07,11776.99,0.1371,1602.8
2018-08-08 09-PM,DASHRUR,11872.96,12094.32,11476.14,11592.07,1.85,22047.99
2018-08-08 08-PM,DASHRUR,12103.95,12103.95,11872.96,11872.96,0.1666,1978.05
2018-08-08 07-PM,DASHRUR,12096.67,12106.31,12091.19,12103.95,0.5712,6907.06
2018-08-08 06-PM,DASHRUR,11818.18,12096.67,11781.83,12096.67,1.1,13216.91
2018-08-08 05-PM,DASHRUR,11818.18,12023.13,11818.18,11818.18,0.6394,7656.2
2018-08-08 04-PM,DASHRUR,12506.65,12506.65,11818.18,11818.18,0.6724,8256.09
2018-08-08 03-PM,DASHRUR,12118.43,12506.65,12118.43,12506.65,0.54,6659.05
2018-08-08 02-PM,DASHRUR,12407.62,12407.62,11911.29,12118.43,1.21,14516.64
2018-08-08 01-PM,DASHRUR,12398.74,12556.67,12288.04,12407.62,1.49,18464.79
2018-08-08 12-PM,DASHRUR,12252,12398.74,12238.8,12398.74,0.5512,6826.3
2018-08-08 11-AM,DASHRUR,12160.48,12430.14,12160.48,12252,1.16,14415.2
2018-08-08 10-AM,DASHRUR,11941.47,12160.48,11941.47,12160.48,1.12,13567.96
2018-08-08 09-AM,DASHRUR,12144.65,12144.65,11941.47,11941.47,0.0009599,11.47
2018-08-08 08-AM,DASHRUR,12084.55,12144.65,11988.24,12144.65,0.1174,1410.03
2018-08-08 07-AM,DASHRUR,12084.55,12150,12084.55,12084.55,0.1519,1845.86
2018-08-08 06-AM,DASHRUR,12217.11,12312.67,12084.55,12084.55,0.8298,10216.89
2018-08-08 05-AM,DASHRUR,12028.98,12217.11,12028.98,12217.11,0.3844,4682.17
2018-08-08 04-AM,DASHRUR,12266.79,12266.79,11978.89,12028.98,0.3291,3969.93
2018-08-08 03-AM,DASHRUR,12266.79,12266.79,12266.79,12266.79,0.0,0.0
2018-08-08 02-AM,DASHRUR,12351.72,12741.05,12266.79,12266.79,0.2469,3125.76
2018-08-08 01-AM,DASHRUR,12500,12500,12214.76,12351.72,1.03,12830.1
2018-08-08 12-AM,DASHRUR,12508.65,12508.65,12500,12500,0.8217,10275.59
2018-08-07 11-PM,DASHRUR,12508.65,12542.82,12508.65,12508.65,0.1656,2074.37
2018-08-07 10-PM,DASHRUR,13054.82,13054.82,12508.65,12508.65,5.23,65780.03
2018-08-07 09-PM,DASHRUR,12926.11,13054.82,12900.28,13054.82,0.8467,10981.79
2018-08-07 08-PM,DASHRUR,13027.5,13439.94,12926.11,12926.11,2.9,38340.97
2018-08-07 07-PM,DASHRUR,13465.57,13465.57,13027.47,13027.5,0.02896,377.3
2018-08-07 06-PM,DASHRUR,13465.57,13465.57,13465.57,13465.57,0.0,0.0
2018-08-07 05-PM,DASHRUR,13025.5,13465.57,13025.5,13465.57,0.0021,28.28
2018-08-07 04-PM,DASHRUR,13570.69,13570.69,13025.5,13025.5,0.02031,264.51
2018-08-07 03-PM,DASHRUR,13570.69,13570.69,13570.69,13570.69,0.0,0.0
2018-08-07 02-PM,DASHRUR,13382.45,13570.69,13300,13570.69,0.2152,2871.18
2018-08-07 01-PM,DASHRUR,13386.32,13386.32,13000,13382.45,0.001633,21.82
2018-08-07 12-PM,DASHRUR,13000,13386.32,13000,13386.32,0.008683,113.31
2018-08-07 11-AM,DASHRUR,13014.47,13014.47,13000,13000,0.2827,3676.03
2018-08-07 10-AM,DASHRUR,13206.43,13206.43,13014.47,13014.47,0.07967,1036.87
2018-08-07 09-AM,DASHRUR,13206.43,13206.43,13206.43,13206.43,0.0,0.0
2018-08-07 08-AM,DASHRUR,13073.26,13206.43,13073.26,13206.43,0.4807,6340.71
2018-08-07 07-AM,DASHRUR,13073.26,13073.26,13073.26,13073.26,0.002132,27.88
2018-08-07 06-AM,DASHRUR,13570.69,13570.69,13073.26,13073.26,0.1736,2281.19
2018-08-07 05-AM,DASHRUR,13250,13570.69,13250,13570.69,0.008843,120.0
2018-08-07 04-AM,DASHRUR,13251,13577.2,13250,13250,0.1477,1958.68
2018-08-07 03-AM,DASHRUR,13251,13251,13251,13251,0.02368,313.75
2018-08-07 02-AM,DASHRUR,13251,13251,13251,13251,0.0,0.0
2018-08-07 01-AM,DASHRUR,13251,13251,13251,13251,0.01873,248.2
2018-08-07 12-AM,DASHRUR,13251,13251,13251,13251,0.0,0.0
2018-08-06 11-PM,DASHRUR,13255,13488.98,13251,13251,0.293,3885.02
2018-08-06 10-PM,DASHRUR,13255,13255,13255,13255,0.02101,278.54
2018-08-06 09-PM,DASHRUR,13255,13255,13255,13255,0.00196,25.98
2018-08-06 08-PM,DASHRUR,13255,13611.24,13255,13255,0.6466,8578.12
2018-08-06 07-PM,DASHRUR,13330,13586.19,13255,13255,2.5,33750.82
2018-08-06 06-PM,DASHRUR,13330,13330,13330,13330,0.0007343,9.79
2018-08-06 05-PM,DASHRUR,13606.95,13606.95,13330,13330,1.0,13626.77
2018-08-06 04-PM,DASHRUR,13330,13614.84,13330,13606.95,0.1667,2243.39
2018-08-06 03-PM,DASHRUR,13614.84,13614.84,13330,13330,0.2863,3880.35
2018-08-06 02-PM,DASHRUR,13373.5,13614.84,13330,13614.84,0.9732,13219.55
2018-08-06 01-PM,DASHRUR,13373.5,13373.5,13373.5,13373.5,0.007666,102.52
2018-08-06 12-PM,DASHRUR,13425,13425,13373.5,13373.5,0.0007579,10.14
2018-08-06 11-AM,DASHRUR,13629.32,13629.32,13425,13425,0.002124,28.52
2018-08-06 10-AM,DASHRUR,13430,13634.73,13425,13629.32,0.1079,1467.05
2018-08-06 09-AM,DASHRUR,13795.12,13795.12,13430,13430,0.4521,6072.01
2018-08-06 08-AM,DASHRUR,13425,13795.12,13425,13795.12,0.03422,463.22
2018-08-06 07-AM,DASHRUR,13425,13425,13425,13425,0.1389,1864.27
2018-08-06 06-AM,DASHRUR,13424.65,13425,13424.65,13425,0.02316,310.94
2018-08-06 05-AM,DASHRUR,13525,13525,13424.65,13424.65,0.0411,551.72
2018-08-06 04-AM,DASHRUR,13553,13553,13525,13525,0.09865,1334.31
2018-08-06 03-AM,DASHRUR,13555,13555,13553,13553,0.02065,279.91
2018-08-06 02-AM,DASHRUR,13555,13555,13555,13555,0.0,0.0
2018-08-06 01-AM,DASHRUR,13555,13555,13555,13555,0.0009991,13.54
2018-08-06 12-AM,DASHRUR,13555,13555,13555,13555,0.0,0.0
2018-08-05 11-PM,DASHRUR,13555,13555,13555,13555,0.0,0.0
2018-08-05 10-PM,DASHRUR,13555,13555,13555,13555,0.0,0.0
2018-08-05 09-PM,DASHRUR,13555,13555,13555,13555,0.0,0.0
2018-08-05 08-PM,DASHRUR,13797.5,13797.5,13555,13555,0.1176,1594.4
2018-08-05 07-PM,DASHRUR,13554,13797.5,13554,13797.5,0.6813,9399.54
2018-08-05 06-PM,DASHRUR,13554,13554,13554,13554,0.0,0.0
2018-08-05 05-PM,DASHRUR,13798.15,13798.15,13554,13554,0.07096,962.08
2018-08-05 04-PM,DASHRUR,13800,13800,13612.58,13798.15,0.004769,65.76
2018-08-05 03-PM,DASHRUR,13700.67,13800,13700.67,13800,0.2912,3991.98
2018-08-05 02-PM,DASHRUR,13478.98,13700.67,13478.98,13700.67,0.001097,14.93
2018-08-05 01-PM,DASHRUR,13477,13675,13477,13478.98,0.06254,844.37
2018-08-05 12-PM,DASHRUR,13650,13650,13475,13477,0.002084,28.09
2018-08-05 11-AM,DASHRUR,13424.65,13650,13424.65,13650,0.0502,676.09
2018-08-05 10-AM,DASHRUR,13420.67,13620.67,13420.67,13424.65,1.63,21911.78
2018-08-05 09-AM,DASHRUR,13410.16,13764.23,13410.16,13420.67,0.007618,102.47
2018-08-05 08-AM,DASHRUR,13373.49,13410.16,13373.49,13410.16,0.01052,141.09
2018-08-05 07-AM,DASHRUR,13664.23,13683.34,13373.49,13373.49,0.5628,7544.9
2018-08-05 06-AM,DASHRUR,13542.44,13764.23,13325.6,13664.23,1.45,19852.85
2018-08-05 05-AM,DASHRUR,13542.44,13542.44,13542.44,13542.44,0.0,0.0
2018-08-05 04-AM,DASHRUR,13686.62,13686.62,13542.44,13542.44,0.04545,620.81
2018-08-05 03-AM,DASHRUR,13298.75,13686.62,13298.75,13686.62,0.031,418.08
2018-08-05 02-AM,DASHRUR,13298.75,13298.75,13298.75,13298.75,0.0,0.0
2018-08-05 01-AM,DASHRUR,13298.75,13298.75,13298.75,13298.75,0.0,0.0
2018-08-05 12-AM,DASHRUR,13298.75,13298.75,13298.75,13298.75,0.0,0.0
2018-08-04 11-PM,DASHRUR,13298.75,13298.75,13298.75,13298.75,0.0,0.0
2018-08-04 10-PM,DASHRUR,13723.24,13723.24,13298.75,13298.75,0.001198,15.93
2018-08-04 09-PM,DASHRUR,13723.24,13723.24,13723.24,13723.24,0.0,0.0
2018-08-04 08-PM,DASHRUR,13259.45,13723.24,13259.45,13723.24,0.7823,10726.52
2018-08-04 07-PM,DASHRUR,13700,13700,13259.45,13259.45,0.01073,142.22
2018-08-04 06-PM,DASHRUR,13700,13700,13700,13700,0.001646,22.55
2018-08-04 05-PM,DASHRUR,13640.62,13700,13640.62,13700,0.001705,23.35
2018-08-04 04-PM,DASHRUR,13682.3,13682.3,13640.62,13640.62,0.2689,3677.51
2018-08-04 03-PM,DASHRUR,13382.67,13682.3,13382.67,13682.3,0.8253,11257.47
2018-08-04 02-PM,DASHRUR,13382.67,13382.67,13382.67,13382.67,0.0,0.0
2018-08-04 01-PM,DASHRUR,13216.77,13682.3,13216.77,13382.67,2.05,27980.12
2018-08-04 12-PM,DASHRUR,13424.77,13480.6,13212,13216.77,1.44,19046.0
2018-08-04 11-AM,DASHRUR,13679.7,13702.57,13331.28,13424.77,0.4664,6375.64
2018-08-04 10-AM,DASHRUR,13410.81,13691.39,13189,13679.7,1.19,16203.34
2018-08-04 09-AM,DASHRUR,13599,13702.57,13410.81,13410.81,0.7954,10773.24
2018-08-04 08-AM,DASHRUR,13501,13600,13500,13599,0.4085,5555.15
2018-08-04 07-AM,DASHRUR,13501,13501,13501,13501,0.0,0.0
2018-08-04 06-AM,DASHRUR,13501,13501,13501,13501,0.1831,2471.61
2018-08-04 05-AM,DASHRUR,13304.22,13680,13304.22,13501,0.4274,5690.52
2018-08-04 04-AM,DASHRUR,13304.22,13304.22,13304.22,13304.22,0.0,0.0
2018-08-04 03-AM,DASHRUR,13300.42,13304.22,13300.42,13304.22,0.0001503,2.0
2018-08-04 02-AM,DASHRUR,13300.42,13300.42,13300.42,13300.42,0.0,0.0
2018-08-04 01-AM,DASHRUR,13680,13680,13300.42,13300.42,0.0001504,2.0
2018-08-04 12-AM,DASHRUR,13255.42,13680,13255.42,13680,0.002409,32.42
2018-08-03 11-PM,DASHRUR,13680,13680,13255.42,13255.42,0.05,662.77
2018-08-03 10-PM,DASHRUR,13680,13680,13680,13680,0.0,0.0
2018-08-03 09-PM,DASHRUR,13200,13680,13200,13680,0.4024,5311.99
2018-08-03 08-PM,DASHRUR,13200,13680,13200,13200,4.45,60882.45
2018-08-03 07-PM,DASHRUR,13125.77,13200,13125.77,13200,0.00571,75.37
2018-08-03 06-PM,DASHRUR,13669.52,13669.52,13125.77,13125.77,2.06,28074.98
2018-08-03 05-PM,DASHRUR,13236,13669.52,13236,13669.52,0.1083,1480.41
2018-08-03 04-PM,DASHRUR,13236,13236,13236,13236,0.0,0.0
2018-08-03 03-PM,DASHRUR,13436.84,13436.84,13236,13236,0.05348,713.15
2018-08-03 02-PM,DASHRUR,13340.44,13436.84,13157.08,13436.84,0.1297,1733.47
2018-08-03 01-PM,DASHRUR,13073.26,13340.44,13073.26,13340.44,1.19,15736.51
2018-08-03 12-PM,DASHRUR,13229.23,13678.34,13073.26,13073.26,5.39,72315.23
2018-08-03 11-AM,DASHRUR,13202.9,13535.6,13127.21,13229.23,0.3889,5190.9
2018-08-03 10-AM,DASHRUR,13540.45,13540.45,13202.9,13202.9,0.86,11539.54
2018-08-03 09-AM,DASHRUR,13209.32,13540.45,13209.32,13540.45,0.2344,3119.05
2018-08-03 08-AM,DASHRUR,13040.44,13209.32,13000.01,13209.32,1.8,23569.75
2018-08-03 07-AM,DASHRUR,13150,13150,13014.47,13040.44,0.02269,295.83
2018-08-03 06-AM,DASHRUR,13179.88,13281.7,13032.12,13150,0.1442,1890.48
2018-08-03 05-AM,DASHRUR,13281.7,13281.7,13179.88,13179.88,0.02167,285.54
2018-08-03 04-AM,DASHRUR,13179.88,13281.7,13179.88,13281.7,0.005999,79.57
2018-08-03 03-AM,DASHRUR,13179.88,13179.88,13179.88,13179.88,0.01067,140.57
2018-08-03 02-AM,DASHRUR,13281.7,13281.7,13179.88,13179.88,0.06998,922.35
2018-08-03 01-AM,DASHRUR,13294.47,13662.71,13281.7,13281.7,0.187,2484.07
2018-08-03 12-AM,DASHRUR,13328.75,13328.75,13294.47,13294.47,0.0005125,6.81
2018-08-02 11-PM,DASHRUR,13473.05,13473.05,13328.75,13328.75,0.0005125,6.83
2018-08-02 10-PM,DASHRUR,13473.05,13473.05,13473.05,13473.05,0.0,0.0
2018-08-02 09-PM,DASHRUR,13657.76,13657.76,13150,13473.05,0.1429,1886.18
2018-08-02 08-PM,DASHRUR,13600,13678.34,13150,13657.76,0.8174,11167.68
2018-08-02 07-PM,DASHRUR,13100,13600,13100,13600,1.68,22673.37
2018-08-02 06-PM,DASHRUR,13223.58,13442.98,13100,13100,1.25,16721.48
2018-08-02 05-PM,DASHRUR,13200,13393.26,13125.27,13223.58,0.8904,11797.97
2018-08-02 04-PM,DASHRUR,13393.26,13393.26,13196.69,13200,1.17,15657.7
2018-08-02 03-PM,DASHRUR,13196.69,13496.97,13196.69,13393.26,1.56,20823.47
2018-08-02 02-PM,DASHRUR,13301,13545.09,13196.69,13196.69,0.5287,7011.37
2018-08-02 01-PM,DASHRUR,13313.39,13545.09,13301,13301,0.3639,4893.45
2018-08-02 12-PM,DASHRUR,13305.06,13313.45,13301,13313.39,0.2572,3421.07
2018-08-02 11-AM,DASHRUR,13498.21,13654.2,13305.06,13305.06,2.65,36100.3
2018-08-02 10-AM,DASHRUR,13408.82,13498.21,13301,13498.21,1.18,15657.72
2018-08-02 09-AM,DASHRUR,13657.76,13657.76,13408.82,13408.82,1.83,25005.3
2018-08-02 08-AM,DASHRUR,13506,13657.76,13506,13657.76,0.4137,5615.31
2018-08-02 07-AM,DASHRUR,13753.39,13753.39,13506,13506,0.0753,1019.28
2018-08-02 06-AM,DASHRUR,13506,13753.39,13506,13753.39,0.03406,466.9
2018-08-02 05-AM,DASHRUR,13755.89,13755.89,13505.64,13506,0.04571,617.39
2018-08-02 04-AM,DASHRUR,13518.14,13755.89,13518.14,13755.89,0.65,8941.33
2018-08-02 03-AM,DASHRUR,13631.69,13800,13518.14,13518.14,0.07544,1021.11
2018-08-02 02-AM,DASHRUR,13582.04,13681.35,13582.04,13631.69,0.05117,700.11
2018-08-02 01-AM,DASHRUR,13681.35,13681.35,13582.04,13582.04,0.02946,400.58
2018-08-02 12-AM,DASHRUR,13636.27,13681.35,13636.27,13681.35,0.2258,3087.48
2018-08-01 11-PM,DASHRUR,13636.27,13636.27,13636.27,13636.27,0.0,0.0
2018-08-01 10-PM,DASHRUR,13623.25,13778.78,13623.25,13636.27,0.1629,2243.36
2018-08-01 09-PM,DASHRUR,13774.01,13837.96,13623.25,13623.25,0.08211,1133.72
2018-08-01 08-PM,DASHRUR,13640.29,13774.01,13640.29,13774.01,0.01268,174.69
2018-08-01 07-PM,DASHRUR,13774.01,13774.01,13640.29,13640.29,0.1358,1870.13
2018-08-01 06-PM,DASHRUR,13734.33,13816.34,13704.15,13774.01,1.11,15223.67
2018-08-01 05-PM,DASHRUR,13542.91,13837.97,13475.17,13734.33,0.6617,9075.9
2018-08-01 04-PM,DASHRUR,13905.79,13995.21,13542.91,13542.91,3.79,51923.44
2018-08-01 03-PM,DASHRUR,13934.07,14325.21,13747.61,13905.79,2.87,40192.17
2018-08-01 02-PM,DASHRUR,14010.22,14325.22,13927.14,13934.07,1.11,15828.11
2018-08-01 01-PM,DASHRUR,14016.19,14325.22,13972.01,14010.22,0.3256,4623.64
2018-08-01 12-PM,DASHRUR,14223.16,14337,13989.89,14016.19,0.9232,13152.42
2018-08-01 11-AM,DASHRUR,14147.5,14223.16,13692.1,14223.16,0.8275,11714.19
2018-08-01 10-AM,DASHRUR,13910.78,14204.76,13763.39,14147.5,2.72,38455.63
2018-08-01 09-AM,DASHRUR,13737.84,14000,13700,13910.78,0.4381,6107.63
2018-08-01 08-AM,DASHRUR,13773.07,13805.03,13737.84,13737.84,0.2037,2801.28
2018-08-01 07-AM,DASHRUR,13300,13773.07,13300,13773.07,0.5071,6959.71
2018-08-01 06-AM,DASHRUR,13497.1,13497.1,13300,13300,1.08,14478.64
2018-08-01 05-AM,DASHRUR,13620.28,13620.28,13497.1,13497.1,0.1866,2524.7
2018-08-01 04-AM,DASHRUR,13727.35,13800.38,13620.28,13620.28,0.2216,3032.51
2018-08-01 03-AM,DASHRUR,13502.61,13804.46,13501,13727.35,0.9417,12756.12
2018-08-01 02-AM,DASHRUR,13613.4,13618.09,13502.61,13502.61,0.07107,967.57
2018-08-01 01-AM,DASHRUR,13544.31,13613.4,13544.31,13613.4,0.0001611,2.19
2018-08-01 12-AM,DASHRUR,13544.31,13544.31,13544.31,13544.31,0.0,0.0
2018-07-31 11-PM,DASHRUR,13501,13672.33,13501,13544.31,0.2927,3987.77
2018-07-31 10-PM,DASHRUR,13638.62,13638.62,13501,13501,0.5036,6799.17
2018-07-31 09-PM,DASHRUR,13618.17,13639.52,13501,13638.62,1.35,18260.2
2018-07-31 08-PM,DASHRUR,13777.78,14092,13618.17,13618.17,2.0,27634.51
2018-07-31 07-PM,DASHRUR,14092,14092,13680.9,13777.78,0.529,7433.39
2018-07-31 06-PM,DASHRUR,13850,14092.8,13574,14092,4.03,56245.77
2018-07-31 05-PM,DASHRUR,13498,14092.8,13498,13850,0.6134,8481.44
2018-07-31 04-PM,DASHRUR,13497.1,14237.37,13497.1,13498,2.14,30158.39
2018-07-31 03-PM,DASHRUR,13505.82,14081.86,13497,13497.1,2.62,36614.26
2018-07-31 02-PM,DASHRUR,13777,13777,13505.82,13505.82,0.5951,8180.87
2018-07-31 01-PM,DASHRUR,14647.21,14652.63,13777,13777,2.26,32001.75
2018-07-31 12-PM,DASHRUR,14665.01,14665.01,14000,14647.21,0.1866,2667.02
2018-07-31 11-AM,DASHRUR,14092.8,14665.01,14092.8,14665.01,0.6942,10088.17
2018-07-31 10-AM,DASHRUR,14092.8,14665.03,14092.8,14092.8,1.43,20727.3
2018-07-31 09-AM,DASHRUR,14101,14188.73,14092.8,14092.8,0.5616,7961.04
2018-07-31 08-AM,DASHRUR,14192.62,14192.62,14101,14101,0.4297,6083.73
2018-07-31 07-AM,DASHRUR,14111,14240.98,14111,14192.62,0.4684,6613.88
2018-07-31 06-AM,DASHRUR,14200,14200,14111,14111,0.2325,3295.34
2018-07-31 05-AM,DASHRUR,14200,14200,14128.28,14200,0.07836,1109.32
2018-07-31 04-AM,DASHRUR,14283.08,14283.08,14153.42,14200,0.1669,2362.45
2018-07-31 03-AM,DASHRUR,14283.08,14283.08,14283.08,14283.08,0.0,0.0
2018-07-31 02-AM,DASHRUR,14283.08,14283.08,14283.08,14283.08,0.0,0.0
2018-07-31 01-AM,DASHRUR,14283.08,14283.08,14283.08,14283.08,0.0,0.0
2018-07-31 12-AM,DASHRUR,14300,14300,14283.08,14283.08,0.00014,2.0
2018-07-30 11-PM,DASHRUR,14335.68,14335.68,14300,14300,0.001,14.3
2018-07-30 10-PM,DASHRUR,14192.48,14335.68,14192.48,14335.68,0.1602,2296.11
2018-07-30 09-PM,DASHRUR,14192.48,14192.48,14192.48,14192.48,0.0,0.0
2018-07-30 08-PM,DASHRUR,14500,14769.86,14192.48,14192.48,0.2155,3146.16
2018-07-30 07-PM,DASHRUR,14152.42,14811.68,14152.42,14500,0.7652,11269.08
2018-07-30 06-PM,DASHRUR,14186.25,14766.32,14152.42,14152.42,0.01783,252.65
2018-07-30 05-PM,DASHRUR,14285.18,14772.6,14186.25,14186.25,1.6,23004.31
2018-07-30 04-PM,DASHRUR,14722.29,14722.29,14285.18,14285.18,0.3975,5825.04
2018-07-30 03-PM,DASHRUR,14430.47,14722.29,14430.47,14722.29,0.4323,6355.46
2018-07-30 02-PM,DASHRUR,14277.48,14634.25,14277.48,14430.47,1.14,16610.24
2018-07-30 01-PM,DASHRUR,14314.01,14640.89,14250,14277.48,1.74,24937.63
2018-07-30 12-PM,DASHRUR,14576.7,14576.7,14252.99,14314.01,0.8264,11921.41
2018-07-30 11-AM,DASHRUR,14300,14640.89,14300,14576.7,0.805,11696.06
2018-07-30 10-AM,DASHRUR,14640.89,14640.89,14300,14300,0.03614,516.82
2018-07-30 09-AM,DASHRUR,14409.77,14640.89,14409.77,14640.89,0.2561,3719.77
2018-07-30 08-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.0001388,2.0
2018-07-30 07-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.1425,2053.74
2018-07-30 06-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.0,0.0
2018-07-30 05-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.0,0.0
2018-07-30 04-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.0,0.0
2018-07-30 03-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.00038,5.48
2018-07-30 02-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.0,0.0
2018-07-30 01-AM,DASHRUR,14409.77,14409.77,14409.77,14409.77,0.0,0.0
2018-07-30 12-AM,DASHRUR,14411.98,14411.98,14409.77,14409.77,0.000217,3.13
2018-07-29 11-PM,DASHRUR,14698.13,14698.13,14411.98,14411.98,0.0264,380.64
2018-07-29 10-PM,DASHRUR,14698.13,14704,14409.77,14698.13,0.2009,2947.17
2018-07-29 09-PM,DASHRUR,14698.13,14698.13,14698.13,14698.13,0.0,0.0
2018-07-29 08-PM,DASHRUR,14704,14704,14409.77,14698.13,1.72,25069.71
2018-07-29 07-PM,DASHRUR,14704,14704,14704,14704,0.0002571,3.78
2018-07-29 06-PM,DASHRUR,14654.66,14704,14654.66,14704,0.2614,3843.88
2018-07-29 05-PM,DASHRUR,14602.07,14656.73,14602.07,14654.66,0.7145,10467.06
2018-07-29 04-PM,DASHRUR,14512.97,14602.07,14512.97,14602.07,0.1534,2239.34
2018-07-29 03-PM,DASHRUR,14538.86,14538.86,14420.72,14512.97,0.3994,5796.62
2018-07-29 02-PM,DASHRUR,14544.49,14544.49,14538.86,14538.86,0.002745,39.91
2018-07-29 01-PM,DASHRUR,14254.32,14544.49,14254.32,14544.49,1.45,21102.14
2018-07-29 12-PM,DASHRUR,14260.81,14521.29,14254.32,14254.32,0.7609,10848.43
2018-07-29 11-AM,DASHRUR,14509.27,14533.9,14260.81,14260.81,0.04371,627.37
2018-07-29 10-AM,DASHRUR,14258.05,14509.27,14258.05,14509.27,0.001378,20.0
2018-07-29 09-AM,DASHRUR,14272.06,14500.93,14256.47,14258.05,0.2657,3811.84
2018-07-29 08-AM,DASHRUR,14272.06,14272.06,14272.06,14272.06,0.0,0.0
2018-07-29 07-AM,DASHRUR,14500,14722.31,14101,14272.06,0.5737,8352.77
2018-07-29 06-AM,DASHRUR,14556,14556,14500,14500,0.01724,250.38
2018-07-29 05-AM,DASHRUR,14556,14728.75,14556,14556,0.2996,4363.58
2018-07-29 04-AM,DASHRUR,14556,14556,14556,14556,0.7763,11299.33
