Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume CAD
2019-04-15 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-15 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-14 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-13 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-12 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
