Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-08-11 10-PM,BCHUSD,609.5,609.5,609.5,609.5,0.003854,2.35
2018-08-11 09-PM,BCHUSD,609.5,609.5,609.5,609.5,0.0,0.0
2018-08-11 08-PM,BCHUSD,609.18,609.5,609.18,609.5,0.001662,1.01
2018-08-11 07-PM,BCHUSD,622.89,622.89,609.18,609.18,0.03041,18.59
2018-08-11 06-PM,BCHUSD,623,623,622.89,622.89,0.06617,41.22
2018-08-11 05-PM,BCHUSD,580.13,630.36,580.13,623,1.57,966.32
2018-08-11 04-PM,BCHUSD,593.02,593.02,580.13,580.13,0.04432,25.71
2018-08-11 03-PM,BCHUSD,580,593.15,580,593.02,0.04666,27.37
2018-08-11 02-PM,BCHUSD,579.39,603.02,579.39,580,0.2139,127.92
2018-08-11 01-PM,BCHUSD,579.39,579.39,579.39,579.39,0.0,0.0
2018-08-11 12-PM,BCHUSD,615,619.48,579.39,579.39,0.07916,47.49
2018-08-11 11-AM,BCHUSD,579.6,615,579.6,615,0.0174,10.7
2018-08-11 10-AM,BCHUSD,577.32,630.36,577.23,579.6,0.1047,61.78
2018-08-11 09-AM,BCHUSD,577.09,602.21,577.09,577.32,0.1034,60.99
2018-08-11 08-AM,BCHUSD,602.68,602.68,576.9,577.09,0.1577,92.33
2018-08-11 07-AM,BCHUSD,577.01,604.03,576.64,602.68,0.1804,105.92
2018-08-11 06-AM,BCHUSD,576.64,577.03,576.64,577.01,0.1463,84.39
2018-08-11 05-AM,BCHUSD,576.64,576.64,576.64,576.64,0.036,20.76
2018-08-11 04-AM,BCHUSD,579.47,616.67,576.64,576.64,0.04197,24.56
2018-08-11 03-AM,BCHUSD,620.11,620.11,578.21,579.47,0.3971,230.24
2018-08-11 02-AM,BCHUSD,627.91,627.91,574.91,620.11,0.3833,225.66
2018-08-11 01-AM,BCHUSD,586.66,627.91,567.33,627.91,1.17,698.98
2018-08-11 12-AM,BCHUSD,556.3,616.93,556.3,586.66,0.5194,306.21
2018-08-10 11-PM,BCHUSD,550,556.33,550,556.3,0.3266,181.01
2018-08-10 10-PM,BCHUSD,594.85,621.65,550,550,1.08,659.55
2018-08-10 09-PM,BCHUSD,610.89,630.36,594.85,594.85,3.71,2256.32
2018-08-10 08-PM,BCHUSD,612,612.34,610.89,610.89,0.5908,361.1
2018-08-10 07-PM,BCHUSD,610.89,612,610.89,612,0.008978,5.49
2018-08-10 06-PM,BCHUSD,610.89,610.89,610.89,610.89,0.0,0.0
2018-08-10 05-PM,BCHUSD,630.36,630.36,610.89,610.89,0.1084,66.25
2018-08-10 04-PM,BCHUSD,614.62,630.36,614.62,630.36,0.007619,4.8
2018-08-10 03-PM,BCHUSD,616.12,640.7,614.62,614.62,0.1344,84.35
2018-08-10 02-PM,BCHUSD,616.12,616.12,616.12,616.12,0.0,0.0
