Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-07-27 11-PM,BTCEUR,8498,8579.4,8471.9,8521.8,93.59,796992.86
2019-07-27 10-PM,BTCEUR,8573.7,8579.8,8406.2,8498,288.76,2457368.98
2019-07-27 09-PM,BTCEUR,8515.8,8579.9,8503.8,8573.7,109.51,935651.73
2019-07-27 08-PM,BTCEUR,8476.8,8516,8458.2,8515.8,37.92,322139.6
2019-07-27 07-PM,BTCEUR,8468.6,8515.9,8458.2,8476.8,57.82,490432.0
2019-07-27 06-PM,BTCEUR,8515.8,8525.3,8447,8468.6,145.28,1232061.7
2019-07-27 05-PM,BTCEUR,8500,8529.2,8480.5,8515.8,97.25,827167.65
2019-07-27 04-PM,BTCEUR,8480.3,8520,8461,8500,97.98,831571.65
2019-07-27 03-PM,BTCEUR,8495.2,8495.5,8401,8480.3,330.87,2800663.18
2019-07-27 02-PM,BTCEUR,8485.9,8526.8,8474.1,8495.2,87.3,742417.11
2019-07-27 01-PM,BTCEUR,8466.7,8519.5,8445,8485.9,226.88,1927608.99
2019-07-27 12-PM,BTCEUR,8555,8555.6,8419,8466.7,461.21,3908650.94
2019-07-27 11-AM,BTCEUR,8554.9,8585.7,8500,8555,447.32,3827011.59
2019-07-27 10-AM,BTCEUR,9042.1,9049.4,8500,8554.9,1312.66,11344813.1
2019-07-27 09-AM,BTCEUR,9054.3,9058.3,9040,9042.1,75.17,680098.53
2019-07-27 08-AM,BTCEUR,9050,9085.4,9040,9054.3,132.69,1203016.94
2019-07-27 07-AM,BTCEUR,9056.6,9059.9,9033,9050,96.18,870160.52
2019-07-27 06-AM,BTCEUR,9053.2,9071,9052.1,9056.6,45.48,412218.32
2019-07-27 05-AM,BTCEUR,9094.7,9102.5,9036.6,9053.2,99.35,899861.1
2019-07-27 04-AM,BTCEUR,9100.9,9113,9070.5,9094.7,62.27,565957.56
2019-07-27 03-AM,BTCEUR,9099.9,9119.2,9098.5,9100.9,29.49,268708.09
2019-07-27 02-AM,BTCEUR,9107,9107,9084.7,9099.9,36.79,334572.57
2019-07-27 01-AM,BTCEUR,9134,9155.7,9105.1,9107,70.02,639105.53
2019-07-27 12-AM,BTCEUR,8846.5,9175.5,8830,9134,627.38,5698879.59
2019-07-26 11-PM,BTCEUR,8800.9,8860,8800.3,8846.5,85.25,753146.24
2019-07-26 10-PM,BTCEUR,8829.3,8830,8790.1,8800.9,45.18,398346.89
