Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT
2018-01-31 08-PM,ETHUSDT,1104.79,1115.19,1101.89,1113.03,1876.64,2080267.21
2018-01-31 07-PM,ETHUSDT,1113,1114,1101,1104.79,1924.95,2130489.11
2018-01-31 06-PM,ETHUSDT,1107.1,1120.45,1107.04,1113,2489.26,2774265.29
2018-01-31 05-PM,ETHUSDT,1109.17,1123.17,1106.5,1107.1,2219.96,2475990.91
2018-01-31 04-PM,ETHUSDT,1102,1115.01,1086,1109.17,3989.54,4389709.5
2018-01-31 03-PM,ETHUSDT,1099.11,1114,1097,1102,3144.19,3473784.84
2018-01-31 02-PM,ETHUSDT,1104,1116.71,1085,1099.11,4339.97,4788003.64
2018-01-31 01-PM,ETHUSDT,1125,1135,1102.1,1104,3696.38,4141692.18
2018-01-31 12-PM,ETHUSDT,1111.91,1129.29,1109.97,1125,3302.37,3695988.52
2018-01-31 11-AM,ETHUSDT,1106.08,1118.09,1095.82,1111.91,2923.69,3239140.92
2018-01-31 10-AM,ETHUSDT,1095,1110,1094.88,1106.08,2616.43,2885242.23
2018-01-31 09-AM,ETHUSDT,1098.86,1101.9,1075,1095,3639.4,3968322.91
2018-01-31 08-AM,ETHUSDT,1112,1117.3,1086.85,1098.86,2840.57,3133432.48
2018-01-31 07-AM,ETHUSDT,1100.5,1117,1098.09,1112,3950.09,4372220.76
2018-01-31 06-AM,ETHUSDT,1079,1106.59,1078.45,1100.5,5073.95,5548552.98
2018-01-31 05-AM,ETHUSDT,1073,1086.12,1051.91,1079,5878.98,6301391.86
2018-01-31 04-AM,ETHUSDT,1080.67,1082.07,1060.62,1073,3418.19,3659622.79
2018-01-31 03-AM,ETHUSDT,1091.27,1095.99,1066.02,1080.67,5100.66,5517495.22
2018-01-31 02-AM,ETHUSDT,1057,1099,1054.68,1091.27,5581.13,5995615.36
2018-01-31 01-AM,ETHUSDT,1047.98,1070,1029,1057,13727.02,14403177.98
2018-01-31 12-AM,ETHUSDT,1084.63,1090.58,1045,1047.98,7327.57,7815477.78
2018-01-30 11-PM,ETHUSDT,1101,1102.91,1071.25,1084.63,5328.46,5791312.46
2018-01-30 10-PM,ETHUSDT,1089.55,1120.99,1088.32,1101,7154.71,7926650.87
2018-01-30 09-PM,ETHUSDT,1077.76,1100,1072,1089.55,5329.04,5802932.36
2018-01-30 08-PM,ETHUSDT,1112.11,1112.4,1071.7,1077.76,8059.63,8779049.14
2018-01-30 07-PM,ETHUSDT,1074.5,1123.38,1051,1112.11,17254.44,18791392.84
2018-01-30 06-PM,ETHUSDT,1104.99,1106.26,1055,1074.5,19968.72,21483125.71
2018-01-30 05-PM,ETHUSDT,1118,1133,1104.98,1104.99,3803.42,4264165.56
2018-01-30 04-PM,ETHUSDT,1112.09,1133.01,1111.11,1118,5961.33,6685696.57
2018-01-30 03-PM,ETHUSDT,1137.74,1141.89,1101,1112.09,8620.07,9633540.07
2018-01-30 02-PM,ETHUSDT,1136.71,1151,1126.88,1137.74,5994.23,6819525.94
2018-01-30 01-PM,ETHUSDT,1162.62,1164.83,1125.03,1136.71,7221.06,8251982.51
2018-01-30 12-PM,ETHUSDT,1169.89,1175,1160,1162.62,2605.67,3045608.07
2018-01-30 11-AM,ETHUSDT,1173.87,1174.1,1160.01,1169.89,2312.64,2700496.08
2018-01-30 10-AM,ETHUSDT,1172.98,1174.97,1156,1173.87,2805.48,3270327.71
2018-01-30 09-AM,ETHUSDT,1184.76,1185,1165.56,1172.98,3466.68,4069144.97
2018-01-30 08-AM,ETHUSDT,1174.96,1186.85,1174.05,1184.76,3703.97,4371349.04
2018-01-30 07-AM,ETHUSDT,1159.5,1178.92,1152.25,1174.96,4727.89,5503071.31
2018-01-30 06-AM,ETHUSDT,1160.05,1170,1155,1159.5,2334.81,2717298.1
2018-01-30 05-AM,ETHUSDT,1150.48,1169.1,1150.48,1160.05,3180.69,3690091.69
2018-01-30 04-AM,ETHUSDT,1136.37,1159.74,1130.08,1150.48,3685.53,4240775.04
2018-01-30 03-AM,ETHUSDT,1148.1,1151.57,1120,1136.37,7070.26,8007701.69
2018-01-30 02-AM,ETHUSDT,1140,1159.76,1138.12,1148.1,4593.56,5279685.89
2018-01-30 01-AM,ETHUSDT,1172.97,1172.97,1136.01,1140,6331.36,7309860.45
2018-01-30 12-AM,ETHUSDT,1177.01,1180.95,1171.17,1172.97,1889.84,2222576.65
2018-01-29 11-PM,ETHUSDT,1164.3,1183.05,1164.06,1177.01,2270.33,2663637.87
2018-01-29 10-PM,ETHUSDT,1184.1,1185.8,1161.65,1164.3,2934.04,3438794.15
2018-01-29 09-PM,ETHUSDT,1177.74,1186,1173.6,1184.1,1760.1,2076894.2
2018-01-29 08-PM,ETHUSDT,1177.5,1185.6,1175,1177.74,1648.47,1944536.33
2018-01-29 07-PM,ETHUSDT,1188.03,1192,1175,1177.5,2105.21,2489352.13
2018-01-29 06-PM,ETHUSDT,1196.01,1202.65,1186.5,1188.03,2221.22,2647479.73
2018-01-29 05-PM,ETHUSDT,1200.4,1205.21,1195.02,1196.01,2542.82,3052022.73
2018-01-29 04-PM,ETHUSDT,1202.98,1204.67,1195.02,1200.01,2234.53,2681323.38
2018-01-29 03-PM,ETHUSDT,1201.88,1206.4,1190.28,1202.98,2747.63,3293776.64
2018-01-29 02-PM,ETHUSDT,1192.39,1208,1190.06,1201.88,3841.69,4612635.99
2018-01-29 01-PM,ETHUSDT,1188,1194.76,1182.05,1192.39,4376.37,5191241.58
2018-01-29 12-PM,ETHUSDT,1184.88,1189.76,1176.1,1188,3056.86,3618992.52
2018-01-29 11-AM,ETHUSDT,1199,1207.07,1170.12,1184.88,5458.26,6468237.02
2018-01-29 10-AM,ETHUSDT,1196.05,1213,1192,1199,3682.69,4430410.49
2018-01-29 09-AM,ETHUSDT,1197.67,1199.87,1185.01,1196.05,4161.43,4967797.42
2018-01-29 08-AM,ETHUSDT,1184.12,1205,1170,1197.67,6752.74,8032185.18
2018-01-29 07-AM,ETHUSDT,1200.4,1201.49,1181.66,1184.12,3932.43,4684706.32
2018-01-29 06-AM,ETHUSDT,1218,1222,1183,1200.4,7028.3,8423858.27
2018-01-29 05-AM,ETHUSDT,1232,1232.88,1217.1,1218,3177.48,3885175.75
2018-01-29 04-AM,ETHUSDT,1207.66,1240,1204.8,1232,5415.67,6601471.04
2018-01-29 03-AM,ETHUSDT,1213.38,1213.74,1200.02,1207.66,4224.62,5101289.79
2018-01-29 02-AM,ETHUSDT,1198,1220,1181.1,1213.38,8975.47,10781667.53
2018-01-29 01-AM,ETHUSDT,1250.5,1253,1184.86,1200.04,12632.63,15329613.65
2018-01-29 12-AM,ETHUSDT,1251.96,1258.89,1245,1250.5,2489.94,3118141.09
2018-01-28 11-PM,ETHUSDT,1256.75,1258.07,1240.01,1251.96,3015.23,3770514.06
2018-01-28 10-PM,ETHUSDT,1248.01,1264,1248.01,1256.75,4439.32,5574192.04
2018-01-28 09-PM,ETHUSDT,1242.5,1249.9,1240,1248.01,3140.2,3909601.24
2018-01-28 08-PM,ETHUSDT,1235.22,1248,1230.83,1242.5,2281.52,2826211.99
2018-01-28 07-PM,ETHUSDT,1239.12,1239.49,1225,1235.22,2762.06,3403974.69
2018-01-28 06-PM,ETHUSDT,1235.9,1245.87,1232.68,1239.12,3132.62,3887155.62
2018-01-28 05-PM,ETHUSDT,1227.5,1236.32,1220,1235.9,3666.92,4499915.16
2018-01-28 04-PM,ETHUSDT,1222.99,1229.79,1212,1227.5,3940.67,4813583.65
2018-01-28 03-PM,ETHUSDT,1228.61,1236.79,1221,1222.99,3762.86,4624825.0
2018-01-28 02-PM,ETHUSDT,1246,1246.07,1223,1228.61,5966.86,7359296.58
2018-01-28 01-PM,ETHUSDT,1228.5,1253,1210,1246,10079.61,12413921.44
2018-01-28 12-PM,ETHUSDT,1264.28,1277,1208,1228.5,13418.39,16693247.93
2018-01-28 11-AM,ETHUSDT,1228,1265,1223.78,1264.28,8295.35,10314021.98
2018-01-28 10-AM,ETHUSDT,1192.99,1249,1190.11,1228,11964.34,14638610.7
2018-01-28 09-AM,ETHUSDT,1184,1196,1170.01,1192.99,5410.69,6399675.08
2018-01-28 08-AM,ETHUSDT,1182.97,1196.6,1182,1184,5361.05,6371597.4
2018-01-28 07-AM,ETHUSDT,1202.98,1204.01,1180,1182.97,7371.01,8804258.8
2018-01-28 06-AM,ETHUSDT,1173,1207.12,1163.45,1202.98,7624.92,9047640.47
2018-01-28 05-AM,ETHUSDT,1156.3,1182.24,1156,1173,9272.46,10856683.76
2018-01-28 04-AM,ETHUSDT,1138.75,1159.58,1138.05,1156.3,6469.69,7433498.97
2018-01-28 03-AM,ETHUSDT,1124.22,1139.8,1123.14,1138.75,3533.36,3993844.46
2018-01-28 02-AM,ETHUSDT,1119.82,1125.81,1116.99,1124.22,2466.24,2768154.92
2018-01-28 01-AM,ETHUSDT,1123.69,1124.25,1112,1119.82,4208.54,4707679.03
2018-01-28 12-AM,ETHUSDT,1118.99,1129.09,1113,1123.69,3312.88,3716092.6
2018-01-27 11-PM,ETHUSDT,1125.21,1127.99,1103.15,1118.99,4747.3,5293058.86
2018-01-27 10-PM,ETHUSDT,1120.96,1127.49,1117,1125.21,3044.16,3418905.51
2018-01-27 09-PM,ETHUSDT,1120,1124.5,1109,1120.96,3092.84,3455314.43
2018-01-27 08-PM,ETHUSDT,1108.47,1125,1108.47,1120,3742.05,4186084.27
2018-01-27 07-PM,ETHUSDT,1102.9,1110.84,1101.02,1108.47,2642.49,2926451.36
2018-01-27 06-PM,ETHUSDT,1098,1109.23,1090.03,1102.9,2653.43,2921802.9
2018-01-27 05-PM,ETHUSDT,1116.4,1120.05,1092,1098,8562.59,9499775.27
2018-01-27 04-PM,ETHUSDT,1095,1116.5,1085.3,1116.4,8902.93,9787191.57
2018-01-27 03-PM,ETHUSDT,1070.16,1097.06,1070.16,1095,4917.72,5341779.23
2018-01-27 02-PM,ETHUSDT,1072.1,1076.3,1066.16,1070.16,2511.03,2690017.45
2018-01-27 01-PM,ETHUSDT,1066.51,1080,1066.06,1072.1,2508.84,2694729.92
2018-01-27 12-PM,ETHUSDT,1065.77,1074.89,1060.02,1066.51,2143.07,2290222.0
2018-01-27 11-AM,ETHUSDT,1079.94,1081.99,1051.13,1065.77,5577.87,5946150.67
2018-01-27 10-AM,ETHUSDT,1078,1085,1073.5,1079.94,3258.89,3515568.09
2018-01-27 09-AM,ETHUSDT,1068.99,1079.49,1066,1078,3267.84,3508467.01
2018-01-27 08-AM,ETHUSDT,1071.02,1078,1063.5,1068.99,3384.56,3624386.85
2018-01-27 07-AM,ETHUSDT,1074,1074.8,1061.02,1071.02,4182.11,4468135.86
2018-01-27 06-AM,ETHUSDT,1069,1079.8,1062.2,1074,4997.68,5362686.3
2018-01-27 05-AM,ETHUSDT,1049.91,1075.07,1043,1069,4451.1,4727313.47
2018-01-27 04-AM,ETHUSDT,1046.23,1057.99,1045.5,1049.91,2324.88,2447140.14
2018-01-27 03-AM,ETHUSDT,1051,1058.1,1042,1046.23,2079.03,2184802.77
2018-01-27 02-AM,ETHUSDT,1036.42,1059.9,1032.2,1051,3356.57,3514939.57
2018-01-27 01-AM,ETHUSDT,1055,1055.94,1035,1036.42,2803.89,2922827.16
2018-01-27 12-AM,ETHUSDT,1051.03,1062,1048.1,1055,2716.66,2870109.67
2018-01-26 11-PM,ETHUSDT,1033.15,1054.75,1032.35,1051.03,3174.37,3311124.01
2018-01-26 10-PM,ETHUSDT,1040.87,1045,1032,1033.15,2087.55,2167918.14
2018-01-26 09-PM,ETHUSDT,1047.75,1047.96,1036.03,1040.87,2559.49,2660076.0
2018-01-26 08-PM,ETHUSDT,1036.74,1055,1033.26,1047.75,2444.17,2556717.13
2018-01-26 07-PM,ETHUSDT,1044.83,1048.01,1032.37,1036.74,3355.17,3487569.32
2018-01-26 06-PM,ETHUSDT,1061.31,1063.92,1042.01,1044.83,3201.52,3366809.48
2018-01-26 05-PM,ETHUSDT,1055.99,1066,1045.01,1061.31,4597.53,4851632.6
2018-01-26 04-PM,ETHUSDT,1063.6,1080,1053.04,1055.99,10707.87,11418305.85
2018-01-26 03-PM,ETHUSDT,1040.09,1064,1039.51,1063.75,9751.63,10261743.68
2018-01-26 02-PM,ETHUSDT,1018.12,1042.19,1016,1040.09,5612.75,5792947.13
2018-01-26 01-PM,ETHUSDT,1025.26,1040.99,1011.24,1018.12,6169.08,6342109.45
2018-01-26 12-PM,ETHUSDT,1008.21,1038,1003.39,1025.26,6111.13,6234165.02
2018-01-26 11-AM,ETHUSDT,1009.55,1012.97,1001.1,1008.21,5370.77,5408323.45
2018-01-26 10-AM,ETHUSDT,1003,1020,990,1009.55,8279.09,8343989.93
2018-01-26 09-AM,ETHUSDT,1029.93,1031,986,1003,12642.7,12722391.38
2018-01-26 08-AM,ETHUSDT,1038,1038.88,986.69,1029.93,24674.5,24990168.48
2018-01-26 07-AM,ETHUSDT,1070.99,1070.99,1036.88,1038,6223.11,6550208.92
2018-01-26 06-AM,ETHUSDT,1064.35,1075,1063.01,1070.99,3149.92,3368072.94
2018-01-26 05-AM,ETHUSDT,1068.5,1070.44,1064,1064.35,2082.85,2220950.65
2018-01-26 04-AM,ETHUSDT,1072.8,1073.9,1060.71,1068.5,1961.44,2092807.92
2018-01-26 03-AM,ETHUSDT,1073.92,1077.98,1065.12,1072.8,2194.53,2351460.89
2018-01-26 02-AM,ETHUSDT,1055.7,1082,1054.02,1073.92,4753.42,5109293.67
2018-01-26 01-AM,ETHUSDT,1069.33,1073.58,1053,1055.7,2441.55,2596386.76
2018-01-26 12-AM,ETHUSDT,1056.52,1071,1053.71,1069.33,2723.98,2896292.49
2018-01-25 11-PM,ETHUSDT,1061.71,1064.71,1050.5,1056.52,2129.1,2250962.54
2018-01-25 10-PM,ETHUSDT,1066.04,1075.33,1060.04,1061.71,2024.84,2161412.25
2018-01-25 09-PM,ETHUSDT,1070.76,1079.7,1055,1066.04,3004.61,3202705.38
2018-01-25 08-PM,ETHUSDT,1065,1084,1062.1,1070.76,3392.28,3647305.83
2018-01-25 07-PM,ETHUSDT,1062.34,1069.98,1058,1065,2084.11,2219252.53
2018-01-25 06-PM,ETHUSDT,1048.14,1067,1048.14,1062.34,3156.59,3339431.96
2018-01-25 05-PM,ETHUSDT,1036.69,1050.72,1036.02,1048.14,2716.61,2829291.43
2018-01-25 04-PM,ETHUSDT,1037.71,1055,1035.04,1036.69,4771.67,4992739.05
2018-01-25 03-PM,ETHUSDT,1052.8,1056.37,1030.26,1037.71,4953.84,5165220.05
2018-01-25 02-PM,ETHUSDT,1055,1066.23,1049,1052.8,4467.08,4729411.84
2018-01-25 01-PM,ETHUSDT,1035.01,1059.92,1035.01,1055,4770.39,5001618.89
2018-01-25 12-PM,ETHUSDT,1058,1065,1035,1035.01,7778.99,8153031.63
2018-01-25 11-AM,ETHUSDT,1074.86,1083.2,1056.91,1058,4150.65,4449150.04
2018-01-25 10-AM,ETHUSDT,1074.09,1086.99,1068.82,1074.86,3770.45,4061970.21
2018-01-25 09-AM,ETHUSDT,1061,1077,1045.9,1074.09,5688.55,6016257.85
2018-01-25 08-AM,ETHUSDT,1079.6,1081,1060.1,1061.94,6134.12,6550441.97
2018-01-25 07-AM,ETHUSDT,1087,1092.98,1075.02,1079.6,4750.55,5152736.61
2018-01-25 06-AM,ETHUSDT,1100.09,1105.97,1086,1087,4294.08,4712904.59
2018-01-25 05-AM,ETHUSDT,1095,1104.56,1089.44,1100.09,4201.97,4615369.83
2018-01-25 04-AM,ETHUSDT,1108.51,1109,1079.76,1095,8448.0,9251367.97
2018-01-25 03-AM,ETHUSDT,1093,1115,1086,1108.51,8588.59,9461448.0
2018-01-25 02-AM,ETHUSDT,1068.92,1098,1057.55,1093,7671.02,8332814.48
2018-01-25 01-AM,ETHUSDT,1060.62,1078,1058.02,1068.92,6248.63,6680067.76
2018-01-25 12-AM,ETHUSDT,1061,1065,1051.08,1060.62,4857.19,5137431.68
2018-01-24 11-PM,ETHUSDT,1030.87,1064.99,1030.87,1062.99,4155.54,4360770.18
2018-01-24 10-PM,ETHUSDT,1040.28,1042.82,1026.3,1030.87,2707.34,2802420.04
2018-01-24 09-PM,ETHUSDT,1035.5,1044.75,1032,1040.28,2929.41,3043712.53
2018-01-24 08-PM,ETHUSDT,1035.95,1041.18,1029.51,1035.5,2941.24,3050015.94
2018-01-24 07-PM,ETHUSDT,1022.74,1038.97,1019.68,1035.95,2851.95,2940033.26
2018-01-24 06-PM,ETHUSDT,1030,1040,1017.02,1022.74,4331.73,4451246.96
2018-01-24 05-PM,ETHUSDT,1022.93,1033.12,1004,1030,4295.87,4369744.4
2018-01-24 04-PM,ETHUSDT,1016.01,1027.5,1004.92,1022.93,7110.57,7217768.0
2018-01-24 03-PM,ETHUSDT,1040,1047.1,1016,1016.01,7191.88,7419759.87
2018-01-24 02-PM,ETHUSDT,1032,1074,1031.11,1042,14206.92,14957428.26
2018-01-24 01-PM,ETHUSDT,1032.8,1033.74,1021.69,1032,6395.66,6573930.71
2018-01-24 12-PM,ETHUSDT,1015,1037,1007.01,1032.8,8259.13,8465734.9
2018-01-24 11-AM,ETHUSDT,1004.01,1022.72,1003.05,1015,7200.71,7281018.82
2018-01-24 10-AM,ETHUSDT,1002.79,1008.88,997.18,1004.01,4809.99,4827586.42
2018-01-24 09-AM,ETHUSDT,996,1004,986.15,1002.79,3131.81,3110262.51
2018-01-24 08-AM,ETHUSDT,1000.01,1010,994.22,996,4861.83,4869244.6
2018-01-24 07-AM,ETHUSDT,993.03,1008,985.22,1000.01,6761.12,6747446.56
2018-01-24 06-AM,ETHUSDT,974.88,1000,970,993.03,5750.09,5687046.61
2018-01-24 05-AM,ETHUSDT,966.3,979.49,965,974.88,2608.84,2537891.25
2018-01-24 04-AM,ETHUSDT,984.42,986.49,960,966.3,5626.78,5445442.57
2018-01-24 03-AM,ETHUSDT,973.02,989.89,968.61,984.42,4978.89,4891394.62
2018-01-24 02-AM,ETHUSDT,958.99,974.7,953.09,973.02,3572.38,3444329.58
2018-01-24 01-AM,ETHUSDT,958,979,954,958.99,4817.7,4649038.21
2018-01-24 12-AM,ETHUSDT,980,989.36,954.3,958,6077.94,5886871.22
2018-01-23 11-PM,ETHUSDT,1000.01,1002.98,972,983,6146.36,6050910.74
2018-01-23 10-PM,ETHUSDT,992.6,1014,992.46,1000.01,4402.34,4425445.88
2018-01-23 09-PM,ETHUSDT,999,1001,986.81,992.6,3527.84,3506774.83
2018-01-23 08-PM,ETHUSDT,980.44,1006,971.8,999,5856.72,5777731.29
2018-01-23 07-PM,ETHUSDT,1001.99,1004,975,980.44,5413.8,5355339.72
2018-01-23 06-PM,ETHUSDT,1006.03,1019.95,1000,1001.99,5982.75,6035363.62
2018-01-23 05-PM,ETHUSDT,1017.25,1024,990.66,1006.03,9339.11,9393352.66
2018-01-23 04-PM,ETHUSDT,987.5,1030,987,1017.25,16687.02,16828585.47
2018-01-23 03-PM,ETHUSDT,956.96,991.03,953,989.9,9505.39,9236456.13
2018-01-23 02-PM,ETHUSDT,942.31,959,935,956.96,4154.55,3932239.69
2018-01-23 01-PM,ETHUSDT,931.76,949.04,923.5,942.31,4942.22,4623112.99
2018-01-23 12-PM,ETHUSDT,932.5,947.02,917.01,931.76,7553.05,7043190.58
2018-01-23 11-AM,ETHUSDT,945,950.91,909,932.5,11580.25,10708410.51
2018-01-23 10-AM,ETHUSDT,953.35,964,940,945,3417.13,3246006.28
2018-01-23 09-AM,ETHUSDT,966.64,970.5,945.66,953.35,3340.54,3201331.49
2018-01-23 08-AM,ETHUSDT,946.66,974.99,939,966.64,4254.45,4076659.44
2018-01-23 07-AM,ETHUSDT,948.25,957.5,931.23,946.66,5075.84,4791143.91
2018-01-23 06-AM,ETHUSDT,955.13,973.97,942,948.25,5694.12,5461242.73
2018-01-23 05-AM,ETHUSDT,970,975,940.09,955.13,10777.8,10283399.69
2018-01-23 04-AM,ETHUSDT,998.44,1006.49,970,970,5125.53,5065067.69
2018-01-23 03-AM,ETHUSDT,989.99,1012.16,983.99,998.44,3741.73,3748462.39
2018-01-23 02-AM,ETHUSDT,978,999,975.26,989.99,3504.91,3463521.78
2018-01-23 01-AM,ETHUSDT,991.91,1004.8,975,978,5167.82,5140011.06
2018-01-23 12-AM,ETHUSDT,993,1003.2,972,991.91,5378.62,5324215.9
2018-01-22 11-PM,ETHUSDT,985.98,998.94,965.15,993,5995.86,5903215.86
2018-01-22 10-PM,ETHUSDT,950.99,989,945,985.98,8666.95,8367408.82
2018-01-22 09-PM,ETHUSDT,951,957.95,908,950.99,13072.95,12133011.65
2018-01-22 08-PM,ETHUSDT,975.28,980,950,951,4768.76,4581140.11
2018-01-22 07-PM,ETHUSDT,961,978,956,975.28,4356.34,4210018.23
2018-01-22 06-PM,ETHUSDT,974.73,984.2,960,961,5073.73,4929752.88
2018-01-22 05-PM,ETHUSDT,965,994,964.91,974.73,6063.88,5942831.82
2018-01-22 04-PM,ETHUSDT,951,982,940,965,12258.38,11794250.73
2018-01-22 03-PM,ETHUSDT,981.72,983.04,934.95,951,14692.19,14113378.86
2018-01-22 02-PM,ETHUSDT,975,1008,965.7,981.72,13244.53,13094617.08
2018-01-22 01-PM,ETHUSDT,1034.3,1034.99,951.1,975,21364.71,21030246.97
2018-01-22 12-PM,ETHUSDT,1036.89,1047.01,1020,1034.3,6745.61,6962594.54
2018-01-22 11-AM,ETHUSDT,1080.31,1083.81,1035,1036.89,6853.48,7240534.78
2018-01-22 10-AM,ETHUSDT,1079,1082.95,1071,1080.31,2854.15,3074011.62
2018-01-22 09-AM,ETHUSDT,1078,1087.96,1066.52,1079,3718.39,4009173.26
2018-01-22 08-AM,ETHUSDT,1073.88,1090.15,1069.9,1078,5662.39,6122952.08
2018-01-22 07-AM,ETHUSDT,1061.19,1074.99,1052,1073.88,4302.2,4578723.48
2018-01-22 06-AM,ETHUSDT,1049.5,1070,1048,1061.19,4004.63,4246157.03
2018-01-22 05-AM,ETHUSDT,1059,1074,1042.1,1049.5,4208.03,4434603.69
2018-01-22 04-AM,ETHUSDT,1050,1073.89,1048.5,1059,4774.22,5068708.99
2018-01-22 03-AM,ETHUSDT,1050.98,1053,1031.99,1050,3393.01,3541822.24
2018-01-22 02-AM,ETHUSDT,1037,1052.91,1020,1050.98,4895.22,5071156.12
2018-01-22 01-AM,ETHUSDT,1073.05,1073.29,1032,1037,4603.84,4836386.34
2018-01-22 12-AM,ETHUSDT,1049,1073.05,1036.3,1073.05,8046.56,8495315.42
2018-01-21 11-PM,ETHUSDT,1011.8,1049.24,1008.07,1049,3648.22,3766193.36
2018-01-21 10-PM,ETHUSDT,1020.37,1040.98,1008,1011.8,4441.47,4558629.16
2018-01-21 09-PM,ETHUSDT,1001.51,1022.58,998,1020.37,5474.72,5518938.59
2018-01-21 08-PM,ETHUSDT,1036.86,1038,1000.46,1001.51,5359.92,5439545.89
2018-01-21 07-PM,ETHUSDT,1029.04,1049,1020,1036.86,4410.51,4579317.43
2018-01-21 06-PM,ETHUSDT,1030.02,1038.99,1015.01,1029.04,4527.72,4634631.39
2018-01-21 05-PM,ETHUSDT,1025.71,1040,1004,1030.02,9202.68,9405954.54
2018-01-21 04-PM,ETHUSDT,1045.87,1048.77,1005,1025.71,13938.64,14300435.25
2018-01-21 03-PM,ETHUSDT,1071,1088.6,1045,1045.87,7137.65,7617735.59
2018-01-21 02-PM,ETHUSDT,1102.5,1111.48,1068,1071,6726.25,7301560.56
2018-01-21 01-PM,ETHUSDT,1084.56,1117.98,1084.4,1102.5,5233.12,5781871.14
2018-01-21 12-PM,ETHUSDT,1110,1118,1081,1084.56,6430.27,7079511.47
2018-01-21 11-AM,ETHUSDT,1064.01,1110,1064.01,1110,6973.06,7608863.96
2018-01-21 10-AM,ETHUSDT,1044.57,1073.9,1044.57,1064.01,5138.59,5457303.05
2018-01-21 09-AM,ETHUSDT,1065.24,1066.99,1040.11,1044.57,6499.04,6822754.52
2018-01-21 08-AM,ETHUSDT,1053.4,1087.13,1046,1065.24,8195.54,8742301.16
2018-01-21 07-AM,ETHUSDT,1066,1068.99,1016,1053,14957.01,15627349.95
2018-01-21 06-AM,ETHUSDT,1074.5,1086.98,1056,1066,8061.21,8658345.78
2018-01-21 05-AM,ETHUSDT,1083,1106.9,1070,1074.5,11873.34,12865768.52
2018-01-21 04-AM,ETHUSDT,1117.12,1119.99,1083,1083,6167.18,6814224.96
2018-01-21 03-AM,ETHUSDT,1127,1135,1115,1117.12,2777.78,3128163.71
2018-01-21 02-AM,ETHUSDT,1125.74,1143.33,1110,1127,4455.21,5011890.0
2018-01-21 01-AM,ETHUSDT,1096.4,1127.7,1093,1125.74,6461.7,7197419.19
2018-01-21 12-AM,ETHUSDT,1152.75,1152.75,1093,1096.49,7652.08,8584372.92
2018-01-20 11-PM,ETHUSDT,1153.99,1160,1146.9,1152.75,1948.8,2245603.51
2018-01-20 10-PM,ETHUSDT,1155.19,1160,1150,1153.99,2027.07,2344341.88
2018-01-20 09-PM,ETHUSDT,1150,1158.51,1144.5,1155.19,1896.84,2187873.35
2018-01-20 08-PM,ETHUSDT,1147,1154.78,1127.97,1150,3018.65,3451405.88
2018-01-20 07-PM,ETHUSDT,1163.92,1164.83,1134.99,1147,3409.49,3933940.44
2018-01-20 06-PM,ETHUSDT,1152,1165.4,1148,1163.92,3670.84,4248265.02
2018-01-20 05-PM,ETHUSDT,1160,1161,1141.9,1152,4849.7,5587497.85
2018-01-20 04-PM,ETHUSDT,1131.47,1160.25,1129.62,1160,6378.37,7312379.3
2018-01-20 03-PM,ETHUSDT,1128.7,1134.9,1123.57,1131.47,3527.29,3984283.76
2018-01-20 02-PM,ETHUSDT,1116.02,1135,1114.02,1128.7,3746.47,4224309.52
2018-01-20 01-PM,ETHUSDT,1120,1134.21,1116.02,1116.02,3824.82,4302978.45
2018-01-20 12-PM,ETHUSDT,1102.12,1122.09,1081,1120,4725.47,5232018.33
2018-01-20 11-AM,ETHUSDT,1120,1124.99,1101.02,1102.12,3621.15,4040877.4
2018-01-20 10-AM,ETHUSDT,1116.05,1121,1105.26,1120,3711.59,4120454.84
2018-01-20 09-AM,ETHUSDT,1140,1141.34,1110,1116.05,5162.47,5807674.26
2018-01-20 08-AM,ETHUSDT,1127.13,1140,1121.9,1140,6946.95,7851119.3
2018-01-20 07-AM,ETHUSDT,1113.74,1130,1108.1,1127.13,5574.3,6251203.3
2018-01-20 06-AM,ETHUSDT,1129.11,1135.08,1096.7,1113.74,9245.72,10305173.01
2018-01-20 05-AM,ETHUSDT,1093.01,1132.99,1080.54,1129.11,15401.08,17090099.22
2018-01-20 04-AM,ETHUSDT,1065,1097.56,1051,1093.01,7295.45,7818481.48
2018-01-20 03-AM,ETHUSDT,1063.8,1071.99,1060,1065,5652.93,6033741.19
2018-01-20 02-AM,ETHUSDT,1056,1065,1050.61,1063.8,3908.74,4137135.15
2018-01-20 01-AM,ETHUSDT,1041.42,1056,1037.03,1056,4024.32,4216952.45
2018-01-20 12-AM,ETHUSDT,1032.5,1045,1031,1041.42,4076.77,4238204.3
2018-01-19 11-PM,ETHUSDT,1015.02,1032.5,1013.27,1032.5,2630.35,2691116.95
2018-01-19 10-PM,ETHUSDT,1018.03,1025.19,1011.1,1015.02,3508.79,3573732.54
2018-01-19 09-PM,ETHUSDT,1022.01,1035.3,1016.14,1018.03,3041.6,3124925.82
2018-01-19 08-PM,ETHUSDT,1016.06,1030,1007.11,1022.01,3312.13,3373421.69
2018-01-19 07-PM,ETHUSDT,1022.55,1033.83,1006.07,1016.06,4654.04,4742129.54
