Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LIZ,Volume ARUR
2018-06-25 09-PM,LIZARUR,6550,6986,6481,6900,22.19,150040.94
2018-06-25 08-PM,LIZARUR,6602,6602,6471,6550,3.46,22531.42
2018-06-25 07-PM,LIZARUR,6592,6760,6470,6602,14.22,93228.54
2018-06-25 06-PM,LIZARUR,6599,6701,6500,6592,4.36,28528.41
2018-06-25 05-PM,LIZARUR,6630,6770,6371,6599,15.48,101145.34
2018-06-25 04-PM,LIZARUR,6548.99,6770,6450,6630,9.08,59753.22
2018-06-25 03-PM,LIZARUR,6452,6600,6451,6548.99,10.73,70104.97
2018-06-25 02-PM,LIZARUR,6454.12,6454.12,6350,6452,25.62,165022.6
2018-06-25 01-PM,LIZARUR,6350,6454.12,6350,6454.12,28.25,182259.39
2018-06-25 12-PM,LIZARUR,6369.51,6454.12,6331,6350,8.06,51160.85
2018-06-25 11-AM,LIZARUR,6399,6480,6309,6369.51,15.23,97524.54
2018-06-25 10-AM,LIZARUR,6229,6484,6226.1,6399,35.64,223647.39
2018-06-25 09-AM,LIZARUR,6402,6500,6226,6229,14.84,94329.06
2018-06-25 08-AM,LIZARUR,6350,6500,6350,6402,3.96,25511.6
2018-06-25 07-AM,LIZARUR,6353.3,6700,6350,6350,45.19,294648.93
2018-06-25 06-AM,LIZARUR,6225,6580,6225,6353.3,19.75,126100.64
2018-06-25 05-AM,LIZARUR,6250,6490,6204,6225,15.81,100771.32
2018-06-25 04-AM,LIZARUR,6802,6998,6200,6250,28.52,182282.91
2018-06-25 03-AM,LIZARUR,7171,7171,6802,6802,10.37,70998.85
2018-06-25 02-AM,LIZARUR,6815,7245.01,6815,7171,0.2032,1470.33
2018-06-25 01-AM,LIZARUR,7250,7250,6812,6815,3.23,22886.73
2018-06-25 12-AM,LIZARUR,7400,7400,7100,7250,1.56,11194.24
2018-06-24 11-PM,LIZARUR,7200,7400,7050,7400,2.93,20739.95
2018-06-24 10-PM,LIZARUR,7289.02,7500,6812,7200,6.14,42964.3
2018-06-24 09-PM,LIZARUR,7050,7289.02,7050,7289.02,8.69,62456.3
2018-06-24 08-PM,LIZARUR,6801,7150,6801,7050,10.13,69804.09
2018-06-24 07-PM,LIZARUR,7050,7195,6801,6801,13.88,97972.47
2018-06-24 06-PM,LIZARUR,6800,7050,6800,7050,8.64,60470.23
2018-06-24 05-PM,LIZARUR,6670,7000,6670,6800,9.91,68381.47
2018-06-24 04-PM,LIZARUR,7075,7075,6653,6670,5.64,38022.11
2018-06-24 03-PM,LIZARUR,6700,7075,6700,7075,0.9894,6845.15
2018-06-24 02-PM,LIZARUR,6515,7099,6515,6700,15.29,105386.11
2018-06-24 01-PM,LIZARUR,7200,7289.02,6501,6515,26.67,182177.8
2018-06-24 12-PM,LIZARUR,7200,7510.1,7100,7200,11.94,86487.44
2018-06-24 11-AM,LIZARUR,6910,7221,6618,7200,24.18,168744.61
2018-06-24 10-AM,LIZARUR,6570,6920,6373,6910,43.4,288062.55
2018-06-24 09-AM,LIZARUR,6505,6570,6202.99,6570,110.17,708599.1
2018-06-24 08-AM,LIZARUR,6788.22,6900,6503,6505,69.13,460704.55
2018-06-24 07-AM,LIZARUR,7200,7350.01,6788.1,6788.22,64.57,459618.03
2018-06-24 06-AM,LIZARUR,7500,7600.11,7200,7200,91.96,686355.03
2018-06-24 05-AM,LIZARUR,8000,8000,7500,7500,66.29,504784.17
2018-06-24 04-AM,LIZARUR,7805,8100,7777,8000,11.48,91381.28
2018-06-24 03-AM,LIZARUR,8100,8330,7805,7805,14.33,114538.57
2018-06-24 02-AM,LIZARUR,8048,8399.43,8048,8100,5.8,47836.61
2018-06-24 01-AM,LIZARUR,7931,8480,7931,8048,0.3171,2599.37
2018-06-24 12-AM,LIZARUR,7950,8490,7900,7931,25.12,199355.92
2018-06-23 11-PM,LIZARUR,8470,8500.1,7938,7950,2.57,20429.12
2018-06-23 10-PM,LIZARUR,8299,8580.3,7938,8470,12.69,102725.95
2018-06-23 09-PM,LIZARUR,8969,9100,8299,8299,14.11,122503.27
2018-06-23 08-PM,LIZARUR,8640,9100,8600,8969,12.55,110325.15
2018-06-23 07-PM,LIZARUR,9000,9300,8600,8640,13.76,121262.61
2018-06-23 06-PM,LIZARUR,9340,9473,8901,9000,24.97,230219.25
2018-06-23 05-PM,LIZARUR,9249,9499,9236.56,9340,15.34,143130.41
2018-06-23 04-PM,LIZARUR,9225,9490,9225,9249,6.54,60839.23
2018-06-23 03-PM,LIZARUR,9500,9600,9225,9225,14.73,137529.95
2018-06-23 02-PM,LIZARUR,9503,9687,9500,9500,7.69,73749.77
2018-06-23 01-PM,LIZARUR,9501,9860,9500,9503,15.49,147685.06
2018-06-23 12-PM,LIZARUR,9698.9,9900,9501,9501,7.85,76820.52
2018-06-23 11-AM,LIZARUR,9700,9788,9500,9698.9,22.0,210759.36
2018-06-23 10-AM,LIZARUR,9600,9999,9600,9700,5.2,50812.04
2018-06-23 09-AM,LIZARUR,9898,10000,9500,9600,11.45,111152.84
2018-06-23 08-AM,LIZARUR,9800.85,9898,9360,9898,28.26,271559.03
2018-06-23 07-AM,LIZARUR,9888,10285,9065,9800.85,57.28,562787.21
2018-06-23 06-AM,LIZARUR,11514,11630,9888,9888,60.65,635672.12
2018-06-23 05-AM,LIZARUR,11531,11630,11514,11514,9.7,111845.42
2018-06-23 04-AM,LIZARUR,11523,11939,11523,11531,4.23,49649.53
2018-06-23 03-AM,LIZARUR,11853,11853,11523,11523,4.51,52304.94
2018-06-23 02-AM,LIZARUR,11523,11853,11523,11853,15.67,181106.56
2018-06-23 01-AM,LIZARUR,11523.1,11896.1,11523,11523,11.42,132188.59
2018-06-23 12-AM,LIZARUR,11522,11937.99,11522,11523.1,2.12,24389.54
2018-06-22 11-PM,LIZARUR,11600,11944,11505,11522,8.18,95895.27
2018-06-22 10-PM,LIZARUR,11502.99,11980,11502.99,11600,5.46,63425.33
2018-06-22 09-PM,LIZARUR,11979,11979,11502.99,11502.99,17.15,198617.78
2018-06-22 08-PM,LIZARUR,11990,11990,11502.99,11979,3.52,41344.65
2018-06-22 07-PM,LIZARUR,11699,11998,11400,11990,10.73,126350.43
2018-06-22 06-PM,LIZARUR,11501,11899,11501,11699,12.53,146918.83
2018-06-22 05-PM,LIZARUR,11800,12398,11211,11501,19.93,234623.3
2018-06-22 04-PM,LIZARUR,12400,12400,11800,11800,13.89,167400.5
2018-06-22 03-PM,LIZARUR,12150,12400,11900,12400,21.9,266534.57
2018-06-22 02-PM,LIZARUR,11900,12190,11700,12150,4.27,50459.25
2018-06-22 01-PM,LIZARUR,12001,12200,11800,11900,22.71,272566.9
2018-06-22 12-PM,LIZARUR,11666,12050,11666,12001,6.06,72785.39
2018-06-22 11-AM,LIZARUR,12013,12300,11650,11666,17.44,206859.7
2018-06-22 10-AM,LIZARUR,11878,12400,11598,12013,10.23,123842.72
2018-06-22 09-AM,LIZARUR,12550,12550,11741,11878,23.21,286259.96
2018-06-22 08-AM,LIZARUR,12301,12898,12100,12550,18.75,232784.35
2018-06-22 07-AM,LIZARUR,12776.41,13200,12020.01,12301,50.33,631043.05
2018-06-22 06-AM,LIZARUR,12462.54,14000,12351,12776.41,21.15,275124.27
2018-06-22 05-AM,LIZARUR,11501,12995,11501,12462.54,29.7,368224.28
2018-06-22 04-AM,LIZARUR,12399,12399,11501,11501,15.51,188902.3
2018-06-22 03-AM,LIZARUR,11320,12399,11320,12399,5.38,65741.92
2018-06-22 02-AM,LIZARUR,12001.1,12009,11010,11320,2.37,28137.57
2018-06-22 01-AM,LIZARUR,11500,12399,10750,12001.1,1.98,23415.85
2018-06-22 12-AM,LIZARUR,12399,12399,11477.01,11500,4.48,54586.96
2018-06-21 11-PM,LIZARUR,11491.98,12399,10700,12399,5.68,67853.8
2018-06-21 10-PM,LIZARUR,12195.75,12195.75,11005,11491.98,9.06,105876.11
2018-06-21 09-PM,LIZARUR,11000,12250,10628,12195.75,18.17,211362.89
2018-06-21 08-PM,LIZARUR,11126,11477.34,10603,11000,10.92,121503.78
2018-06-21 07-PM,LIZARUR,10840,11491,10318.1,11126,13.36,147723.84
2018-06-21 06-PM,LIZARUR,10718,11099,10718,10840,13.82,150500.8
2018-06-21 05-PM,LIZARUR,10700,11000,10200,10718,8.6,91936.79
2018-06-21 04-PM,LIZARUR,10717,11500,10500,10700,17.36,188990.04
2018-06-21 03-PM,LIZARUR,10715,10906,10715,10717,4.21,45348.94
2018-06-21 02-PM,LIZARUR,10500,10990,10500,10715,20.93,227227.71
2018-06-21 01-PM,LIZARUR,10639.5,10650.5,10500,10500,13.0,136542.52
2018-06-21 12-PM,LIZARUR,10900,10989,10256,10639.5,7.98,85666.9
2018-06-21 11-AM,LIZARUR,9995,10990,9906,10900,20.77,217348.52
2018-06-21 10-AM,LIZARUR,9600,10500,9600,9995,21.37,215399.33
2018-06-21 09-AM,LIZARUR,10900,10990,9421,9600,24.32,242985.9
2018-06-21 08-AM,LIZARUR,10850,12399,9308,10900,36.68,414813.52
2018-06-21 07-AM,LIZARUR,9300,11198,9300,10850,54.81,585756.97
2018-06-21 06-AM,LIZARUR,9499,9650,9054,9300,17.93,171009.74
2018-06-21 05-AM,LIZARUR,9208.01,9500,8811,9499,19.31,175223.01
2018-06-21 04-AM,LIZARUR,9849,9849,8850,9208.01,51.44,474873.4
2018-06-21 03-AM,LIZARUR,9602,10000,9600,9849,23.18,225561.83
2018-06-21 02-AM,LIZARUR,10230,10230,9602,9602,13.64,135274.97
2018-06-21 01-AM,LIZARUR,10500,10500,10024,10230,7.62,78201.03
2018-06-21 12-AM,LIZARUR,10995,10995,10024,10500,1.57,15820.53
2018-06-20 11-PM,LIZARUR,10400,10995,10024,10995,12.18,124412.95
2018-06-20 10-PM,LIZARUR,10995,10995,10302,10400,9.22,97900.34
2018-06-20 09-PM,LIZARUR,11450,11470,10700.1,10995,18.36,204915.98
2018-06-20 08-PM,LIZARUR,11589,12000,11003,11450,15.09,173162.44
2018-06-20 07-PM,LIZARUR,11437,12000,11000,11589,61.31,681444.99
2018-06-20 06-PM,LIZARUR,12136,12250,11005,11437,71.72,850416.44
2018-06-20 05-PM,LIZARUR,13290,13300,12136,12136,108.48,1386560.9
2018-06-20 04-PM,LIZARUR,13349,13700,13201,13290,17.11,226785.84
2018-06-20 03-PM,LIZARUR,13832,13995,13205,13349,15.11,207462.38
2018-06-20 02-PM,LIZARUR,13853,14145,13832,13832,11.45,159022.84
2018-06-20 01-PM,LIZARUR,14251,14499,13802,13853,21.99,309771.76
2018-06-20 12-PM,LIZARUR,14501,15050,14250,14251,11.7,171041.99
2018-06-20 11-AM,LIZARUR,14901,15199,14000,14501,21.61,310198.08
2018-06-20 10-AM,LIZARUR,15799,15799,14500,14901,10.31,153319.41
2018-06-20 09-AM,LIZARUR,14001,15998.9,14000,15799,39.78,594941.83
2018-06-20 08-AM,LIZARUR,13521,14501,13521,14001,20.18,284174.1
2018-06-20 07-AM,LIZARUR,13502,13870,13501,13521,23.16,316475.19
2018-06-20 06-AM,LIZARUR,14100,14350,13500,13502,18.18,251930.87
2018-06-20 05-AM,LIZARUR,13399,14700,13201,14100,42.94,592362.24
2018-06-20 04-AM,LIZARUR,14999,14999,13110,13399,46.35,645019.51
2018-06-20 03-AM,LIZARUR,16666,16666,14400,14999,26.91,415817.08
2018-06-20 02-AM,LIZARUR,17000,17000,16351.98,16666,4.87,80560.31
2018-06-20 01-AM,LIZARUR,16651.98,17000,16351.98,17000,8.86,148100.64
2018-06-20 12-AM,LIZARUR,16700,17200,16651.98,16651.98,3.41,57842.81
2018-06-19 11-PM,LIZARUR,16701,16701,16299,16700,6.63,108308.69
2018-06-19 10-PM,LIZARUR,16503,17000,16200,16701,19.52,324848.19
2018-06-19 09-PM,LIZARUR,16200,17090,15913,16503,19.1,315097.18
2018-06-19 08-PM,LIZARUR,17950,17991,15901,16200,51.19,849413.36
2018-06-19 07-PM,LIZARUR,18900,18990,17801,17950,43.81,807918.18
2018-06-19 06-PM,LIZARUR,18758,18990,18551.6,18900,11.85,222070.4
2018-06-19 05-PM,LIZARUR,18588,19377,18551,18758,11.09,209355.35
2018-06-19 04-PM,LIZARUR,18450.1,19588,18401,18588,18.8,357558.88
2018-06-19 03-PM,LIZARUR,19212.22,19994,18175.8,18450.1,51.98,980626.6
2018-06-19 02-PM,LIZARUR,21000,21000,19111.1,19212.22,15.85,319202.32
2018-06-19 01-PM,LIZARUR,20500.2,21500,20101,21000,8.7,180068.8
2018-06-19 12-PM,LIZARUR,21500,21500,20500.1,20500.2,12.46,263557.09
2018-06-19 11-AM,LIZARUR,22001,22350,21000,21500,5.11,109866.53
2018-06-19 10-AM,LIZARUR,21999,22500,21686,22001,8.89,197604.36
2018-06-19 09-AM,LIZARUR,21850,22000,21400,21999,10.25,224375.01
2018-06-19 08-AM,LIZARUR,21540,21950,21002,21850,28.76,621556.48
2018-06-19 07-AM,LIZARUR,21985,21985,20300,21540,16.92,352621.46
2018-06-19 06-AM,LIZARUR,22100,22801,21008,21985,9.1,198352.41
2018-06-19 05-AM,LIZARUR,20000,22500,20000,22100,12.54,276275.57
2018-06-19 04-AM,LIZARUR,23679,23976,19800,20000,26.25,551173.89
2018-06-19 03-AM,LIZARUR,24400,24400,23679,23679,12.6,302544.29
2018-06-19 02-AM,LIZARUR,23800,24600,23800,24400,7.83,191289.99
2018-06-19 01-AM,LIZARUR,22252,23850,22252,23800,0.932,22033.64
2018-06-19 12-AM,LIZARUR,22800,23692,22000.1,22252,4.36,99300.92
2018-06-18 11-PM,LIZARUR,21850,23200,21850,22800,6.51,148436.44
2018-06-18 10-PM,LIZARUR,21650,22680,21650,21850,4.2,94158.12
2018-06-18 09-PM,LIZARUR,20652.1,21850,20500,21650,15.04,318734.79
2018-06-18 08-PM,LIZARUR,21100,21900,19605,20652.1,22.66,470897.87
2018-06-18 07-PM,LIZARUR,21000,22100,18800,21100,34.26,682164.42
2018-06-18 06-PM,LIZARUR,23795,23795,20605,21000,41.5,905165.1
2018-06-18 05-PM,LIZARUR,28860,28860,20000,23795,58.23,1374354.03
2018-06-18 04-PM,LIZARUR,28400.1,28860,28400.1,28860,14.44,411211.22
2018-06-18 03-PM,LIZARUR,28998,28998,28130,28400.1,10.94,311579.68
2018-06-18 02-PM,LIZARUR,28103,28998,28100,28998,5.77,163397.09
2018-06-18 01-PM,LIZARUR,28107,28290,28102,28103,1.71,48176.53
2018-06-18 12-PM,LIZARUR,28380,28400,28101.5,28107,6.67,188580.11
2018-06-18 11-AM,LIZARUR,28104,28490,28101,28380,5.91,166413.35
2018-06-18 10-AM,LIZARUR,28198,28500,28101,28104,7.38,208772.59
2018-06-18 09-AM,LIZARUR,27811,28199,27809,28198,3.3,92410.0
2018-06-18 08-AM,LIZARUR,27809,28200,27809,27811,14.29,399933.83
2018-06-18 07-AM,LIZARUR,27900,28100,27677,27809,10.92,305340.2
2018-06-18 06-AM,LIZARUR,27960,28100,27660,27900,4.94,137493.48
2018-06-18 05-AM,LIZARUR,27910,28294.8,27910,27960,6.36,178984.12
2018-06-18 04-AM,LIZARUR,28390,28390,27700.01,27910,13.74,384755.54
2018-06-18 03-AM,LIZARUR,28500,28500,27500,28390,0.7586,21069.58
2018-06-18 02-AM,LIZARUR,28500,28750,27300,28500,5.54,157021.25
2018-06-18 01-AM,LIZARUR,28000,28500,28000,28500,4.79,134387.62
2018-06-18 12-AM,LIZARUR,27119,28099,27119,28000,5.98,167291.69
2018-06-17 11-PM,LIZARUR,27666.7,28000,27115.09,27119,6.5,180145.58
2018-06-17 10-PM,LIZARUR,27450,27995,27450,27666.7,5.36,147840.93
2018-06-17 09-PM,LIZARUR,27000,27995,27000,27450,9.71,265512.25
2018-06-17 08-PM,LIZARUR,27000,27950,27000,27000,7.24,199514.15
2018-06-17 07-PM,LIZARUR,26800,27300,26800,27000,4.85,131986.64
2018-06-17 06-PM,LIZARUR,27111.1,27493,26800,26800,11.31,308085.49
2018-06-17 05-PM,LIZARUR,27555,27555,27110,27111.1,7.84,213790.1
2018-06-17 04-PM,LIZARUR,27700,27980,27350,27555,9.83,272277.73
2018-06-17 03-PM,LIZARUR,27702,28099,27500,27700,3.17,87544.97
2018-06-17 02-PM,LIZARUR,27700,28110,27026,27702,7.69,214740.42
2018-06-17 01-PM,LIZARUR,27500,28000,27020,27700,4.06,112146.08
2018-06-17 12-PM,LIZARUR,27400,27600,26800,27500,4.59,125171.67
2018-06-17 11-AM,LIZARUR,28150,28150,27000,27400,13.33,366357.77
2018-06-17 10-AM,LIZARUR,27687,28150,27333,28150,10.26,285088.12
2018-06-17 09-AM,LIZARUR,26611,27999,26611,27687,9.52,258910.65
2018-06-17 08-AM,LIZARUR,28900,28900,26600,26611,18.85,528981.53
2018-06-17 07-AM,LIZARUR,28010.1,28950.04,27625,28900,11.76,331738.52
2018-06-17 06-AM,LIZARUR,27497,28500,26060,28010.1,13.42,373356.92
2018-06-17 05-AM,LIZARUR,27000.12,28007,26500,27497,5.87,162127.17
2018-06-17 04-AM,LIZARUR,28891.26,28891.26,25500,27000.12,10.52,286222.67
2018-06-17 03-AM,LIZARUR,27000,29900,27000,28891.26,1.66,48252.12
2018-06-17 02-AM,LIZARUR,27010,30000,27000,27000,11.47,319696.61
2018-06-17 01-AM,LIZARUR,27700,27700,27007,27010,0.1028,2797.11
2018-06-17 12-AM,LIZARUR,27000,27700,27000,27700,4.43,121508.36
2018-06-16 11-PM,LIZARUR,26860,27000,26100,27000,4.52,121853.15
2018-06-16 10-PM,LIZARUR,26700,27000,26151,26860,1.51,39852.27
2018-06-16 09-PM,LIZARUR,25600,27000,25600,26700,8.3,220057.61
2018-06-16 08-PM,LIZARUR,25253.9,26000,25253.9,25600,5.12,131940.74
2018-06-16 07-PM,LIZARUR,26350,26499,25000,25253.9,3.84,99456.38
2018-06-16 06-PM,LIZARUR,25701,26499,25000,26350,6.59,170478.36
2018-06-16 05-PM,LIZARUR,25900,26799,24610,25701,9.82,255571.13
2018-06-16 04-PM,LIZARUR,26201,26890,25500,25900,7.71,201512.35
2018-06-16 03-PM,LIZARUR,25000,26201,24081.99,26201,18.94,476752.37
2018-06-16 02-PM,LIZARUR,26073.9,26073.9,25000,25000,11.04,277867.24
2018-06-16 01-PM,LIZARUR,25825,26790,25825,26073.9,9.1,237899.06
2018-06-16 12-PM,LIZARUR,25350,27000,25350,25825,10.64,280866.06
2018-06-16 11-AM,LIZARUR,24181,25599,24181,25350,10.95,276824.63
2018-06-16 10-AM,LIZARUR,25000,25000,24001,24181,6.21,150192.57
2018-06-16 09-AM,LIZARUR,27000,27000,23001,25000,20.75,503070.23
2018-06-16 08-AM,LIZARUR,23010,27770,22940,27000,20.98,538049.65
2018-06-16 07-AM,LIZARUR,23331,25777,22447.93,23010,34.39,836145.44
2018-06-16 06-AM,LIZARUR,22070,23770,22070,23331,11.68,268754.26
2018-06-16 05-AM,LIZARUR,22501,22800,21808,22070,5.77,128957.8
2018-06-16 04-AM,LIZARUR,22330,22881,21640,22501,5.78,128136.48
2018-06-16 03-AM,LIZARUR,21000,22790,20542.82,22330,2.39,52791.53
2018-06-16 02-AM,LIZARUR,20086.02,21000,19900,21000,0.1974,4120.4
2018-06-16 01-AM,LIZARUR,19819,20990,19819,20086.02,0.05271,1068.16
2018-06-16 12-AM,LIZARUR,19551,19819,19551,19819,0.1675,3319.35
2018-06-15 11-PM,LIZARUR,21000,21000,19517,19551,0.5015,9959.92
2018-06-15 10-PM,LIZARUR,21501,21501,19316,21000,0.2781,5557.63
2018-06-15 09-PM,LIZARUR,20890,22000,20100,21501,8.41,172204.61
2018-06-15 08-PM,LIZARUR,23500,24650,20151.22,20890,12.38,281289.74
2018-06-15 07-PM,LIZARUR,22750,24260,21801,23500,13.14,306629.67
2018-06-15 06-PM,LIZARUR,20600,23000,20600,22750,16.97,376476.98
2018-06-15 05-PM,LIZARUR,21578.4,21600,19700,20600,8.08,165395.03
2018-06-15 04-PM,LIZARUR,19601,21600,19001,21578.4,8.12,163314.22
2018-06-15 03-PM,LIZARUR,18750,19800,18750,19601,4.72,91179.96
2018-06-15 02-PM,LIZARUR,19500,21499,18750,18750,9.78,191789.3
2018-06-15 01-PM,LIZARUR,20326,21200,18700,19500,17.93,355260.79
2018-06-15 12-PM,LIZARUR,24000,24499,20326,20326,23.97,542749.78
2018-06-15 11-AM,LIZARUR,25773.2,25790,23109,24000,21.35,519151.52
2018-06-15 10-AM,LIZARUR,23800,25900,23800,25773.2,12.54,314908.79
2018-06-15 09-AM,LIZARUR,26500,28000,22200,23800,24.23,612169.06
2018-06-15 08-AM,LIZARUR,21398,26500,21355.23,26500,50.69,1195695.16
2018-06-15 07-AM,LIZARUR,21000,22200,18201,21398,40.35,839864.88
2018-06-15 06-AM,LIZARUR,16331,21000,16331,21000,46.44,844193.76
2018-06-15 05-AM,LIZARUR,17629,21700,15901,16331,58.06,1019441.8
2018-06-15 04-AM,LIZARUR,22087.89,22087.89,15500,17629,64.53,1114970.97
2018-06-15 03-AM,LIZARUR,23207,26367,22087.89,22087.89,24.27,580608.83
2018-06-15 02-AM,LIZARUR,28769.84,28769.84,23205,23207,47.62,1230714.23
2018-06-15 01-AM,LIZARUR,32000,36001,28769.84,28769.84,20.98,625477.98
2018-06-15 12-AM,LIZARUR,33500,33500,32000,32000,3.55,115516.73
2018-06-14 11-PM,LIZARUR,36990,36990,33500,33500,11.21,404994.09
2018-06-14 10-PM,LIZARUR,34200,36990,33100,36990,12.91,440693.05
2018-06-14 09-PM,LIZARUR,34500,35200,33114,34200,11.4,393866.6
2018-06-14 08-PM,LIZARUR,33200,35400,33110,34500,15.11,514881.67
2018-06-14 07-PM,LIZARUR,37651.1,37651.1,33111,33200,9.41,323485.11
2018-06-14 06-PM,LIZARUR,37601,38000,34200,37651.1,21.62,775895.14
2018-06-14 05-PM,LIZARUR,39950,42291,37500,37601,16.12,646560.41
2018-06-14 04-PM,LIZARUR,42000,43256.5,37744,39950,8.46,331226.88
2018-06-14 03-PM,LIZARUR,42000,42000,36000,42000,29.24,1157183.68
2018-06-14 02-PM,LIZARUR,46066.06,46465.99,42000,42000,3.81,168554.17
2018-06-14 01-PM,LIZARUR,46800,47999,46066.06,46066.06,5.57,259463.92
2018-06-14 12-PM,LIZARUR,46400,48100,46400,46800,1.72,81197.88
2018-06-14 11-AM,LIZARUR,47000,48900,45710,46400,4.89,231452.35
2018-06-14 10-AM,LIZARUR,49000,49000,46000,47000,12.73,605665.07
2018-06-14 09-AM,LIZARUR,48000,49500,45222,49000,10.49,505255.23
2018-06-14 08-AM,LIZARUR,44000,49500,41000,48000,20.0,908038.6
2018-06-14 07-AM,LIZARUR,39961,45500,38018,44000,23.43,991852.2
2018-06-14 06-AM,LIZARUR,48001,50000,33000,39961,54.52,2196123.18
2018-06-14 05-AM,LIZARUR,49997.99,51800,48001,48001,11.09,539472.24
2018-06-14 04-AM,LIZARUR,53850,53998,45500,49997.99,45.99,2256226.94
2018-06-14 03-AM,LIZARUR,56940,57948,53850,53850,4.83,269572.8
2018-06-14 02-AM,LIZARUR,55000,57999,55000,56940,2.81,156728.01
2018-06-14 01-AM,LIZARUR,56000,58290,55000,55000,1.87,103754.24
2018-06-14 12-AM,LIZARUR,58400,58400,56000,56000,0.1745,9982.88
2018-06-13 11-PM,LIZARUR,55216.28,58400,55161,58400,0.3352,19105.93
2018-06-13 10-PM,LIZARUR,56400,59985,54020,55216.28,3.64,206645.88
2018-06-13 09-PM,LIZARUR,57910,57910,54000,56400,19.44,1079751.12
2018-06-13 08-PM,LIZARUR,58001,59899.9,56000,57910,6.6,378373.37
2018-06-13 07-PM,LIZARUR,59011,60500,58001,58001,11.94,714309.16
2018-06-13 06-PM,LIZARUR,59888,60976,59000,59011,7.73,464515.06
2018-06-13 05-PM,LIZARUR,60050,61900,59000,59888,6.14,369924.02
2018-06-13 04-PM,LIZARUR,60100,61999,58202,60050,13.65,815723.68
2018-06-13 03-PM,LIZARUR,63802,63990,60000,60100,13.55,833907.11
2018-06-13 02-PM,LIZARUR,66500,66500,63802,63802,2.66,170961.6
2018-06-13 01-PM,LIZARUR,65450,67000,63800.3,66500,3.28,214458.65
2018-06-13 12-PM,LIZARUR,65450,67599,65450,65450,7.94,525189.32
2018-06-13 11-AM,LIZARUR,63904,65450,63151,65450,8.87,570502.34
2018-06-13 10-AM,LIZARUR,62500,63904,62400,63904,6.58,416345.7
2018-06-13 09-AM,LIZARUR,60300,63900,60300,62500,6.1,378779.85
2018-06-13 08-AM,LIZARUR,63999,63999,60100,60300,8.05,494102.44
2018-06-13 07-AM,LIZARUR,68199,68300,57700,63999,28.89,1816399.68
2018-06-13 06-AM,LIZARUR,66620,68599,66620,68199,5.54,376816.54
2018-06-13 05-AM,LIZARUR,68000,68000,66200,66620,4.44,298602.39
2018-06-13 04-AM,LIZARUR,69500,69500,68000,68000,2.94,202333.04
2018-06-13 03-AM,LIZARUR,67995,69500,66711,69500,5.08,348866.29
2018-06-13 02-AM,LIZARUR,67111,68000,65105,67995,5.33,358875.09
2018-06-13 01-AM,LIZARUR,67300,67300,65003,67111,0.9117,59884.89
2018-06-13 12-AM,LIZARUR,67200,67300,64800,67300,1.07,71772.11
2018-06-12 11-PM,LIZARUR,65895,67295,63780,67200,1.98,129055.52
2018-06-12 10-PM,LIZARUR,67499,67499,63449,65895,8.94,589445.16
2018-06-12 09-PM,LIZARUR,65290,67499,63100,67499,6.17,408910.75
2018-06-12 08-PM,LIZARUR,66900,67500,65000,65290,6.05,403171.77
2018-06-12 07-PM,LIZARUR,66380,68000,66380,66900,5.6,377886.91
2018-06-12 06-PM,LIZARUR,68000,68000,66000.1,66380,6.12,409567.17
2018-06-12 05-PM,LIZARUR,68150,68550,65505,68000,12.95,870341.54
2018-06-12 04-PM,LIZARUR,68800,69000,67601,68150,6.42,435753.58
2018-06-12 03-PM,LIZARUR,67603,68800,67603,68800,3.35,227654.25
2018-06-12 02-PM,LIZARUR,68150,69500,67500,67603,2.91,198794.29
2018-06-12 01-PM,LIZARUR,68220,68220,66617,68150,0.3001,20080.05
2018-06-12 12-PM,LIZARUR,66601,68500,66601,68220,2.32,156574.22
2018-06-12 11-AM,LIZARUR,67500,68500,66601,66601,7.53,510180.72
2018-06-12 10-AM,LIZARUR,69300,69300,67500,67500,4.43,301824.73
2018-06-12 09-AM,LIZARUR,69490,69490,66600,69300,8.33,564340.03
2018-06-12 08-AM,LIZARUR,66910,69499,65910,69490,2.38,159628.7
2018-06-12 07-AM,LIZARUR,66700,68455,65910,66910,5.98,402375.18
2018-06-12 06-AM,LIZARUR,65100,66997,65100,66700,1.63,108074.81
2018-06-12 05-AM,LIZARUR,65060,66999,65005,65100,1.78,115658.06
2018-06-12 04-AM,LIZARUR,69999,69999,65006,65060,0.4971,32581.06
2018-06-12 03-AM,LIZARUR,65600,70000,64500,69999,4.8,321997.03
2018-06-12 02-AM,LIZARUR,62850.01,65600,62850.01,65600,0.2649,17127.39
2018-06-12 01-AM,LIZARUR,62975.72,65500,62850.01,62850.01,2.3,146488.85
2018-06-12 12-AM,LIZARUR,64500,64999,62850,62975.72,1.44,91791.58
2018-06-11 11-PM,LIZARUR,64051,64550,62803,64500,2.69,173113.27
2018-06-11 10-PM,LIZARUR,64000,64051,62858,64051,6.03,384457.58
2018-06-11 09-PM,LIZARUR,62710,64050,62710,64000,4.75,303178.2
2018-06-11 08-PM,LIZARUR,63550,63550,62350,62710,5.65,356914.02
2018-06-11 07-PM,LIZARUR,61720,64050.1,61720,63550,6.3,401077.56
2018-06-11 06-PM,LIZARUR,63055,64150,61720,61720,5.3,335267.36
