Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume KRW
2018-10-21 11-PM,BTGKRW,29650,29700,29500,29600,200.34,5931586.37
2018-10-21 10-PM,BTGKRW,29650,29850,29650,29650,65.56,1956556.14
2018-10-21 09-PM,BTGKRW,29550,29800,29550,29650,70.43,2094595.2
2018-10-21 08-PM,BTGKRW,29600,29650,29550,29550,82.35,2433726.65
2018-10-21 07-PM,BTGKRW,29600,29600,29600,29600,0.0,0.0
2018-10-21 06-PM,BTGKRW,29600,29600,29600,29600,0.5706,16889.76
2018-10-21 05-PM,BTGKRW,29750,29750,29550,29550,41365.31,1230617532.12
2018-10-21 04-PM,BTGKRW,29650,29800,29550,29750,42088.9,1251148410.39
2018-10-21 03-PM,BTGKRW,29800,29900,29550,29650,43601.73,1294980739.42
2018-10-21 02-PM,BTGKRW,29350,29900,29350,29800,527.17,15703198.55
2018-10-21 01-PM,BTGKRW,29650,29850,29300,29350,1554.24,45929781.01
2018-10-21 12-PM,BTGKRW,29550,29850,29500,29650,1548.82,45965484.88
2018-10-21 11-AM,BTGKRW,29550,29900,29500,29550,866.01,25626319.17
2018-10-21 10-AM,BTGKRW,29800,29950,29550,29550,11924.96,355189573.4
2018-10-21 09-AM,BTGKRW,29900,29900,29700,29800,11963.02,356098114.78
2018-10-21 08-AM,BTGKRW,29700,29950,29650,29900,149.07,4445947.22
2018-10-21 07-AM,BTGKRW,29700,29950,29600,29700,563.8,16756232.01
2018-10-21 06-AM,BTGKRW,29950,29950,29600,29700,1184.75,35201839.46
2018-10-21 05-AM,BTGKRW,30000,30000,29850,29950,4.07,121659.57
2018-10-21 04-AM,BTGKRW,29800,30000,29800,30000,260.27,7805800.66
2018-10-21 03-AM,BTGKRW,29800,29900,29750,29800,49.11,1465272.32
2018-10-21 02-AM,BTGKRW,30050,30050,29800,29800,179.38,5383049.66
2018-10-21 01-AM,BTGKRW,30000,30050,29750,30050,425.87,12767856.26
2018-10-21 12-AM,BTGKRW,29900,30000,29700,30000,63.37,1894266.53
2018-10-20 11-PM,BTGKRW,30000,30000,29600,29900,275.74,8196397.34
2018-10-20 10-PM,BTGKRW,29800,30000,29750,30000,90.83,2725015.67
2018-10-20 09-PM,BTGKRW,29950,30000,29800,29800,164.85,4933263.0
2018-10-20 08-PM,BTGKRW,30050,30050,29800,29950,229.27,6863842.92
2018-10-20 07-PM,BTGKRW,30050,30050,29850,30050,323.98,9730836.35
2018-10-20 06-PM,BTGKRW,29800,30050,29800,30050,106.2,3183884.15
2018-10-20 05-PM,BTGKRW,29800,30000,29750,29800,215.49,6426117.18
2018-10-20 04-PM,BTGKRW,29900,30000,29750,29800,49.16,1472540.65
2018-10-20 03-PM,BTGKRW,29650,29950,29550,29900,161.44,4797116.17
2018-10-20 02-PM,BTGKRW,29750,30050,29650,29650,627.88,18652574.57
2018-10-20 01-PM,BTGKRW,29850,30100,29750,29750,1532.84,45941459.9
2018-10-20 12-PM,BTGKRW,30100,30300,29850,29850,1398.78,42091945.76
2018-10-20 11-AM,BTGKRW,29900,30100,29800,30100,328.4,9841163.7
2018-10-20 10-AM,BTGKRW,30000,30000,29700,29900,528.17,15747226.42
2018-10-20 09-AM,BTGKRW,30050,30100,29800,30000,898.06,26849045.67
2018-10-20 08-AM,BTGKRW,30100,30400,29800,30050,2212.27,66668603.93
2018-10-20 07-AM,BTGKRW,29550,30200,29500,30100,1871.0,55821067.86
2018-10-20 06-AM,BTGKRW,29350,29550,29250,29550,750.53,22014725.33
2018-10-20 05-AM,BTGKRW,29250,29450,29250,29350,89.58,2629815.67
2018-10-20 04-AM,BTGKRW,29250,29350,29250,29250,151.25,4427215.33
2018-10-20 03-AM,BTGKRW,29250,29450,29250,29250,107.54,3146384.31
2018-10-20 02-AM,BTGKRW,29250,29500,29150,29250,202.96,5935342.37
2018-10-20 01-AM,BTGKRW,29150,29500,29150,29250,25.54,748798.11
2018-10-20 12-AM,BTGKRW,29500,29500,29150,29150,439.58,12854991.76
2018-10-19 11-PM,BTGKRW,29550,29550,29200,29500,323.39,9491419.99
2018-10-19 10-PM,BTGKRW,29550,29550,29250,29550,398.53,11693481.56
2018-10-19 09-PM,BTGKRW,29300,29600,29300,29550,286.47,8472838.02
2018-10-19 08-PM,BTGKRW,29300,29300,29300,29300,0.0,0.0
2018-10-19 07-PM,BTGKRW,29300,29300,29300,29300,6.52,191033.07
2018-10-19 06-PM,BTGKRW,29300,29550,29300,29300,2773.48,81509635.69
2018-10-19 05-PM,BTGKRW,29350,29550,29300,29300,1911.34,56125659.05
2018-10-19 04-PM,BTGKRW,29250,29450,29200,29350,102.71,3015425.16
2018-10-19 03-PM,BTGKRW,29250,29250,29200,29250,101.08,2953807.34
2018-10-19 02-PM,BTGKRW,29300,29450,29250,29250,286.56,8413474.64
2018-10-19 01-PM,BTGKRW,29350,29450,29150,29300,180.98,5312082.81
2018-10-19 12-PM,BTGKRW,29100,29400,29100,29350,907.42,26608397.84
2018-10-19 11-AM,BTGKRW,29150,29200,29100,29100,519.78,15146748.42
2018-10-19 10-AM,BTGKRW,29150,29250,29000,29150,7531.23,219880632.6
2018-10-19 09-AM,BTGKRW,29150,29150,28950,29150,248.63,7236585.83
2018-10-19 08-AM,BTGKRW,29000,29150,28950,29150,668.64,19379030.37
2018-10-19 07-AM,BTGKRW,29150,29250,28950,29000,509.37,14807972.21
2018-10-19 06-AM,BTGKRW,29100,29400,29100,29150,192.02,5606147.24
2018-10-19 05-AM,BTGKRW,29300,29450,28900,29100,1339.05,38946580.39
2018-10-19 04-AM,BTGKRW,29450,29600,29250,29300,427.2,12525651.48
2018-10-19 03-AM,BTGKRW,29400,29600,29400,29450,64.19,1891444.16
2018-10-19 02-AM,BTGKRW,29400,29550,29400,29400,463.62,13666839.36
2018-10-19 01-AM,BTGKRW,29550,29650,29400,29400,309.67,9151767.43
2018-10-19 12-AM,BTGKRW,29550,29550,29300,29550,131.75,3893050.58
2018-10-18 11-PM,BTGKRW,29200,29550,29200,29550,188.97,5571794.31
2018-10-18 10-PM,BTGKRW,29350,29550,29200,29200,118338.21,3479607720.4
2018-10-18 09-PM,BTGKRW,29250,29400,29150,29350,193466.56,5657472285.97
2018-10-18 08-PM,BTGKRW,29400,29400,29200,29250,78211.07,2287674738.11
2018-10-18 07-PM,BTGKRW,29250,29400,29200,29400,339.42,9926637.34
2018-10-18 06-PM,BTGKRW,29250,29250,29250,29250,211.6,6189300.0
2018-10-18 05-PM,BTGKRW,29350,29450,29200,29250,385763.47,11322158612.66
2018-10-18 04-PM,BTGKRW,29500,29500,29350,29350,118.47,3477073.96
2018-10-18 03-PM,BTGKRW,29550,29550,29300,29500,656.66,19326910.02
2018-10-18 02-PM,BTGKRW,29500,29600,29500,29550,70525.78,2084038556.59
2018-10-18 01-PM,BTGKRW,29550,29700,29300,29500,245648.06,7255653072.85
2018-10-18 12-PM,BTGKRW,29450,29550,29300,29550,165010.7,4843328070.8
2018-10-18 11-AM,BTGKRW,29600,29600,29450,29450,812.41,23957113.49
2018-10-18 10-AM,BTGKRW,29350,29600,29150,29600,656.04,19266808.07
2018-10-18 09-AM,BTGKRW,29500,29500,29250,29350,758.2,22251297.73
2018-10-18 08-AM,BTGKRW,29400,29500,29300,29500,379.02,11135719.04
2018-10-18 07-AM,BTGKRW,29600,29600,29400,29400,237.29,6990059.22
2018-10-18 06-AM,BTGKRW,29600,29700,29550,29600,113.72,3371760.85
2018-10-18 05-AM,BTGKRW,29550,29600,29400,29600,818.37,24180142.0
2018-10-18 04-AM,BTGKRW,29550,29700,29550,29550,596.68,17646987.3
2018-10-18 03-AM,BTGKRW,29550,29700,29550,29550,172.79,5125515.42
2018-10-18 02-AM,BTGKRW,29450,29550,29400,29550,222.73,6565224.64
2018-10-18 01-AM,BTGKRW,29550,29550,29450,29450,135.47,3995479.52
2018-10-18 12-AM,BTGKRW,29650,29700,29500,29550,629.08,18580804.36
2018-10-17 11-PM,BTGKRW,29600,29750,29550,29650,250.96,7431540.37
2018-10-17 10-PM,BTGKRW,29400,29700,29400,29600,173.35,5138276.86
2018-10-17 09-PM,BTGKRW,29650,29650,29400,29400,250.47,7379500.04
2018-10-17 08-PM,BTGKRW,29500,29650,29500,29650,33.34,987320.49
2018-10-17 07-PM,BTGKRW,29600,29700,29500,29500,91.54,2702085.93
2018-10-17 06-PM,BTGKRW,29500,29600,29500,29600,112.84,3332618.14
2018-10-17 05-PM,BTGKRW,29500,29550,29500,29500,157.17,4638088.15
2018-10-17 04-PM,BTGKRW,29600,29600,29500,29500,324.23,9580641.99
2018-10-17 03-PM,BTGKRW,29550,29650,29500,29600,230.62,6816473.28
2018-10-17 02-PM,BTGKRW,29500,29750,29400,29550,372.14,10986017.68
2018-10-17 01-PM,BTGKRW,29500,29700,29500,29500,146.23,4318164.53
2018-10-17 12-PM,BTGKRW,29600,29700,29500,29500,270.87,8013071.75
2018-10-17 11-AM,BTGKRW,29750,29750,29600,29600,168.82,5010763.02
2018-10-17 10-AM,BTGKRW,29750,29750,29550,29750,230.44,6829153.67
2018-10-17 09-AM,BTGKRW,29850,30000,29650,29750,437.56,13034343.04
2018-10-17 08-AM,BTGKRW,29550,29950,29500,29850,304.93,9038655.36
2018-10-17 07-AM,BTGKRW,29500,29700,29500,29550,183.21,5413968.98
2018-10-17 06-AM,BTGKRW,29750,30000,29500,29500,59.09,1745504.82
2018-10-17 05-AM,BTGKRW,29550,30400,29450,29750,1519.77,45395652.97
2018-10-17 04-AM,BTGKRW,29550,29750,29550,29550,34.43,1017565.7
2018-10-17 03-AM,BTGKRW,29600,29800,29450,29550,314.63,9315923.35
2018-10-17 02-AM,BTGKRW,29700,29750,29500,29600,343.67,10171307.57
2018-10-17 01-AM,BTGKRW,29900,29950,29600,29700,1436.64,42664916.31
2018-10-17 12-AM,BTGKRW,30100,30250,29750,29900,463.94,13920973.38
2018-10-16 11-PM,BTGKRW,29800,30150,29800,30100,401.91,12066856.3
2018-10-16 10-PM,BTGKRW,30100,30150,29800,29800,642.16,19282083.95
2018-10-16 09-PM,BTGKRW,29900,30100,29800,30100,84.07,2514799.22
2018-10-16 08-PM,BTGKRW,29900,30050,29900,29900,332.19,9964433.09
2018-10-16 07-PM,BTGKRW,30100,30100,29900,29900,121.94,3650378.27
2018-10-16 06-PM,BTGKRW,29850,30100,29850,30100,1737.08,52109596.26
2018-10-16 05-PM,BTGKRW,29700,29850,29700,29850,342.01,10187727.41
2018-10-16 04-PM,BTGKRW,29650,29700,29250,29700,258.81,7603494.22
2018-10-16 03-PM,BTGKRW,29550,29800,29550,29650,158.74,4706875.76
2018-10-16 02-PM,BTGKRW,29800,29850,29550,29550,203.89,6077917.09
2018-10-16 01-PM,BTGKRW,29550,29800,29450,29800,1452.56,43162872.09
2018-10-16 12-PM,BTGKRW,29700,29700,29350,29550,871.48,25772211.41
2018-10-16 11-AM,BTGKRW,29650,29700,29300,29700,279.71,8248152.98
2018-10-16 10-AM,BTGKRW,29500,29650,29200,29650,535.34,15772715.78
2018-10-16 09-AM,BTGKRW,29400,29500,29200,29500,287.43,8436855.35
2018-10-16 08-AM,BTGKRW,29600,29800,29000,29400,1261.69,36887997.8
2018-10-16 07-AM,BTGKRW,29550,29800,29550,29600,163.74,4863477.89
2018-10-16 06-AM,BTGKRW,29700,29850,29450,29550,478.98,14264564.45
2018-10-16 05-AM,BTGKRW,29650,29800,29350,29700,490.69,14543900.53
2018-10-16 04-AM,BTGKRW,29650,29800,29650,29650,271.37,8047688.27
2018-10-16 03-AM,BTGKRW,29650,29800,29400,29650,756.26,22423071.79
2018-10-16 02-AM,BTGKRW,29300,29650,29300,29650,338.86,10012891.75
2018-10-16 01-AM,BTGKRW,29400,29550,29250,29300,395.11,11578710.34
2018-10-16 12-AM,BTGKRW,29500,29500,29350,29400,94.43,2781925.13
2018-10-15 11-PM,BTGKRW,29450,29650,29450,29500,260.73,7714383.41
2018-10-15 10-PM,BTGKRW,29300,29500,29300,29450,99.58,2936951.89
2018-10-15 09-PM,BTGKRW,29550,29600,29300,29300,56.57,1666949.19
2018-10-15 08-PM,BTGKRW,29350,29550,29350,29550,9.77,286612.62
2018-10-15 07-PM,BTGKRW,29400,29600,29350,29350,4.07,120320.46
2018-10-15 06-PM,BTGKRW,29450,29450,29400,29400,49.62,1458778.02
2018-10-15 05-PM,BTGKRW,29400,29600,29300,29450,136.01,4006882.48
2018-10-15 04-PM,BTGKRW,29500,29550,29350,29400,204.35,6025128.07
2018-10-15 03-PM,BTGKRW,29400,29600,29300,29500,224.99,6618254.87
2018-10-15 02-PM,BTGKRW,29500,29950,29350,29400,1445.91,42839832.07
2018-10-15 01-PM,BTGKRW,29400,29650,29300,29500,777.46,22921803.82
2018-10-15 12-PM,BTGKRW,29350,29800,29350,29400,489.13,14465934.41
2018-10-15 11-AM,BTGKRW,29500,29800,29350,29350,1792.21,52767656.37
2018-10-15 10-AM,BTGKRW,29700,29900,29300,29500,1492.38,44044758.26
2018-10-15 09-AM,BTGKRW,29450,29950,28800,29700,883.77,25998691.24
2018-10-15 08-AM,BTGKRW,29200,29600,29050,29450,1445.77,42564434.26
2018-10-15 07-AM,BTGKRW,30250,30250,28500,29200,1925.77,56685235.78
2018-10-15 06-AM,BTGKRW,28900,30250,28900,30250,3828.26,113218480.62
2018-10-15 05-AM,BTGKRW,27800,29650,27600,28900,179178.39,5113209608.68
2018-10-15 04-AM,BTGKRW,27950,27950,27750,27800,153.26,4266972.73
2018-10-15 03-AM,BTGKRW,27800,27950,27600,27950,397.59,11033124.2
2018-10-15 02-AM,BTGKRW,27950,28000,27700,27800,441.82,12313468.16
2018-10-15 01-AM,BTGKRW,28150,28300,27800,27950,221.67,6198538.03
2018-10-15 12-AM,BTGKRW,28400,28400,27700,28150,1978.07,55309215.85
2018-10-14 11-PM,BTGKRW,28100,28500,27950,28400,1013.34,28687799.94
2018-10-14 10-PM,BTGKRW,28150,28350,28100,28100,20.21,568020.97
2018-10-14 09-PM,BTGKRW,28350,28350,28100,28150,138.08,3885936.89
2018-10-14 08-PM,BTGKRW,28300,28350,28300,28350,38.0,1077300.0
2018-10-14 07-PM,BTGKRW,28400,28400,28300,28300,220.85,6258461.88
2018-10-14 06-PM,BTGKRW,28300,28400,28250,28400,431.0,12203845.49
2018-10-14 05-PM,BTGKRW,27950,28300,27750,28300,1327.76,37209132.9
2018-10-14 04-PM,BTGKRW,28150,28200,27900,27950,824.97,23079469.25
2018-10-14 03-PM,BTGKRW,28050,28200,28050,28150,89.72,2522210.17
2018-10-14 02-PM,BTGKRW,28150,28250,28050,28050,118.73,3339318.48
2018-10-14 01-PM,BTGKRW,28200,28500,28150,28150,244.39,6893733.91
2018-10-14 12-PM,BTGKRW,28150,28450,28100,28200,404.45,11434505.46
2018-10-14 11-AM,BTGKRW,28350,28400,28100,28150,232.72,6571901.37
2018-10-14 10-AM,BTGKRW,28300,28500,28150,28350,41.52,1169975.89
2018-10-14 09-AM,BTGKRW,28450,28550,28200,28300,900.28,25538924.7
2018-10-14 08-AM,BTGKRW,28150,28600,28050,28450,1388.86,39336947.02
2018-10-14 07-AM,BTGKRW,28300,28500,28150,28150,394.2,11139867.65
2018-10-14 06-AM,BTGKRW,28350,28550,28250,28300,692.67,19677024.13
2018-10-14 05-AM,BTGKRW,28450,28500,28350,28350,264.72,7519233.16
2018-10-14 04-AM,BTGKRW,28250,28500,28000,28450,3382.87,95565519.18
2018-10-14 03-AM,BTGKRW,28000,28350,27950,28250,735.85,20792808.97
2018-10-14 02-AM,BTGKRW,28000,28300,27950,28000,286.33,8040770.14
2018-10-14 01-AM,BTGKRW,28000,28300,27950,28000,153.12,4314746.28
2018-10-14 12-AM,BTGKRW,27800,28100,27800,28000,127.67,3574452.97
2018-10-13 11-PM,BTGKRW,28200,28250,27800,27800,840.2,23545238.86
2018-10-13 10-PM,BTGKRW,28300,28300,28050,28200,229.89,6482503.18
2018-10-13 09-PM,BTGKRW,28150,28300,28100,28300,64.28,1810281.77
2018-10-13 08-PM,BTGKRW,28300,28300,28150,28150,76.78,2168032.25
2018-10-13 07-PM,BTGKRW,28250,28300,28150,28300,99.45,2801407.82
2018-10-13 06-PM,BTGKRW,28300,28300,28200,28250,1174.54,33180273.28
2018-10-13 05-PM,BTGKRW,28250,28300,28200,28300,25.22,711911.63
2018-10-13 04-PM,BTGKRW,28300,28350,28200,28250,1908.36,54001281.66
2018-10-13 03-PM,BTGKRW,28200,28350,28150,28300,94.85,2682982.92
2018-10-13 02-PM,BTGKRW,28100,28350,28100,28200,192.28,5435965.12
2018-10-13 01-PM,BTGKRW,28300,28550,28000,28100,1403.93,39719469.58
2018-10-13 12-PM,BTGKRW,28500,28650,28300,28300,287.14,8177226.96
2018-10-13 11-AM,BTGKRW,28600,28700,28500,28500,212.42,6063711.63
2018-10-13 10-AM,BTGKRW,28450,28950,28300,28600,1318.87,37678617.41
2018-10-13 09-AM,BTGKRW,28250,28500,28250,28450,93.85,2668118.08
2018-10-13 08-AM,BTGKRW,28550,28600,28150,28250,414.56,11708063.93
2018-10-13 07-AM,BTGKRW,28300,28700,28200,28550,378.88,10774850.8
2018-10-13 06-AM,BTGKRW,28750,28750,28300,28300,492.12,13994328.09
2018-10-13 05-AM,BTGKRW,28700,28900,28400,28750,494.45,14152452.22
2018-10-13 04-AM,BTGKRW,28700,29250,28500,28700,1427.12,41062934.61
2018-10-13 03-AM,BTGKRW,28800,28900,28600,28700,699.37,20074709.56
2018-10-13 02-AM,BTGKRW,28950,29350,28700,28800,1251.47,36251984.91
2018-10-13 01-AM,BTGKRW,28700,29350,28650,28950,817.38,23575027.95
2018-10-13 12-AM,BTGKRW,28600,29600,28600,28700,1323.05,38145813.01
2018-10-12 11-PM,BTGKRW,28600,28800,28600,28600,777.84,22246322.34
2018-10-12 10-PM,BTGKRW,28800,28800,28600,28600,73.99,2117376.4
2018-10-12 09-PM,BTGKRW,28850,28850,28600,28800,124.91,3577542.9
2018-10-12 08-PM,BTGKRW,28800,28850,28800,28850,68.55,1977390.96
2018-10-12 07-PM,BTGKRW,28800,28800,28750,28800,2.22,63961.29
2018-10-12 06-PM,BTGKRW,28850,28950,28800,28800,52.96,1527085.25
2018-10-12 05-PM,BTGKRW,28900,28950,28850,28850,121.86,3520754.53
2018-10-12 04-PM,BTGKRW,29050,29050,28900,28900,439.82,12736450.28
2018-10-12 03-PM,BTGKRW,29200,29200,29000,29050,16.49,479867.07
2018-10-12 02-PM,BTGKRW,29000,29200,28950,29200,287.46,8388042.39
2018-10-12 01-PM,BTGKRW,29100,29200,28900,29000,900.5,26157709.55
2018-10-12 12-PM,BTGKRW,28850,29750,28850,29100,4398.13,129265238.45
2018-10-12 11-AM,BTGKRW,28700,28850,28150,28850,363.85,10335795.51
2018-10-12 10-AM,BTGKRW,28550,28750,28550,28700,518.69,14860270.76
2018-10-12 09-AM,BTGKRW,28650,28850,28300,28550,716.88,20552923.13
2018-10-12 08-AM,BTGKRW,28800,28900,28150,28650,1170.92,33238875.91
2018-10-12 07-AM,BTGKRW,28300,29700,28050,28800,4239.43,122638897.28
2018-10-12 06-AM,BTGKRW,28100,28300,27850,28300,1156.78,32540793.96
2018-10-12 05-AM,BTGKRW,27750,28200,27650,28100,855.65,23833444.03
2018-10-12 04-AM,BTGKRW,27550,27850,27400,27750,820.85,22737527.68
2018-10-12 03-AM,BTGKRW,27450,27600,27350,27550,696.44,19139073.03
2018-10-12 02-AM,BTGKRW,27300,27650,27100,27450,476.49,13011842.21
2018-10-12 01-AM,BTGKRW,27500,27650,27100,27300,2471.8,67566481.35
2018-10-12 12-AM,BTGKRW,27150,27700,27100,27500,1620.44,44250640.64
2018-10-11 11-PM,BTGKRW,27600,27850,27150,27150,1923.15,52673708.33
2018-10-11 10-PM,BTGKRW,27700,27750,27600,27600,302.75,8384269.26
2018-10-11 09-PM,BTGKRW,28000,28100,27650,27700,156.6,4355891.21
2018-10-11 08-PM,BTGKRW,27750,28000,27600,28000,184.21,5133146.72
2018-10-11 07-PM,BTGKRW,27600,27750,27600,27750,50.23,1393827.0
2018-10-11 06-PM,BTGKRW,27800,28000,27550,27600,510.05,14115733.97
2018-10-11 05-PM,BTGKRW,27900,27950,27800,27800,315.96,8788646.28
2018-10-11 04-PM,BTGKRW,27900,28000,27900,27900,206.67,5782209.24
2018-10-11 03-PM,BTGKRW,28200,28350,27850,27900,576.68,16234600.53
2018-10-11 02-PM,BTGKRW,28150,28500,28000,28200,798.23,22521087.0
2018-10-11 01-PM,BTGKRW,27650,28500,27600,28150,1801.28,50426404.81
2018-10-11 12-PM,BTGKRW,28000,28050,27600,27650,690.63,19231579.72
2018-10-11 11-AM,BTGKRW,28250,28300,28000,28000,485.95,13613474.34
2018-10-11 10-AM,BTGKRW,28200,28300,28100,28250,867.99,24522476.77
2018-10-11 09-AM,BTGKRW,28400,28450,28000,28200,1080.46,30512378.31
2018-10-11 08-AM,BTGKRW,28100,28450,28100,28400,1054.02,29819450.11
2018-10-11 07-AM,BTGKRW,28000,28500,28000,28100,1405.27,39739769.9
2018-10-11 06-AM,BTGKRW,27850,28750,27550,28000,3517.32,98686537.61
2018-10-11 05-AM,BTGKRW,28200,28250,27500,27850,2797.37,77606318.83
2018-10-11 04-AM,BTGKRW,28250,28250,28000,28200,1354.95,38049637.13
2018-10-11 03-AM,BTGKRW,28450,28850,28100,28250,985.81,27973604.74
2018-10-11 02-AM,BTGKRW,28950,29250,27250,28450,4078.44,114764729.95
2018-10-11 01-AM,BTGKRW,29650,29800,28500,28950,5252.78,152678573.74
2018-10-11 12-AM,BTGKRW,30000,30000,29600,29650,1342.94,40013252.79
2018-10-10 11-PM,BTGKRW,30000,30000,29850,30000,321.85,9652553.16
2018-10-10 10-PM,BTGKRW,29950,30000,29850,30000,486.4,14561647.6
2018-10-10 09-PM,BTGKRW,30150,30200,29950,29950,700.62,21044604.41
2018-10-10 08-PM,BTGKRW,30200,30200,30100,30150,3879.36,117152777.36
2018-10-10 07-PM,BTGKRW,30150,30200,30100,30200,9134.19,275851965.87
2018-10-10 06-PM,BTGKRW,30000,30150,30000,30150,129.38,3895422.52
2018-10-10 05-PM,BTGKRW,30100,30100,30000,30000,194.42,5838570.0
2018-10-10 04-PM,BTGKRW,30000,30100,29950,30100,232.19,6962992.79
2018-10-10 03-PM,BTGKRW,30000,30150,29950,30000,94.02,2829263.18
2018-10-10 02-PM,BTGKRW,29900,30150,29900,30000,290.6,8734772.53
2018-10-10 01-PM,BTGKRW,30050,30150,29800,29900,1435.24,42906977.02
2018-10-10 12-PM,BTGKRW,29950,30150,29900,30050,835.66,25068119.18
2018-10-10 11-AM,BTGKRW,29850,30150,29850,29950,1539.94,46285381.12
2018-10-10 10-AM,BTGKRW,29950,30200,29850,29850,638.43,19149341.77
2018-10-10 09-AM,BTGKRW,29950,30000,29900,29950,568.52,17020457.21
2018-10-10 08-AM,BTGKRW,29950,30150,29900,29950,2285.43,68542729.48
2018-10-10 07-AM,BTGKRW,29850,30000,29850,29950,737.03,22064999.05
2018-10-10 06-AM,BTGKRW,29750,30000,29700,29850,677.77,20164904.39
2018-10-10 05-AM,BTGKRW,29900,30150,29750,29750,1890.11,56382455.19
2018-10-10 04-AM,BTGKRW,30150,30150,29900,29900,1737.98,52133983.73
2018-10-10 03-AM,BTGKRW,30550,30700,30000,30150,5192.13,156789229.78
2018-10-10 02-AM,BTGKRW,30550,30700,30550,30550,205.84,6307540.4
2018-10-10 01-AM,BTGKRW,30550,30750,30500,30550,168.87,5167213.5
2018-10-10 12-AM,BTGKRW,30600,30800,30550,30550,608.13,18625552.37
2018-10-09 11-PM,BTGKRW,30800,30850,30600,30600,292.43,8982167.27
2018-10-09 10-PM,BTGKRW,30600,30850,30600,30800,274.71,8448655.63
2018-10-09 09-PM,BTGKRW,30900,30900,30550,30600,320.16,9816399.79
2018-10-09 08-PM,BTGKRW,30900,30900,30500,30900,340.12,10425354.73
2018-10-09 07-PM,BTGKRW,30850,30900,30650,30900,259.68,8016361.08
2018-10-09 06-PM,BTGKRW,30550,30850,30550,30850,462.1,14219516.77
2018-10-09 05-PM,BTGKRW,30600,30800,30500,30550,344.68,10584694.55
2018-10-09 04-PM,BTGKRW,30650,30850,30550,30600,193.78,5932609.16
2018-10-09 03-PM,BTGKRW,30650,31000,30600,30650,502.05,15434065.18
2018-10-09 02-PM,BTGKRW,30450,30900,30450,30650,629.24,19207417.36
2018-10-09 01-PM,BTGKRW,30500,30700,30450,30450,1259.2,38409156.81
2018-10-09 12-PM,BTGKRW,30700,30700,30500,30500,1822.04,55604308.68
2018-10-09 11-AM,BTGKRW,31050,31050,30500,30700,1078.49,33007051.5
2018-10-09 10-AM,BTGKRW,30850,31100,30650,31050,1148.17,35458189.08
2018-10-09 09-AM,BTGKRW,31050,31050,30700,30850,1229.4,37897173.32
2018-10-09 08-AM,BTGKRW,31050,31300,30750,31050,1898.53,58844503.63
2018-10-09 07-AM,BTGKRW,31050,31300,30750,31050,1060.06,32939591.15
2018-10-09 06-AM,BTGKRW,30900,31050,30650,31050,371.05,11447640.67
2018-10-09 05-AM,BTGKRW,30950,30950,30700,30900,639.35,19655765.95
2018-10-09 04-AM,BTGKRW,30800,30950,30750,30950,93.52,2878322.66
2018-10-09 03-AM,BTGKRW,30750,30950,30750,30800,874.57,27002166.16
2018-10-09 02-AM,BTGKRW,30900,30900,30700,30750,1399.32,43069854.2
2018-10-09 01-AM,BTGKRW,30900,31050,30900,30900,288.99,8950476.73
2018-10-09 12-AM,BTGKRW,31100,31300,30900,30900,989.11,30665771.51
2018-10-08 11-PM,BTGKRW,31300,31300,31100,31100,434.21,13522866.69
2018-10-08 10-PM,BTGKRW,31200,31300,31100,31300,110.55,3448122.79
2018-10-08 09-PM,BTGKRW,31400,31400,31100,31200,131.17,4094468.55
2018-10-08 08-PM,BTGKRW,31200,31450,31200,31400,703.31,22030450.61
2018-10-08 07-PM,BTGKRW,31250,31250,31150,31200,140.08,4371198.72
2018-10-08 06-PM,BTGKRW,31300,31550,31250,31250,163.66,5116280.93
2018-10-08 05-PM,BTGKRW,31300,31500,31250,31300,207.16,6513047.36
2018-10-08 04-PM,BTGKRW,31500,31500,31250,31300,259.02,8130967.47
2018-10-08 03-PM,BTGKRW,31350,31550,31250,31500,720.97,22671030.0
2018-10-08 02-PM,BTGKRW,31300,31500,31250,31350,858.13,26881086.95
2018-10-08 01-PM,BTGKRW,31200,31600,31150,31300,1027.22,32161231.48
2018-10-08 12-PM,BTGKRW,30800,31650,30800,31200,3355.71,104615151.29
2018-10-08 11-AM,BTGKRW,30800,31150,30700,30800,2637.32,81638885.0
2018-10-08 10-AM,BTGKRW,30850,30950,30700,30800,1481.43,45654762.99
2018-10-08 09-AM,BTGKRW,30700,30950,30600,30850,1672.12,51402784.06
2018-10-08 08-AM,BTGKRW,30650,30700,30550,30700,958.84,29420040.95
2018-10-08 07-AM,BTGKRW,30550,30900,30550,30650,558.91,17163330.77
2018-10-08 06-AM,BTGKRW,30450,30700,30450,30550,585.44,17900113.11
