Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume RUR
2018-06-25 02-AM,BTCRUR,388407.98,393057.42,388019.96,388019.96,0.1369,53422.91
2018-06-25 01-AM,BTCRUR,389892.46,389892.46,388019.96,388407.98,0.1317,51110.17
2018-06-25 12-AM,BTCRUR,386597.67,389996.1,385004,389892.46,0.2587,99974.1
2018-06-24 11-PM,BTCRUR,390504.26,391484.06,386400,386597.67,0.446,173797.06
2018-06-24 10-PM,BTCRUR,391667,393057.42,390105.02,390504.26,0.3148,123120.91
2018-06-24 09-PM,BTCRUR,392957.42,393716,391666.57,391667,0.3997,157015.38
2018-06-24 08-PM,BTCRUR,393220.54,395000,390102.74,392957.42,0.6752,265511.31
2018-06-24 07-PM,BTCRUR,392000,395000,390000,393220.54,0.4142,162028.11
2018-06-24 06-PM,BTCRUR,392300,396830.03,390244,392000,1.39,547998.04
2018-06-24 05-PM,BTCRUR,392645,394681.01,389583.79,392300,1.75,685703.42
2018-06-24 04-PM,BTCRUR,380504,393120,380010,392645,1.82,702114.75
2018-06-24 03-PM,BTCRUR,382000,384100,380504,380504,1.15,438537.55
2018-06-24 02-PM,BTCRUR,381010,386281.87,380507,382000,0.9336,357666.41
2018-06-24 01-PM,BTCRUR,383146.72,383146.72,380651,381010,0.8301,317529.98
2018-06-24 12-PM,BTCRUR,383254.86,387000,380615.04,383146.72,0.7895,302655.87
2018-06-24 11-AM,BTCRUR,385001,388470,380501,383254.86,1.11,423927.49
2018-06-24 10-AM,BTCRUR,380700,388980,380110,385001,1.64,628722.56
2018-06-24 09-AM,BTCRUR,381706,384000,380052,380700,2.09,799044.43
2018-06-24 08-AM,BTCRUR,380381,382453.5,380001,381706,2.3,874856.9
2018-06-24 07-AM,BTCRUR,380003,383400,380001,380381,3.22,1224139.35
2018-06-24 06-AM,BTCRUR,387000,387000,380001,380003,2.43,931070.06
2018-06-24 05-AM,BTCRUR,385555,388999,385417.84,387000,1.18,455102.79
2018-06-24 04-AM,BTCRUR,391001,391851.95,385555,385555,1.21,472752.59
2018-06-24 03-AM,BTCRUR,391070,393615.98,391001,391001,0.3364,131590.61
2018-06-24 02-AM,BTCRUR,391005.01,394105,391005.01,391070,0.2108,82909.65
2018-06-24 01-AM,BTCRUR,391002.01,394000,391002.01,391005.01,0.04631,18163.02
2018-06-24 12-AM,BTCRUR,393436.13,395900,391002.01,391002.01,0.432,169278.36
2018-06-23 11-PM,BTCRUR,395289.99,398000,391651,393436.13,1.03,407858.75
2018-06-23 10-PM,BTCRUR,393199,396998.9,391003.01,395289.99,1.45,569995.35
2018-06-23 09-PM,BTCRUR,393110,393199,391000.57,393199,0.5083,199784.82
2018-06-23 08-PM,BTCRUR,391409.92,393110,390941.83,393110,0.5378,210745.75
2018-06-23 07-PM,BTCRUR,392996,393199,390660,391409.92,0.9696,379244.37
2018-06-23 06-PM,BTCRUR,392192.5,393199,390651,392996,1.02,398691.81
2018-06-23 05-PM,BTCRUR,390822.29,393199,390651,392192.5,0.7657,300279.68
2018-06-23 04-PM,BTCRUR,392000.39,393036.82,390651,390822.29,0.6877,268988.5
2018-06-23 03-PM,BTCRUR,393170,393199,390611,392000.39,1.1,432071.07
2018-06-23 02-PM,BTCRUR,392114,393199,390566.65,393170,0.8373,328699.96
2018-06-23 01-PM,BTCRUR,393192,393192,390566.65,392114,0.906,354586.58
2018-06-23 12-PM,BTCRUR,392800,393199,390600,393192,0.9583,375963.57
2018-06-23 11-AM,BTCRUR,395999,396000,392800,392800,2.45,965662.62
2018-06-23 10-AM,BTCRUR,395780,396998.9,394050,395999,0.5244,207680.57
2018-06-23 09-AM,BTCRUR,397002,398000,393013,395780,0.7432,293838.03
2018-06-23 08-AM,BTCRUR,395255,401136,395255,397002,0.9812,389111.55
2018-06-23 07-AM,BTCRUR,395660,400000,395250,395255,1.46,579762.25
2018-06-23 06-AM,BTCRUR,395999.98,400000,395250,395660,1.65,655207.13
2018-06-23 05-AM,BTCRUR,399755.99,399755.99,395350,395999.98,0.3992,158014.34
2018-06-23 04-AM,BTCRUR,399998,399998,396208.52,399755.99,0.2162,85917.13
2018-06-23 03-AM,BTCRUR,398205.08,399998,396700,399998,0.3904,155155.75
2018-06-23 02-AM,BTCRUR,395352,399997,395351,398205.08,0.2175,86643.55
2018-06-23 01-AM,BTCRUR,398826.75,399997,395216.53,395352,0.2332,93081.86
2018-06-23 12-AM,BTCRUR,393000,398999,392002,398826.75,0.7702,305507.9
2018-06-22 11-PM,BTCRUR,394999,398009.05,393000,393000,0.3591,141798.74
2018-06-22 10-PM,BTCRUR,394999,394999,391582.97,394999,0.9009,353370.22
2018-06-22 09-PM,BTCRUR,395999,398999,392315.76,394999,1.93,762409.04
2018-06-22 08-PM,BTCRUR,399999,399999,394110,395999,2.87,1138892.26
2018-06-22 07-PM,BTCRUR,397878,401129.64,396954.27,399999,0.6182,246625.41
2018-06-22 06-PM,BTCRUR,400136,401133.65,397708.67,397878,0.9261,370418.24
2018-06-22 05-PM,BTCRUR,395024.58,400138,395024.58,400136,2.14,850413.37
2018-06-22 04-PM,BTCRUR,394770.61,400000,392571,395024.58,1.44,569730.24
2018-06-22 03-PM,BTCRUR,395420.9,395550.84,393000,394770.61,1.71,676315.79
2018-06-22 02-PM,BTCRUR,395570,396738.09,394000,395420.9,2.99,1183528.75
2018-06-22 01-PM,BTCRUR,401001,402730,395570,395570,3.48,1388186.82
2018-06-22 12-PM,BTCRUR,401001,402990,401001,401001,1.11,445480.17
2018-06-22 11-AM,BTCRUR,401001,403000,401001,401001,2.95,1183128.88
2018-06-22 10-AM,BTCRUR,401109,403000,401001,401001,1.24,498177.03
2018-06-22 09-AM,BTCRUR,402804,405299.8,401001,401109,2.24,900213.82
2018-06-22 08-AM,BTCRUR,405888,406860.41,402804,402804,1.51,611214.01
2018-06-22 07-AM,BTCRUR,414173.65,414173.65,405830,405888,1.78,731772.76
2018-06-22 06-AM,BTCRUR,413008.1,415999,413008.1,414173.65,0.9401,388782.79
2018-06-22 05-AM,BTCRUR,415300,416609,413007,413008.1,1.68,699003.29
2018-06-22 04-AM,BTCRUR,415300,415799,413605,415300,0.6383,264482.27
2018-06-22 03-AM,BTCRUR,413834.42,415300,413700,415300,0.3921,162307.85
2018-06-22 02-AM,BTCRUR,415000,415000,413700,413834.42,0.4962,205574.87
2018-06-22 01-AM,BTCRUR,416303,417000,414400,415000,0.3967,164668.5
2018-06-22 12-AM,BTCRUR,416214.57,416950,414300.5,416303,0.162,67251.58
2018-06-21 11-PM,BTCRUR,414351,417000,414350,416214.57,0.1404,58341.43
2018-06-21 10-PM,BTCRUR,414400,417000,414300.3,414351,0.5454,226951.41
2018-06-21 09-PM,BTCRUR,415099.79,415929.99,414300.1,414400,0.416,172524.98
2018-06-21 08-PM,BTCRUR,415899,415930,414103,415099.79,0.4975,206297.14
2018-06-21 07-PM,BTCRUR,415930,415930,414066.66,415899,0.5362,222427.1
2018-06-21 06-PM,BTCRUR,415925.84,415930,414066.66,415930,0.7024,291135.08
2018-06-21 05-PM,BTCRUR,414185.55,416229.98,414066.66,415925.84,0.6208,257563.15
2018-06-21 04-PM,BTCRUR,415200,416166.67,414185.55,414185.55,0.6353,263476.01
2018-06-21 03-PM,BTCRUR,416999,416999,414185.55,415200,0.793,329766.19
2018-06-21 02-PM,BTCRUR,414710,417000,414001,416999,0.6327,263060.56
2018-06-21 01-PM,BTCRUR,416133.45,417000,413951.9,414710,0.8517,354119.64
2018-06-21 12-PM,BTCRUR,416150,416900.95,414009,416133.45,1.34,556563.97
2018-06-21 11-AM,BTCRUR,416800,416900.95,414600,416150,0.9999,415392.09
2018-06-21 10-AM,BTCRUR,415000,416900.95,413001.1,416800,1.79,742932.21
2018-06-21 09-AM,BTCRUR,415538.72,415777,413001,415000,1.28,530613.41
2018-06-21 08-AM,BTCRUR,414104,416501,413003,415538.72,2.66,1102493.55
2018-06-21 07-AM,BTCRUR,414497,415000,413000,414104,1.85,765938.75
2018-06-21 06-AM,BTCRUR,413500,415790,413500,414497,0.6809,282162.15
2018-06-21 05-AM,BTCRUR,415000,416510,413500,413500,0.6188,256490.48
2018-06-21 04-AM,BTCRUR,416005,416997,413500,415000,1.08,448388.57
2018-06-21 03-AM,BTCRUR,415128.92,416997,413224,416005,0.597,247342.3
2018-06-21 02-AM,BTCRUR,414006.01,416997,412931.79,415128.92,0.3334,138515.68
2018-06-21 01-AM,BTCRUR,416911.6,416911.6,412028.66,414006.01,0.2591,107203.97
2018-06-21 12-AM,BTCRUR,415996.84,416997,414710.56,416911.6,0.2162,89934.48
2018-06-20 11-PM,BTCRUR,415005,417000,413886.93,415996.84,0.793,329651.89
2018-06-20 10-PM,BTCRUR,412804,415740.84,412804,415005,0.567,234849.62
2018-06-20 09-PM,BTCRUR,413200,416992,412604,412804,0.4353,179979.58
2018-06-20 08-PM,BTCRUR,414700,418080,413139,413200,0.9721,403982.46
2018-06-20 07-PM,BTCRUR,418661.32,418661.32,414700,414700,1.46,608236.35
2018-06-20 06-PM,BTCRUR,417019.99,419999.98,416200,418661.32,1.25,520792.12
2018-06-20 05-PM,BTCRUR,419000,420656.23,414626,417019.99,2.57,1076378.32
2018-06-20 04-PM,BTCRUR,414589,419320,414589,419000,2.26,943027.14
2018-06-20 03-PM,BTCRUR,416020,419195,414200,414589,1.99,830048.49
2018-06-20 02-PM,BTCRUR,414200,419202.1,414200,416020,1.43,595790.38
2018-06-20 01-PM,BTCRUR,413000,417000.45,413000,414200,2.78,1155647.92
2018-06-20 12-PM,BTCRUR,415054.45,417000,413000,413000,1.4,580378.59
2018-06-20 11-AM,BTCRUR,416548.76,416548.76,413100,415054.45,1.78,735012.72
2018-06-20 10-AM,BTCRUR,414000,417305,412305.62,416548.76,1.28,531985.72
2018-06-20 09-AM,BTCRUR,412700,415000,411511,414000,1.77,731176.38
2018-06-20 08-AM,BTCRUR,413123.88,415000,411161.72,412700,1.13,466598.17
2018-06-20 07-AM,BTCRUR,416998.73,417360.7,412201.32,413123.88,1.3,539654.51
2018-06-20 06-AM,BTCRUR,414301,417360.7,413997.87,416998.73,0.9248,383663.47
2018-06-20 05-AM,BTCRUR,417000,419400,414200,414301,0.9383,389264.43
2018-06-20 04-AM,BTCRUR,415001.79,419628,413997.87,417000,1.67,697350.91
2018-06-20 03-AM,BTCRUR,420685.22,422017.34,415001.79,415001.79,1.12,467062.76
2018-06-20 02-AM,BTCRUR,416801,421949.82,416801,420685.22,0.2367,98990.37
2018-06-20 01-AM,BTCRUR,421130.11,424367.19,416757,416801,1.25,524405.03
2018-06-20 12-AM,BTCRUR,421166.47,425000,418500,421130.11,0.6356,269109.27
2018-06-19 11-PM,BTCRUR,421166.47,423788.4,416758,421166.47,0.7587,319508.12
2018-06-19 10-PM,BTCRUR,418834.81,421166.47,416757,421166.47,0.6399,267606.21
2018-06-19 09-PM,BTCRUR,418000,419996.11,416255,418834.81,0.7204,300700.77
2018-06-19 08-PM,BTCRUR,418011,424862.97,415025,418000,1.58,663541.43
2018-06-19 07-PM,BTCRUR,417800,421864.66,416984,418011,1.0,420371.83
2018-06-19 06-PM,BTCRUR,417430,417800.33,415021,417800,1.1,455973.83
2018-06-19 05-PM,BTCRUR,421112,422000,415000,417430,0.8879,372492.56
2018-06-19 04-PM,BTCRUR,422413.1,422413.1,418431.05,421112,2.88,1210759.6
2018-06-19 03-PM,BTCRUR,421080,426300,421079,422413.1,1.54,651820.19
2018-06-19 02-PM,BTCRUR,423107,424995.75,420001,421080,1.15,484040.85
2018-06-19 01-PM,BTCRUR,426895.72,430000,423107,423107,2.47,1052328.1
2018-06-19 12-PM,BTCRUR,423674.65,426895.72,421011.75,426895.72,1.51,641611.65
2018-06-19 11-AM,BTCRUR,420916.64,427290.84,419035,423674.65,2.94,1249177.03
2018-06-19 10-AM,BTCRUR,418775,421957.51,417000.42,420916.64,2.33,980413.85
2018-06-19 09-AM,BTCRUR,418000,419000,416000,418775,1.04,433349.78
2018-06-19 08-AM,BTCRUR,416500,418524,414000,418000,2.72,1134818.97
2018-06-19 07-AM,BTCRUR,415831,417702.24,412507,416500,0.8847,367005.76
2018-06-19 06-AM,BTCRUR,412000,415832,411012,415831,1.47,609751.18
2018-06-19 05-AM,BTCRUR,414449.99,414449.99,410622.2,412000,0.6563,270858.79
2018-06-19 04-AM,BTCRUR,414858.37,415832,410105.77,414449.99,0.9584,395029.39
2018-06-19 03-AM,BTCRUR,415833,415833,411936.7,414858.37,0.3257,134551.45
2018-06-19 02-AM,BTCRUR,416728.69,418044,413130.91,415833,0.5199,216252.33
2018-06-19 01-AM,BTCRUR,413016.23,416728.69,413000,416728.69,0.1629,67495.36
2018-06-19 12-AM,BTCRUR,412756.09,415000,412756.09,413016.23,0.4388,181458.4
2018-06-18 11-PM,BTCRUR,417016,417016,412600,412756.09,0.2027,83819.86
2018-06-18 10-PM,BTCRUR,413550,418000,413041.3,417016,0.8125,337467.76
2018-06-18 09-PM,BTCRUR,414687.44,418060,413000,413550,1.02,421977.12
2018-06-18 08-PM,BTCRUR,410790,418060.76,410790,414687.44,2.02,839369.51
2018-06-18 07-PM,BTCRUR,415980,416410,410790,410790,2.84,1174518.75
2018-06-18 06-PM,BTCRUR,418917,419990,412700,415980,2.47,1030177.58
2018-06-18 05-PM,BTCRUR,410709.51,421957.51,409479.84,418917,2.04,850764.41
2018-06-18 04-PM,BTCRUR,402601,415729.62,402601,410709.51,1.79,731898.13
2018-06-18 03-PM,BTCRUR,402110,403986,402110,402601,0.8681,350039.81
2018-06-18 02-PM,BTCRUR,401003,403832.53,401001,402110,1.2,480564.26
2018-06-18 01-PM,BTCRUR,401800,405000,401001,401003,1.84,738320.49
2018-06-18 12-PM,BTCRUR,401256,403001,401001,401800,1.62,652002.55
2018-06-18 11-AM,BTCRUR,401002,401456.92,401001,401256,2.84,1139941.63
2018-06-18 10-AM,BTCRUR,401002,401456.92,401002,401002,1.27,509964.69
2018-06-18 09-AM,BTCRUR,403050,405469,401001,401002,1.65,661831.59
2018-06-18 08-AM,BTCRUR,403104,403700,401001,403050,1.74,701209.26
2018-06-18 07-AM,BTCRUR,401500,404600.94,401001,403104,1.24,498718.43
2018-06-18 06-AM,BTCRUR,402927.52,403001,401001,401500,0.7843,315184.05
2018-06-18 05-AM,BTCRUR,402179.92,402975.87,401001,402927.52,0.7505,301052.24
2018-06-18 04-AM,BTCRUR,403095.49,403660.94,401001,402179.92,2.09,837112.51
2018-06-18 03-AM,BTCRUR,402973,405470.79,401040,403095.49,0.5038,202413.49
2018-06-18 02-AM,BTCRUR,405577.13,405577.13,402973,402973,0.4698,189605.66
2018-06-18 01-AM,BTCRUR,404000,405577.13,404000,405577.13,0.2331,94229.09
2018-06-18 12-AM,BTCRUR,405175.83,405175.83,403000,404000,0.4886,197345.67
2018-06-17 11-PM,BTCRUR,406799,406799,404001,405175.83,0.4365,176696.26
2018-06-17 10-PM,BTCRUR,405050,407297.81,405050,406799,0.4315,175349.08
2018-06-17 09-PM,BTCRUR,406000,407096.75,405030,405050,1.15,465174.31
2018-06-17 08-PM,BTCRUR,407611,407611,405030,406000,1.21,492356.4
2018-06-17 07-PM,BTCRUR,404503,407611,404005,407611,0.8933,362008.0
2018-06-17 06-PM,BTCRUR,405171,406529.88,404499,404503,0.7927,321078.76
2018-06-17 05-PM,BTCRUR,406547.62,406647.74,405168.5,405171,0.8787,356460.2
2018-06-17 04-PM,BTCRUR,406917.37,408520,405505.52,406547.62,1.48,604137.46
2018-06-17 03-PM,BTCRUR,405505.52,408011,405505.52,406917.37,0.7159,290800.82
2018-06-17 02-PM,BTCRUR,405505.52,407654.91,405505.52,405505.52,1.23,498223.56
2018-06-17 01-PM,BTCRUR,406000,407820.34,405000.1,405505.52,1.22,496300.75
2018-06-17 12-PM,BTCRUR,409200,409200,406000,406000,1.48,602786.78
2018-06-17 11-AM,BTCRUR,409200,409200,409200,409200,0.0,0.0
2018-06-17 10-AM,BTCRUR,406235,409299,406235,409200,0.1668,67851.98
2018-06-17 09-AM,BTCRUR,409999.59,410999.89,406005,406235,1.31,533223.74
2018-06-17 08-AM,BTCRUR,406187.62,410999.89,405000,409999.59,1.48,606950.62
2018-06-17 07-AM,BTCRUR,409609.08,409609.08,405910.58,406187.62,0.8344,339440.39
2018-06-17 06-AM,BTCRUR,407238.1,409650.37,404702.59,409609.08,1.09,444658.68
2018-06-17 05-AM,BTCRUR,408000,410222,407221.95,407238.1,0.3947,161213.18
2018-06-17 04-AM,BTCRUR,407549.31,411133.39,407218.95,408000,0.2981,121963.38
2018-06-17 03-AM,BTCRUR,407400,411286.5,406737.81,407549.31,0.3665,149362.81
2018-06-17 02-AM,BTCRUR,409716,412858.83,407400,407400,0.567,232026.46
2018-06-17 01-AM,BTCRUR,414000,414000.1,409005,409716,0.1556,63809.06
2018-06-17 12-AM,BTCRUR,409000.01,414000,409000.01,414000,0.2981,122818.37
2018-06-16 11-PM,BTCRUR,410822.46,412000,409000,409000.01,0.2706,111240.24
2018-06-16 10-PM,BTCRUR,408601,412000,408601,410822.46,0.9367,385354.99
2018-06-16 09-PM,BTCRUR,411700,411700,408581.8,408601,0.5025,206250.28
2018-06-16 08-PM,BTCRUR,408400,411756.01,407400,411700,1.28,526292.63
2018-06-16 07-PM,BTCRUR,410000,410251,407400,408400,0.4803,195956.44
2018-06-16 06-PM,BTCRUR,409567.16,410256,406000,410000,1.18,481917.49
2018-06-16 05-PM,BTCRUR,406319.87,409998,404369.92,409567.16,1.74,709554.85
2018-06-16 04-PM,BTCRUR,404300,407695,403512.01,406319.87,1.83,741441.75
2018-06-16 03-PM,BTCRUR,405067.1,407940,404299,404300,1.02,414490.94
2018-06-16 02-PM,BTCRUR,404515.7,407990,404515.7,405067.1,0.7809,316861.29
2018-06-16 01-PM,BTCRUR,405421,408000,404511.7,404515.7,0.8063,326885.03
2018-06-16 12-PM,BTCRUR,405012.25,408000,405000,405421,1.46,593983.0
2018-06-16 11-AM,BTCRUR,405101,407998,405000,405012.25,0.7961,322602.13
2018-06-16 10-AM,BTCRUR,407400,409710.1,404485.26,405101,1.14,463254.77
2018-06-16 09-AM,BTCRUR,405411.71,407400,404081.18,407400,1.3,525832.61
2018-06-16 08-AM,BTCRUR,406305.1,409961,405007,405411.71,1.5,608056.74
2018-06-16 07-AM,BTCRUR,405508,410000,405508,406305.1,1.62,658697.26
2018-06-16 06-AM,BTCRUR,407500,410000,405500,405508,2.1,856154.27
2018-06-16 05-AM,BTCRUR,405501,408393.88,405501,407500,0.6435,261184.29
2018-06-16 04-AM,BTCRUR,408495,408498,405501,405501,0.5758,234169.64
2018-06-16 03-AM,BTCRUR,406000,410801,405247.88,408495,0.3833,155922.7
2018-06-16 02-AM,BTCRUR,406000,410468.95,406000,406000,0.6385,260197.57
2018-06-16 01-AM,BTCRUR,410506,410801,406000,406000,1.01,411449.87
2018-06-16 12-AM,BTCRUR,410000,410777,408195,410506,0.2488,101938.31
2018-06-15 11-PM,BTCRUR,411170.55,412996,410000,410000,0.4693,192747.25
2018-06-15 10-PM,BTCRUR,413846,413846,410801,411170.55,0.564,231952.45
2018-06-15 09-PM,BTCRUR,410813,414499.99,410813,413846,0.9872,407095.35
2018-06-15 08-PM,BTCRUR,410801,414500,410679.74,410813,2.14,881243.21
2018-06-15 07-PM,BTCRUR,409659.29,412900,409091,410801,0.7671,315509.19
2018-06-15 06-PM,BTCRUR,409088,413291,409072,409659.29,0.8538,349949.11
2018-06-15 05-PM,BTCRUR,410400,413000,409088,409088,1.25,512400.52
2018-06-15 04-PM,BTCRUR,412210,412547.6,409191.62,410400,1.21,495106.36
2018-06-15 03-PM,BTCRUR,411000,412990.34,409067.56,412210,0.7768,318925.47
2018-06-15 02-PM,BTCRUR,407451.5,411000,407200,411000,1.08,441236.87
2018-06-15 01-PM,BTCRUR,410540,410847.19,405051.34,407451.5,1.4,571401.64
2018-06-15 12-PM,BTCRUR,413295,413295,410540,410540,1.24,510440.72
2018-06-15 11-AM,BTCRUR,415685.6,417685.6,411000,413295,2.54,1051430.64
2018-06-15 10-AM,BTCRUR,415899.88,418600,415460.31,415685.6,1.56,647505.94
2018-06-15 09-AM,BTCRUR,416964.47,419487,415460.31,415899.88,1.56,648294.33
2018-06-15 08-AM,BTCRUR,416561,419487.31,415500,416964.47,1.63,678094.56
2018-06-15 07-AM,BTCRUR,416007,420920,415460.31,416561,1.44,602614.25
2018-06-15 06-AM,BTCRUR,419999,419999,415550,416007,1.09,456627.86
2018-06-15 05-AM,BTCRUR,422000,423658,415460.31,419999,1.42,594304.47
2018-06-15 04-AM,BTCRUR,420000,437084.62,420000,422000,2.01,856855.24
2018-06-15 03-AM,BTCRUR,421002,426294.28,416071.8,420000,0.4204,176748.92
2018-06-15 02-AM,BTCRUR,420421,430000,419540,421002,1.02,431306.64
2018-06-15 01-AM,BTCRUR,420000,430000,416517,420421,0.8883,374468.78
2018-06-15 12-AM,BTCRUR,416620.7,420000,415791.12,420000,0.2418,101389.7
2018-06-14 11-PM,BTCRUR,414652.76,420000.78,414651.76,416620.7,0.8324,348413.21
2018-06-14 10-PM,BTCRUR,418425,418425,414604.3,414652.76,0.9992,415859.89
2018-06-14 09-PM,BTCRUR,416451.73,418425,413468.35,418425,0.9659,402000.28
2018-06-14 08-PM,BTCRUR,412500,417000,412500,416451.73,2.09,869088.04
2018-06-14 07-PM,BTCRUR,412118.99,415500,409157.92,412500,1.51,624966.64
2018-06-14 06-PM,BTCRUR,414399.21,419999,408389.26,412118.99,1.29,534239.02
2018-06-14 05-PM,BTCRUR,406021.54,414399.21,405596.29,414399.21,1.59,650739.02
2018-06-14 04-PM,BTCRUR,403780,406286.63,401002,406021.54,2.08,837529.27
2018-06-14 03-PM,BTCRUR,406499,406500,401001,403780,2.72,1098620.82
2018-06-14 02-PM,BTCRUR,406001,406997,405408.08,406499,1.46,591522.11
2018-06-14 01-PM,BTCRUR,411522.11,412000,406001,406001,3.6,1472251.74
2018-06-14 12-PM,BTCRUR,410599.63,413362.04,409002,411522.11,1.48,610847.06
2018-06-14 11-AM,BTCRUR,410000,411799.75,409000,410599.63,0.9676,396749.17
2018-06-14 10-AM,BTCRUR,407059,412596.17,407059,410000,0.8655,354604.71
2018-06-14 09-AM,BTCRUR,407000,410858.11,405505,407059,2.1,859345.31
2018-06-14 08-AM,BTCRUR,410000,411000,405501.01,407000,2.06,840487.88
2018-06-14 07-AM,BTCRUR,407971.67,411600,406966.65,410000,1.96,799235.63
2018-06-14 06-AM,BTCRUR,408000,413000,405000,407971.67,2.93,1193391.24
2018-06-14 05-AM,BTCRUR,405005,408998,405005,408000,0.9086,369466.42
2018-06-14 04-AM,BTCRUR,408000,414300.06,405000,405005,3.7,1515644.81
2018-06-14 03-AM,BTCRUR,410771.84,413273.72,405996.95,408000,0.8912,363624.05
2018-06-14 02-AM,BTCRUR,403500,415430.33,403500,410771.84,2.19,896254.8
2018-06-14 01-AM,BTCRUR,401001,404510,401001,403500,1.02,410881.81
2018-06-14 12-AM,BTCRUR,401001,403300,401001,401001,0.251,101037.69
2018-06-13 11-PM,BTCRUR,402399.39,403608.88,401001,401001,0.4633,186283.32
2018-06-13 10-PM,BTCRUR,401001,403506.65,401001,402399.39,0.5424,217883.72
2018-06-13 09-PM,BTCRUR,401200,403791.98,401001,401001,10.18,4081842.24
2018-06-13 08-PM,BTCRUR,404289.8,404289.8,401200,401200,2.21,888949.07
2018-06-13 07-PM,BTCRUR,403415,405500,403000,404289.8,1.23,498204.82
2018-06-13 06-PM,BTCRUR,403994,409000,401544,403415,2.09,846526.41
2018-06-13 05-PM,BTCRUR,402355,404877,401201,403994,2.01,807058.1
2018-06-13 04-PM,BTCRUR,408007.6,410499.63,401200,402355,2.59,1049634.18
2018-06-13 03-PM,BTCRUR,408500,411799.88,407591,408007.6,0.8383,342613.9
2018-06-13 02-PM,BTCRUR,409000,412000,407453.1,408500,1.06,433512.13
2018-06-13 01-PM,BTCRUR,406806,409000,406000,409000,1.55,633890.88
2018-06-13 12-PM,BTCRUR,406301.9,409000,405300.9,406806,1.77,718858.58
2018-06-13 11-AM,BTCRUR,409930.24,410330.9,405300.9,406301.9,2.48,1011225.61
2018-06-13 10-AM,BTCRUR,406201.49,410338.25,406112.14,409930.24,1.63,668660.32
2018-06-13 09-AM,BTCRUR,412510,416171,406201.49,406201.49,2.53,1037629.22
2018-06-13 08-AM,BTCRUR,420000,420000,412000,412510,1.56,651146.82
2018-06-13 07-AM,BTCRUR,420000,420999,416157,420000,2.17,906186.81
2018-06-13 06-AM,BTCRUR,421064.07,421790.33,416156,420000,1.74,727238.57
2018-06-13 05-AM,BTCRUR,419000,422632.85,417000,421064.07,0.8977,376241.35
2018-06-13 04-AM,BTCRUR,419057.33,422000,416000,419000,0.866,362395.78
2018-06-13 03-AM,BTCRUR,420001,422632.85,416471,419057.33,0.812,339467.25
2018-06-13 02-AM,BTCRUR,422000,422500,420000,420001,0.6802,286520.58
2018-06-13 01-AM,BTCRUR,423253.49,424100,422000,422000,0.4872,205867.62
2018-06-13 12-AM,BTCRUR,424100,425900,423253.49,423253.49,1.93,819720.13
2018-06-12 11-PM,BTCRUR,425000,426000,424100,424100,0.5786,245475.27
2018-06-12 10-PM,BTCRUR,424100,426999.1,424100,425000,1.07,454890.4
2018-06-12 09-PM,BTCRUR,422502,424544.25,422502,424100,1.67,706877.92
2018-06-12 08-PM,BTCRUR,423156.55,426000.49,422502,422502,2.66,1126215.3
2018-06-12 07-PM,BTCRUR,424021.1,427000,422502,423156.55,10.89,4605267.34
2018-06-12 06-PM,BTCRUR,427098,427600,424007.11,424021.1,0.7261,309958.59
