Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume RUR
2018-02-25 11-AM,ETCRUR,2186.08,2195,2180.25,2180.25,140.76,307746.75
2018-02-25 10-AM,ETCRUR,2205,2205,2180.1,2186.08,244.7,536062.11
2018-02-25 09-AM,ETCRUR,2193.95,2210.2,2184.12,2205,326.94,716887.66
2018-02-25 08-AM,ETCRUR,2202,2214.99,2191.1,2193.95,130.81,286981.85
2018-02-25 07-AM,ETCRUR,2187,2216.79,2187,2202,242.16,533598.45
2018-02-25 06-AM,ETCRUR,2180.84,2200,2176,2187,127.93,279559.43
2018-02-25 05-AM,ETCRUR,2209,2209.63,2175.6,2180.84,87.52,191773.6
2018-02-25 04-AM,ETCRUR,2190,2210,2190,2209,58.79,129439.05
2018-02-25 03-AM,ETCRUR,2219,2219,2190,2190,59.66,130704.82
2018-02-25 02-AM,ETCRUR,2214,2226.85,2190.87,2219,37.07,81890.41
2018-02-25 01-AM,ETCRUR,2212.02,2228,2212.01,2214,18.97,42088.01
2018-02-25 12-AM,ETCRUR,2230,2230,2212.01,2212.02,16.17,35906.8
2018-02-24 11-PM,ETCRUR,2235.95,2235.95,2210,2230,76.87,170774.58
2018-02-24 10-PM,ETCRUR,2185.64,2235.95,2185.64,2235.95,92.77,205052.86
2018-02-24 09-PM,ETCRUR,2185.62,2210,2185.62,2185.64,50.57,110920.73
2018-02-24 08-PM,ETCRUR,2212,2212,2175,2185.62,185.15,405629.02
2018-02-24 07-PM,ETCRUR,2220,2221.2,2200,2212,229.5,506599.78
2018-02-24 06-PM,ETCRUR,2216.27,2242,2216.27,2220,215.78,481878.37
2018-02-24 05-PM,ETCRUR,2242.5,2242.66,2212,2216.27,175.41,391849.04
2018-02-24 04-PM,ETCRUR,2225.89,2242.66,2200.1,2242.5,405.61,903949.2
2018-02-24 03-PM,ETCRUR,2210,2225.89,2200.36,2225.89,276.27,612138.22
2018-02-24 02-PM,ETCRUR,2166,2210,2165.39,2210,334.29,734156.39
2018-02-24 01-PM,ETCRUR,2209,2220,2141.34,2166,387.9,848359.21
2018-02-24 12-PM,ETCRUR,2170,2210,2166,2209,131.77,288660.78
2018-02-24 11-AM,ETCRUR,2150,2197.76,2150,2170,173.42,374817.52
2018-02-24 10-AM,ETCRUR,2193,2206.81,2140.4,2150,274.79,592540.61
2018-02-24 09-AM,ETCRUR,2190,2211,2179.19,2193,153.7,337805.48
2018-02-24 08-AM,ETCRUR,2219.7,2219.76,2189,2190,151.86,333764.63
2018-02-24 07-AM,ETCRUR,2214.9,2233,2150,2219.7,253.28,555200.31
2018-02-24 06-AM,ETCRUR,2222,2235,2175,2214.9,372.47,827646.91
2018-02-24 05-AM,ETCRUR,2222.24,2229.98,2204.61,2222,145.76,323453.73
2018-02-24 04-AM,ETCRUR,2216.53,2235,2185.89,2222.24,175.07,387109.49
2018-02-24 03-AM,ETCRUR,2220,2249,2192.24,2216.53,284.29,630753.58
2018-02-24 02-AM,ETCRUR,2159.49,2220,2158.11,2220,62.79,138061.61
2018-02-24 01-AM,ETCRUR,2190,2190,2119,2159.49,72.35,155478.8
2018-02-24 12-AM,ETCRUR,2140.9,2190,2125.92,2190,224.78,487240.8
2018-02-23 11-PM,ETCRUR,2138,2140.9,2085,2140.9,71.92,153185.38
2018-02-23 10-PM,ETCRUR,2102,2138,2083,2138,122.18,258406.01
2018-02-23 09-PM,ETCRUR,2045.1,2110,2045.1,2102,167.22,349851.25
2018-02-23 08-PM,ETCRUR,2070,2080,2030,2045.1,230.79,472189.91
2018-02-23 07-PM,ETCRUR,2097.51,2113.99,2063.33,2070,126.42,264302.52
2018-02-23 06-PM,ETCRUR,2070,2100,2069,2097.51,101.27,211633.13
2018-02-23 05-PM,ETCRUR,2055,2114.8,2038.04,2070,211.1,435717.98
2018-02-23 04-PM,ETCRUR,2139,2139,2050.04,2055,264.91,553285.33
2018-02-23 03-PM,ETCRUR,2175.8,2183.38,2119.5,2139,157.87,337813.16
2018-02-23 02-PM,ETCRUR,2123,2183.38,2119.5,2175.8,298.74,642119.77
2018-02-23 01-PM,ETCRUR,2128.88,2128.89,2100.28,2123,197.06,417383.49
2018-02-23 12-PM,ETCRUR,2115.38,2135.5,2100,2128.88,258.7,546130.18
2018-02-23 11-AM,ETCRUR,2089,2130,2066,2115.38,314.52,663821.09
2018-02-23 10-AM,ETCRUR,2110,2137,2055.41,2089,323.01,677712.4
2018-02-23 09-AM,ETCRUR,1994.05,2119,1990,2110,286.63,594673.12
2018-02-23 08-AM,ETCRUR,1980,2006.8,1972.75,1994.05,208.96,415348.84
2018-02-23 07-AM,ETCRUR,1983,1996,1976,1980,97.66,193224.92
2018-02-23 06-AM,ETCRUR,2002.35,2018,1949.27,1983,92.25,181657.26
2018-02-23 05-AM,ETCRUR,1995,2028.14,1978,2002.35,176.91,354787.83
2018-02-23 04-AM,ETCRUR,1930,2003.35,1930,1995,152.07,302587.01
2018-02-23 03-AM,ETCRUR,1909.16,1930,1886,1930,41.93,79600.99
2018-02-23 02-AM,ETCRUR,1900,1909.43,1883,1909.16,40.07,75675.42
2018-02-23 01-AM,ETCRUR,1900,1932.17,1886,1900,116.55,221378.59
2018-02-23 12-AM,ETCRUR,1948.8,1948.8,1900,1900,81.45,155962.09
2018-02-22 11-PM,ETCRUR,1930,1961.77,1920,1948.8,97.83,190337.26
2018-02-22 10-PM,ETCRUR,1924.2,1957,1920.1,1930,151.11,292648.76
2018-02-22 09-PM,ETCRUR,1926.45,1945,1914.1,1924.2,138.45,266624.51
2018-02-22 08-PM,ETCRUR,1912,1938.63,1912,1926.45,79.67,153347.41
2018-02-22 07-PM,ETCRUR,1900,1935.99,1894,1912,92.12,176018.29
2018-02-22 06-PM,ETCRUR,1896.9,1965.1,1878.46,1900,302.75,573086.89
2018-02-22 05-PM,ETCRUR,1936,1941,1896.9,1896.9,334.87,639683.94
2018-02-22 04-PM,ETCRUR,1968.1,1986.99,1906.7,1936,194.11,379008.58
2018-02-22 03-PM,ETCRUR,1895,1986.69,1895,1968.1,259.3,502019.78
2018-02-22 02-PM,ETCRUR,1900,1966.31,1881,1895,565.42,1090109.44
2018-02-22 01-PM,ETCRUR,1960,1972.27,1872,1900,583.65,1120690.14
2018-02-22 12-PM,ETCRUR,2033.01,2050,1960,1960,187.9,378141.94
2018-02-22 11-AM,ETCRUR,2019.86,2114.52,2003.91,2033.01,301.85,617642.46
2018-02-22 10-AM,ETCRUR,2039.91,2050,2006,2019.86,305.15,616283.3
2018-02-22 09-AM,ETCRUR,2050.77,2075.47,2027.88,2039.91,104.59,214298.56
2018-02-22 08-AM,ETCRUR,2065,2086.74,2050.77,2050.77,120.86,249452.91
2018-02-22 07-AM,ETCRUR,2139.83,2139.83,2056.55,2065,163.71,343116.32
2018-02-22 06-AM,ETCRUR,2111.46,2142.74,2101,2139.83,136.49,289939.75
2018-02-22 05-AM,ETCRUR,2116.83,2142.73,2083.51,2111.46,44.16,93813.77
2018-02-22 04-AM,ETCRUR,2110,2116.83,2083.5,2116.83,42.61,89337.57
2018-02-22 03-AM,ETCRUR,2142.72,2142.72,2094.58,2110,29.5,62353.34
2018-02-22 02-AM,ETCRUR,2127.47,2142.98,2119.79,2142.72,34.21,73201.27
2018-02-22 01-AM,ETCRUR,2089.87,2142.53,2086.1,2127.47,35.63,75080.83
2018-02-22 12-AM,ETCRUR,2087.02,2119.2,2050,2089.87,17.8,36895.77
2018-02-21 11-PM,ETCRUR,2100,2140,2086.96,2087.02,96.62,203967.38
2018-02-21 10-PM,ETCRUR,2023.94,2102,2023.94,2100,48.32,99637.14
2018-02-21 09-PM,ETCRUR,2055,2056,2013.87,2023.94,52.16,106325.38
2018-02-21 08-PM,ETCRUR,2090,2090,2032.32,2055,453.29,929277.73
2018-02-21 07-PM,ETCRUR,2116.79,2116.79,2061.1,2090,169.76,354399.9
2018-02-21 06-PM,ETCRUR,2051.23,2146,2051.23,2116.79,176.65,374557.02
2018-02-21 05-PM,ETCRUR,2078,2101,2050,2051.23,431.61,896111.43
2018-02-21 04-PM,ETCRUR,2078,2146,2078,2078,156.99,328793.92
2018-02-21 03-PM,ETCRUR,2110,2150,2078,2078,329.72,696529.03
2018-02-21 02-PM,ETCRUR,2134,2165.22,2100,2110,353.06,746736.73
2018-02-21 01-PM,ETCRUR,2156,2170,2134,2134,246.38,529694.01
2018-02-21 12-PM,ETCRUR,2151,2175,2150,2156,83.39,180688.15
2018-02-21 11-AM,ETCRUR,2160.16,2200,2140.01,2151,160.57,348024.13
2018-02-21 10-AM,ETCRUR,2177.1,2177.1,2132.94,2160.16,251.23,540991.78
2018-02-21 09-AM,ETCRUR,2151,2210,2150,2177.1,201.37,436794.12
2018-02-21 08-AM,ETCRUR,2201,2217.59,2150,2151,206.34,453682.26
2018-02-21 07-AM,ETCRUR,2217.82,2224.77,2190,2201,89.12,196743.88
2018-02-21 06-AM,ETCRUR,2140.27,2269.73,2122,2217.82,260.1,582590.3
2018-02-21 05-AM,ETCRUR,2111.1,2196.88,2111.1,2140.27,137.11,294004.82
2018-02-21 04-AM,ETCRUR,2152.43,2166.97,2109.59,2111.1,197.41,422316.57
2018-02-21 03-AM,ETCRUR,2164.37,2196.88,2150,2152.43,81.6,178009.11
2018-02-21 02-AM,ETCRUR,2143.01,2200.7,2134.9,2164.37,38.91,84422.1
2018-02-21 01-AM,ETCRUR,2168,2199,2105.7,2143.01,107.87,230656.32
2018-02-21 12-AM,ETCRUR,2154.02,2198.78,2069.1,2168,186.48,393775.59
2018-02-20 11-PM,ETCRUR,2160,2189.72,2140,2154.02,102.66,221180.06
2018-02-20 10-PM,ETCRUR,2222,2269.01,2160,2160,267.3,586166.33
2018-02-20 09-PM,ETCRUR,2201,2300,2200.1,2222,249.4,556802.26
2018-02-20 08-PM,ETCRUR,2266,2300,2201,2201,423.9,959364.32
2018-02-20 07-PM,ETCRUR,2191.22,2266,2191.22,2266,141.21,314068.96
2018-02-20 06-PM,ETCRUR,2203.13,2228.69,2191,2191.22,306.02,673735.99
2018-02-20 05-PM,ETCRUR,2218.46,2300,2190,2203.13,320.76,708996.02
2018-02-20 04-PM,ETCRUR,2248.9,2259.47,2218.46,2218.46,294.11,660518.63
2018-02-20 03-PM,ETCRUR,2241.72,2300,2211.7,2248.9,367.86,823395.53
2018-02-20 02-PM,ETCRUR,2298.9,2299.9,2240,2241.72,256.11,579863.59
2018-02-20 01-PM,ETCRUR,2316,2323.65,2280.44,2298.9,313.61,721899.28
2018-02-20 12-PM,ETCRUR,2282,2330.7,2282,2316,249.84,576911.21
2018-02-20 11-AM,ETCRUR,2263.47,2285.76,2256.75,2282,137.27,312316.04
2018-02-20 10-AM,ETCRUR,2280,2300.12,2257.84,2263.47,252.25,575448.26
2018-02-20 09-AM,ETCRUR,2250.5,2290,2200,2280,218.72,489154.63
2018-02-20 08-AM,ETCRUR,2275,2340,2246.53,2250.5,215.74,493047.65
2018-02-20 07-AM,ETCRUR,2283,2289.87,2259.85,2275,149.85,340881.03
2018-02-20 06-AM,ETCRUR,2320,2372.07,2272,2283,410.01,945493.18
2018-02-20 05-AM,ETCRUR,2300.26,2372.03,2300.26,2320,226.2,526931.33
2018-02-20 04-AM,ETCRUR,2361.43,2368.95,2250,2300.26,149.25,345182.91
2018-02-20 03-AM,ETCRUR,2340,2388,2270,2361.43,223.04,520305.75
2018-02-20 02-AM,ETCRUR,2279.92,2394,2263.1,2340,299.89,698534.87
2018-02-20 01-AM,ETCRUR,2256.02,2280,2230.05,2279.92,95.02,215562.05
2018-02-20 12-AM,ETCRUR,2151.12,2280,2151.11,2256.02,260.32,580931.65
2018-02-19 11-PM,ETCRUR,2186,2195.5,2151,2151.12,86.25,187658.08
2018-02-19 10-PM,ETCRUR,2161.1,2195.5,2151.52,2186,93.95,203850.7
2018-02-19 09-PM,ETCRUR,2181.01,2195.5,2142,2161.1,184.2,397197.38
2018-02-19 08-PM,ETCRUR,2182.32,2199,2142,2181.01,393.88,858839.87
2018-02-19 07-PM,ETCRUR,2142,2183,2140.77,2182.32,340.34,734935.09
2018-02-19 06-PM,ETCRUR,2118,2160.97,2116.9,2142,300.28,645249.69
2018-02-19 05-PM,ETCRUR,2135,2160.97,2113,2118,195.83,419658.53
2018-02-19 04-PM,ETCRUR,2135,2197.44,2120.9,2135,161.43,347893.99
2018-02-19 03-PM,ETCRUR,2181,2190,2127,2135,263.52,568426.59
2018-02-19 02-PM,ETCRUR,2124.19,2190,2124.19,2181,197.18,426065.66
2018-02-19 01-PM,ETCRUR,2122,2125,2093,2124.19,178.04,374830.94
2018-02-19 12-PM,ETCRUR,2107.44,2122.29,2084.5,2122,205.93,434748.36
2018-02-19 11-AM,ETCRUR,2132,2142.8,2073,2107.44,226.89,475558.47
2018-02-19 10-AM,ETCRUR,2141,2150,2096,2132,406.6,866689.5
2018-02-19 09-AM,ETCRUR,2099.8,2168,2099.8,2141,510.14,1088857.27
2018-02-19 08-AM,ETCRUR,2077,2100,2054,2099.8,469.28,977205.83
2018-02-19 07-AM,ETCRUR,2011,2080.8,2011,2077,124.39,256018.29
2018-02-19 06-AM,ETCRUR,1985.05,2021,1953.64,2011,232.26,465391.76
2018-02-19 05-AM,ETCRUR,1998,2022.99,1950,1985.05,159.03,317102.8
2018-02-19 04-AM,ETCRUR,1993.52,2014,1981,1998,68.93,137871.33
2018-02-19 03-AM,ETCRUR,1955,2040.29,1955,1993.52,62.79,124984.94
2018-02-19 02-AM,ETCRUR,2000,2040.79,1955,1955,39.72,79150.96
2018-02-19 01-AM,ETCRUR,2000,2040.79,2000,2000,73.51,147983.25
2018-02-19 12-AM,ETCRUR,2040,2040.1,1992.16,2000,69.45,140158.75
2018-02-18 11-PM,ETCRUR,2029.54,2040,1977.01,2040,160.81,324316.36
2018-02-18 10-PM,ETCRUR,1997,2029.54,1977.01,2029.54,221.72,445105.04
2018-02-18 09-PM,ETCRUR,1976.5,2000,1975,1997,232.76,463016.16
2018-02-18 08-PM,ETCRUR,1980,2000,1945,1976.5,321.68,638767.89
2018-02-18 07-PM,ETCRUR,1911,1982.9,1905.6,1980,313.29,611144.29
2018-02-18 06-PM,ETCRUR,1899.85,1911,1882,1911,277.16,524942.56
2018-02-18 05-PM,ETCRUR,1886.96,1911,1871,1899.85,162.27,307944.01
2018-02-18 04-PM,ETCRUR,1911,1920.01,1874,1886.96,147.31,279273.11
2018-02-18 03-PM,ETCRUR,1939,1940,1910.01,1911,245.33,471143.09
2018-02-18 02-PM,ETCRUR,1927.66,1940,1911,1939,212.88,408187.95
2018-02-18 01-PM,ETCRUR,1900.97,1940,1885,1927.66,131.02,252176.3
2018-02-18 12-PM,ETCRUR,1938.02,1945.38,1865,1900.97,196.4,376690.14
2018-02-18 11-AM,ETCRUR,1860,1938.02,1860,1938.02,105.93,202113.23
2018-02-18 10-AM,ETCRUR,1845,1878.11,1825.4,1860,116.79,217212.59
2018-02-18 09-AM,ETCRUR,1901,1920,1845,1845,504.87,949916.72
2018-02-18 08-AM,ETCRUR,1932,1944.5,1901,1901,243.31,467862.31
2018-02-18 07-AM,ETCRUR,1936,1940,1915.01,1932,151.42,291445.78
2018-02-18 06-AM,ETCRUR,1941,1946,1910,1936,178.06,343564.58
2018-02-18 05-AM,ETCRUR,2018,2018,1940.97,1941,139.27,273414.03
2018-02-18 04-AM,ETCRUR,1981.88,2018,1975,2018,41.98,83523.57
2018-02-18 03-AM,ETCRUR,2008.99,2008.99,1980.95,1981.88,24.57,48787.3
2018-02-18 02-AM,ETCRUR,1996.81,2019.38,1990,2008.99,58.47,116793.33
2018-02-18 01-AM,ETCRUR,2001.5,2019.38,1996.71,1996.81,149.6,299086.13
2018-02-18 12-AM,ETCRUR,2000.1,2009.48,1999,2001.5,45.91,91966.35
2018-02-17 11-PM,ETCRUR,2000.1,2027.49,2000,2000.1,80.35,161440.4
2018-02-17 10-PM,ETCRUR,2023.85,2029.91,2000.1,2000.1,110.11,222516.92
2018-02-17 09-PM,ETCRUR,2024.13,2025,2001.49,2023.85,85.6,172690.35
2018-02-17 08-PM,ETCRUR,2009,2025,2004,2024.13,72.47,146357.2
2018-02-17 07-PM,ETCRUR,2005,2012,2000,2009,106.02,212455.86
2018-02-17 06-PM,ETCRUR,2005.71,2013,1996.71,2005,69.49,139343.66
2018-02-17 05-PM,ETCRUR,2013,2013,2004,2005.71,3.16,6343.8
2018-02-17 04-PM,ETCRUR,2000,2015,1996,2010,213.23,426873.48
2018-02-17 03-PM,ETCRUR,1996,2029.63,1996,2000,261.82,524155.5
2018-02-17 02-PM,ETCRUR,2021,2029.91,1995.1,1996,216.92,434206.12
2018-02-17 01-PM,ETCRUR,2017.15,2021.28,2000.5,2021,99.34,199448.25
2018-02-17 12-PM,ETCRUR,2012.24,2032,2000.5,2017.15,178.61,359488.26
2018-02-17 11-AM,ETCRUR,2009.76,2035.5,1981,2012.24,267.97,542315.77
2018-02-17 10-AM,ETCRUR,2009,2016,1975,2009.76,165.69,330977.91
2018-02-17 09-AM,ETCRUR,2010,2031,1998.98,2009,259.92,522332.98
2018-02-17 08-AM,ETCRUR,2001.1,2030,2001,2010,158.08,317444.31
2018-02-17 07-AM,ETCRUR,1998.93,2010.06,1987,2001.1,228.49,457078.05
2018-02-17 06-AM,ETCRUR,1996,1998.94,1971,1998.93,100.42,199855.75
2018-02-17 05-AM,ETCRUR,1971,1998.94,1958.13,1996,99.68,198155.68
2018-02-17 04-AM,ETCRUR,1979,1998.95,1950.4,1971,104.65,206825.07
2018-02-17 03-AM,ETCRUR,1997.99,1997.99,1966,1979,28.91,57237.17
2018-02-17 02-AM,ETCRUR,1981.44,1999,1966,1997.99,95.07,188349.86
2018-02-17 01-AM,ETCRUR,1970,2000,1966,1981.44,102.27,202411.57
2018-02-17 12-AM,ETCRUR,1972,1999.1,1969.45,1970,52.99,105486.16
2018-02-16 11-PM,ETCRUR,1982.5,1999,1952,1972,81.65,160760.16
2018-02-16 10-PM,ETCRUR,1963,1982.5,1950,1982.5,53.56,105601.12
2018-02-16 09-PM,ETCRUR,1965.23,1983,1962,1963,32.98,64995.01
2018-02-16 08-PM,ETCRUR,1999.9,1999.9,1962,1965.23,172.76,340721.37
2018-02-16 07-PM,ETCRUR,1949,1999.9,1946.01,1999.9,228.61,449186.22
2018-02-16 06-PM,ETCRUR,1937,1949.89,1917.37,1949,172.61,333535.92
2018-02-16 05-PM,ETCRUR,1935.5,1949,1935.5,1937,172.94,336129.65
2018-02-16 04-PM,ETCRUR,1905,1949,1905,1935.5,106.56,206044.37
2018-02-16 03-PM,ETCRUR,1925.84,1925.91,1903.59,1905,117.3,224667.19
2018-02-16 02-PM,ETCRUR,1907.86,1925.84,1900,1925.84,73.59,141271.22
2018-02-16 01-PM,ETCRUR,1905,1920,1885,1907.86,225.68,430986.33
2018-02-16 12-PM,ETCRUR,1863.1,1910,1860,1905,171.41,323754.22
2018-02-16 11-AM,ETCRUR,1865,1888,1863.1,1863.1,92.18,172560.97
2018-02-16 10-AM,ETCRUR,1880,1887.33,1865,1865,88.77,166643.8
2018-02-16 09-AM,ETCRUR,1869,1890,1866,1880,212.37,397133.66
2018-02-16 08-AM,ETCRUR,1870,1890,1869,1869,161.54,303803.8
2018-02-16 07-AM,ETCRUR,1880,1889.84,1869,1870,105.0,197255.03
2018-02-16 06-AM,ETCRUR,1884,1889.94,1880,1880,117.83,222172.9
2018-02-16 05-AM,ETCRUR,1893.28,1893.28,1881.06,1884,43.95,82862.27
2018-02-16 04-AM,ETCRUR,1900,1900,1893.28,1893.28,33.47,63532.82
2018-02-16 03-AM,ETCRUR,1898,1900,1898,1900,30.87,58610.2
2018-02-16 02-AM,ETCRUR,1921.86,1921.86,1898,1898,112.71,215017.65
2018-02-16 01-AM,ETCRUR,1916,1921.86,1916,1921.86,10.94,20969.45
2018-02-16 12-AM,ETCRUR,1921,1921.35,1916,1916,17.57,33745.21
2018-02-15 11-PM,ETCRUR,1921.99,1921.99,1921,1921,31.99,61465.78
2018-02-15 10-PM,ETCRUR,1912,1921.99,1912,1921.99,118.28,226955.21
2018-02-15 09-PM,ETCRUR,1880.2,1912,1880.2,1912,193.17,366771.96
2018-02-15 08-PM,ETCRUR,1874,1906,1871.05,1880.2,461.28,872269.93
2018-02-15 07-PM,ETCRUR,1870,1900,1870,1874,275.75,521418.79
2018-02-15 06-PM,ETCRUR,1920,1920.23,1870,1870,273.74,517986.04
2018-02-15 05-PM,ETCRUR,1920,1930,1919,1920,87.32,167953.5
2018-02-15 04-PM,ETCRUR,1934,1940,1907.37,1920,260.18,501351.38
2018-02-15 03-PM,ETCRUR,1880,1934.99,1880,1934,193.18,371331.07
2018-02-15 02-PM,ETCRUR,1852,1887.54,1850,1880,208.5,389485.37
2018-02-15 01-PM,ETCRUR,1887,1900,1852,1852,238.81,446817.75
2018-02-15 12-PM,ETCRUR,1880.89,1910,1861,1887,193.73,365704.46
2018-02-15 11-AM,ETCRUR,1926,1937.98,1872.07,1880.89,166.75,317561.4
2018-02-15 10-AM,ETCRUR,1918.1,1930,1859,1926,293.28,556033.48
2018-02-15 09-AM,ETCRUR,1937,1946.85,1918.1,1918.1,275.44,533337.57
2018-02-15 08-AM,ETCRUR,1922,1939.95,1917.81,1937,156.41,301553.46
2018-02-15 07-AM,ETCRUR,1948.69,1950.77,1922,1922,228.67,443165.53
2018-02-15 06-AM,ETCRUR,1910.2,1949,1901,1948.69,228.9,441251.69
2018-02-15 05-AM,ETCRUR,1905.82,1924.76,1900,1910.2,221.27,423079.96
2018-02-15 04-AM,ETCRUR,1907.56,1924.76,1898,1905.82,135.63,258108.88
2018-02-15 03-AM,ETCRUR,1900,1907.56,1877.42,1907.56,181.88,343594.3
2018-02-15 02-AM,ETCRUR,1925.58,1931.5,1874.16,1900,45.85,86938.96
2018-02-15 01-AM,ETCRUR,1913.32,1933.82,1886,1925.58,79.81,151869.62
2018-02-15 12-AM,ETCRUR,1930,1949,1913.32,1913.32,417.86,805821.59
2018-02-14 11-PM,ETCRUR,1918,1950,1913.32,1930,154.22,297322.06
2018-02-14 10-PM,ETCRUR,1899.88,1930.9,1865.1,1918,203.37,385922.72
2018-02-14 09-PM,ETCRUR,1926,1934,1875,1899.88,274.38,520728.42
2018-02-14 08-PM,ETCRUR,1928.1,1940,1919.46,1926,164.73,317712.51
2018-02-14 07-PM,ETCRUR,1900.28,1957,1893,1928.1,280.63,544138.89
2018-02-14 06-PM,ETCRUR,1931,1931,1856.29,1900.28,291.42,549623.59
2018-02-14 05-PM,ETCRUR,1930,1931,1912.01,1931,165.51,317716.0
2018-02-14 04-PM,ETCRUR,1915,1949,1908.78,1930,406.95,786160.32
2018-02-14 03-PM,ETCRUR,1902.02,1915,1872.5,1915,65.77,124486.47
2018-02-14 02-PM,ETCRUR,1903,1926,1857.1,1902.02,32.11,60674.73
2018-02-14 01-PM,ETCRUR,1945,1945,1901.1,1903,81.66,155423.7
2018-02-14 12-PM,ETCRUR,1972.36,2000,1923,1945,337.63,665645.29
2018-02-14 11-AM,ETCRUR,2010,2018,1960,1972.36,123.18,243700.46
2018-02-14 10-AM,ETCRUR,2052,2059.5,1990.47,2010,80.07,161453.14
2018-02-14 09-AM,ETCRUR,2098,2098,2048,2052,211.76,437677.09
2018-02-14 08-AM,ETCRUR,2183.79,2183.79,2070,2098,311.3,654939.5
2018-02-14 07-AM,ETCRUR,2118.12,2190,2118.12,2183.79,76.78,165189.15
2018-02-14 06-AM,ETCRUR,2105,2118.12,2068,2118.12,316.84,662922.24
2018-02-14 05-AM,ETCRUR,2070,2115.25,2050,2105,284.35,591751.37
2018-02-14 04-AM,ETCRUR,2043.21,2081.06,2031.4,2070,377.85,777849.13
2018-02-14 03-AM,ETCRUR,2033.9,2070.35,2020,2043.21,245.26,500101.49
2018-02-14 02-AM,ETCRUR,2020.91,2066.23,2010.5,2033.9,98.45,201315.68
2018-02-14 01-AM,ETCRUR,2080,2094.37,2010.4,2020.91,233.23,481245.17
2018-02-14 12-AM,ETCRUR,1990,2092,1990,2080,313.48,640204.63
2018-02-13 11-PM,ETCRUR,1982.4,2010,1951,1990,73.38,145649.57
2018-02-13 10-PM,ETCRUR,2005.45,2013.01,1982.4,1982.4,217.77,435358.27
2018-02-13 09-PM,ETCRUR,1984.59,2010,1975.3,2005.45,310.8,619406.27
2018-02-13 08-PM,ETCRUR,1915,1984.59,1915,1984.59,372.56,734025.06
2018-02-13 07-PM,ETCRUR,1923.82,1929.94,1889,1915,169.6,323496.92
2018-02-13 06-PM,ETCRUR,1925,1933,1879.54,1923.82,356.45,681023.04
2018-02-13 05-PM,ETCRUR,1898.49,1925,1867,1925,292.13,555806.71
2018-02-13 04-PM,ETCRUR,1923.5,1925,1880.1,1898.49,320.44,609065.36
2018-02-13 03-PM,ETCRUR,1900,1925,1880,1923.5,142.18,271137.94
2018-02-13 02-PM,ETCRUR,1930,1952,1900,1900,481.6,924649.4
2018-02-13 01-PM,ETCRUR,1923.9,1945.42,1913.64,1930,132.09,254058.78
2018-02-13 12-PM,ETCRUR,1959,1959,1889,1923.9,554.58,1055501.92
2018-02-13 11-AM,ETCRUR,1850,1970,1850,1959,128.66,248617.24
2018-02-13 10-AM,ETCRUR,1745.45,1850,1745.45,1850,161.94,291980.07
2018-02-13 09-AM,ETCRUR,1741,1752,1730.22,1745.45,269.4,470100.76
2018-02-13 08-AM,ETCRUR,1779,1779,1737,1741,239.82,421807.47
2018-02-13 07-AM,ETCRUR,1702.98,1788,1701.1,1779,334.54,588581.88
2018-02-13 06-AM,ETCRUR,1691.17,1719.16,1691.17,1702.98,221.54,377096.21
2018-02-13 05-AM,ETCRUR,1688,1730.71,1688,1691.17,116.15,197810.57
2018-02-13 04-AM,ETCRUR,1696,1749,1688,1688,148.48,253873.28
2018-02-13 03-AM,ETCRUR,1667.14,1771,1666.67,1696,73.07,124089.77
2018-02-13 02-AM,ETCRUR,1686.51,1698.39,1667,1667.14,44.52,74759.56
2018-02-13 01-AM,ETCRUR,1704.37,1750,1686.51,1686.51,115.77,198469.2
2018-02-13 12-AM,ETCRUR,1755,1763.79,1700.96,1704.37,76.56,132336.38
2018-02-12 11-PM,ETCRUR,1764.69,1795.96,1716,1755,239.17,422850.16
2018-02-12 10-PM,ETCRUR,1720.89,1773.93,1715.89,1764.69,198.97,350228.78
2018-02-12 09-PM,ETCRUR,1669.95,1760.01,1669.95,1720.89,166.12,285473.44
2018-02-12 08-PM,ETCRUR,1754.02,1788.69,1650,1669.95,443.08,770885.98
2018-02-12 07-PM,ETCRUR,1726.65,1784.1,1715,1754.02,456.13,796145.82
2018-02-12 06-PM,ETCRUR,1697.2,1726.65,1679,1726.65,171.66,293141.98
2018-02-12 05-PM,ETCRUR,1651,1704.55,1626.37,1697.2,324.86,544273.78
2018-02-12 04-PM,ETCRUR,1627,1655,1616.5,1651,125.24,204363.34
2018-02-12 03-PM,ETCRUR,1608.2,1631.1,1608.2,1627,199.8,323795.49
2018-02-12 02-PM,ETCRUR,1585,1688,1585,1608.2,305.67,499770.28
2018-02-12 01-PM,ETCRUR,1580.72,1599,1555.83,1585,151.19,239289.99
2018-02-12 12-PM,ETCRUR,1505.83,1598.89,1505.83,1580.72,247.36,389448.29
2018-02-12 11-AM,ETCRUR,1518,1530,1501.98,1505.83,67.25,101900.03
2018-02-12 10-AM,ETCRUR,1511.17,1520,1501,1518,81.3,122544.71
2018-02-12 09-AM,ETCRUR,1530,1530.79,1510,1511.17,107.21,163010.95
2018-02-12 08-AM,ETCRUR,1505,1540,1505,1530,116.49,177320.62
2018-02-12 07-AM,ETCRUR,1513,1522.53,1500,1505,47.86,72232.4
