Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2019-06-23 12-AM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-22 11-PM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-22 10-PM,ETHEUR,275.2,275.2,275.2,275.2,0.0,0.0
2019-06-22 09-PM,ETHEUR,274.64,275.58,273.13,275.2,13.75,3775.35
2019-06-22 08-PM,ETHEUR,266.02,274.64,266.02,274.64,0.0703,19.31
2019-06-22 07-PM,ETHEUR,273.99,273.99,266.02,266.02,0.01902,5.06
2019-06-22 06-PM,ETHEUR,273.99,273.99,273.99,273.99,0.0,0.0
2019-06-22 05-PM,ETHEUR,273.99,273.99,273.99,273.99,0.0,0.0
2019-06-22 04-PM,ETHEUR,273.99,273.99,273.99,273.99,0.0,0.0
2019-06-22 03-PM,ETHEUR,273.99,273.99,273.99,273.99,0.0,0.0
2019-06-22 02-PM,ETHEUR,275,275,273.99,273.99,0.3668,100.5
2019-06-22 01-PM,ETHEUR,270.99,275,270.99,275,0.836,229.78
2019-06-22 12-PM,ETHEUR,268.08,270.99,268.03,270.99,7.068,1900.55
2019-06-22 11-AM,ETHEUR,270.43,270.43,268.08,268.08,0.4396,117.88
2019-06-22 10-AM,ETHEUR,270.5,270.5,270.3,270.43,7.011,1896.21
2019-06-22 09-AM,ETHEUR,269.99,270.5,269,270.5,4.324,1168.69
2019-06-22 08-AM,ETHEUR,262.92,269.99,262.92,269.99,0.4375,118.11
2019-06-22 07-AM,ETHEUR,267.36,267.36,262.92,262.92,0.2841,74.7
2019-06-22 06-AM,ETHEUR,269.43,269.43,267.36,267.36,0.4189,112.0
2019-06-22 05-AM,ETHEUR,269.43,269.43,269.43,269.43,0.0,0.0
2019-06-22 04-AM,ETHEUR,269.43,269.43,269.43,269.43,0.0,0.0
2019-06-22 03-AM,ETHEUR,269.43,269.43,269.43,269.43,0.0,0.0
2019-06-22 02-AM,ETHEUR,269.43,269.43,269.43,269.43,0.0,0.0
2019-06-22 01-AM,ETHEUR,269.43,269.43,269.43,269.43,0.0,0.0
2019-06-22 12-AM,ETHEUR,259.99,269.43,259.99,269.43,4.231,1123.71
2019-06-21 11-PM,ETHEUR,258.8,259.99,255,259.99,0.2417,62.36
2019-06-21 10-PM,ETHEUR,258.8,258.8,258.8,258.8,0.0,0.0
2019-06-21 09-PM,ETHEUR,258.8,258.8,258.8,258.8,0.0,0.0
2019-06-21 08-PM,ETHEUR,258.8,258.8,258.8,258.8,0.0,0.0
2019-06-21 07-PM,ETHEUR,258.8,258.8,258.8,258.8,0.0,0.0
2019-06-21 06-PM,ETHEUR,255.92,258.8,255,258.8,10.06,2565.45
2019-06-21 05-PM,ETHEUR,253.89,255.92,253.89,255.92,1.236,316.23
2019-06-21 04-PM,ETHEUR,251.64,253.89,251.64,253.89,0.08511,21.61
2019-06-21 03-PM,ETHEUR,253.52,253.52,251.64,251.64,0.05386,13.55
2019-06-21 02-PM,ETHEUR,253.52,253.52,253.52,253.52,0.0,0.0
2019-06-21 01-PM,ETHEUR,257.23,257.23,253.52,253.52,0.159,40.31
2019-06-21 12-PM,ETHEUR,257.23,257.23,257.23,257.23,0.0,0.0
2019-06-21 11-AM,ETHEUR,255.71,257.23,255.71,257.23,8.034,2066.52
2019-06-21 10-AM,ETHEUR,256.99,256.99,255.71,255.71,3.262,834.2
2019-06-21 09-AM,ETHEUR,253.25,256.99,253.25,256.99,27.47,7025.91
2019-06-21 08-AM,ETHEUR,252.95,253.25,252.95,253.25,0.1274,32.25
