Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume RUR
2017-12-02 12-AM,ETHRUR,27398,27717.63,27250.5,27600,6.62,182058.21
2017-12-01 11-PM,ETHRUR,27606.6,27700.37,27300,27398,3.61,99122.01
2017-12-01 10-PM,ETHRUR,27623.07,27950.39,27606.6,27606.6,20.38,564605.83
2017-12-01 09-PM,ETHRUR,27475,27623.07,27300,27623.07,18.1,496982.04
2017-12-01 08-PM,ETHRUR,27100,27475,27070,27475,25.28,690630.8
2017-12-01 07-PM,ETHRUR,27000,27100,26800,27100,8.59,231848.35
2017-12-01 06-PM,ETHRUR,26995,27100,26951,27000,20.16,544359.11
2017-12-01 05-PM,ETHRUR,26731,26995,26731,26995,10.6,284826.37
2017-12-01 04-PM,ETHRUR,26729,26734,26641.91,26731,13.01,347581.38
2017-12-01 03-PM,ETHRUR,26681.26,26829.67,26588,26729,11.76,314222.67
2017-12-01 02-PM,ETHRUR,26897.31,26998,26638,26681.26,16.79,450461.66
2017-12-01 01-PM,ETHRUR,26595.99,26950,26496,26897.31,16.69,447755.01
2017-12-01 12-PM,ETHRUR,26100,26690,26000,26595.99,13.74,362922.11
2017-12-01 11-AM,ETHRUR,26100.39,26120,25935,26100,7.71,201079.36
2017-12-01 10-AM,ETHRUR,26100.39,26200,25927.39,26100.39,24.25,630575.94
2017-12-01 09-AM,ETHRUR,25990.01,26232,25858.34,26100.39,8.82,229975.22
2017-12-01 08-AM,ETHRUR,25849.08,26230,25797.41,25990.01,23.08,598029.08
2017-12-01 07-AM,ETHRUR,25962.5,26233,25849.08,25849.08,15.3,396802.91
2017-12-01 06-AM,ETHRUR,26290,26300,25849.08,25962.5,8.22,214100.38
2017-12-01 05-AM,ETHRUR,26110,26585,25835.04,26290,6.36,166252.45
2017-12-01 04-AM,ETHRUR,26276.75,26297.41,26110,26110,9.57,250784.74
2017-12-01 03-AM,ETHRUR,26191.94,26560.8,26190.95,26276.75,3.3,86945.31
2017-12-01 02-AM,ETHRUR,26208.28,26350,26190.95,26191.94,1.7,44604.07
2017-12-01 01-AM,ETHRUR,26440,26440,26190.95,26208.28,2.78,73297.64
2017-12-01 12-AM,ETHRUR,26580.46,26820.15,26400,26440,1.61,42604.91
2017-11-30 11-PM,ETHRUR,26585.7,26820.15,26532.64,26580.46,1.45,38675.69
2017-11-30 10-PM,ETHRUR,26574.45,26746.11,26400,26585.7,4.62,122157.2
2017-11-30 09-PM,ETHRUR,26300,27000,26202.56,26574.45,12.41,329249.9
2017-11-30 08-PM,ETHRUR,26685.79,26910,26016.85,26300,15.65,416113.16
2017-11-30 07-PM,ETHRUR,25843.98,26685.79,25800,26685.79,36.62,961071.47
2017-11-30 06-PM,ETHRUR,25599,26413.2,25599,25843.98,12.28,319703.0
2017-11-30 05-PM,ETHRUR,25537,25996,25100,25599,19.44,490911.89
2017-11-30 04-PM,ETHRUR,24899.2,25537,24899.2,25537,10.32,258707.4
2017-11-30 03-PM,ETHRUR,25200,26000,24898,24899.2,29.17,733214.13
2017-11-30 02-PM,ETHRUR,24667.54,25200,23920,25200,35.36,864678.43
2017-11-30 01-PM,ETHRUR,25999,25999,24000,24667.54,44.59,1101237.59
2017-11-30 12-PM,ETHRUR,25544.16,25999,25112,25999,9.02,231081.64
2017-11-30 11-AM,ETHRUR,26100,26100,25112,25544.16,13.92,357201.71
2017-11-30 10-AM,ETHRUR,26500,26500,25793.65,26100,12.21,319817.02
2017-11-30 09-AM,ETHRUR,26298,26660,26298,26500,18.18,479884.69
2017-11-30 08-AM,ETHRUR,25601,26298,25601,26298,17.89,465151.37
2017-11-30 07-AM,ETHRUR,25602,26083.97,25601,25601,8.81,228597.24
2017-11-30 06-AM,ETHRUR,26495.77,26950,25550,25602,17.43,454464.45
2017-11-30 05-AM,ETHRUR,26660,26949,26365,26495.77,14.19,378602.92
2017-11-30 04-AM,ETHRUR,26750,26853,26502,26660,9.21,245839.2
2017-11-30 03-AM,ETHRUR,26384,26750,26380,26750,3.17,84473.94
2017-11-30 02-AM,ETHRUR,26700,26700,26384,26384,3.27,86663.39
2017-11-30 01-AM,ETHRUR,26370,26700,26235,26700,2.86,75898.2
2017-11-30 12-AM,ETHRUR,25936.29,26400,25500,26370,6.1,158310.4
2017-11-29 11-PM,ETHRUR,26050,26700,25936.29,25936.29,8.93,233224.88
2017-11-29 10-PM,ETHRUR,26258,26999,26050,26050,10.97,292529.04
2017-11-29 09-PM,ETHRUR,26100,26990,25950.01,26258,25.82,677825.46
2017-11-29 08-PM,ETHRUR,26894.19,27994,25595.8,26100,33.79,911140.02
2017-11-29 07-PM,ETHRUR,28738.88,28742.51,24500,26894.19,98.83,2634411.23
2017-11-29 06-PM,ETHRUR,28700,29345,28650,28738.88,33.84,981323.15
2017-11-29 05-PM,ETHRUR,28640,28700,28301.55,28700,21.56,616802.13
2017-11-29 04-PM,ETHRUR,28273.31,28650,28000,28640,28.16,800597.46
2017-11-29 03-PM,ETHRUR,28600,28600,27600,28273.31,31.44,888616.98
2017-11-29 02-PM,ETHRUR,28400.51,28600.51,28310,28600,26.5,754637.77
2017-11-29 01-PM,ETHRUR,28300,28600,27707.61,28400.51,37.82,1075042.73
2017-11-29 12-PM,ETHRUR,27249,28300,27100,28300,60.26,1668839.04
2017-11-29 11-AM,ETHRUR,27252,27589.67,27100,27249,22.49,616296.62
2017-11-29 10-AM,ETHRUR,27263,27499,27251,27252,11.78,322612.74
2017-11-29 09-AM,ETHRUR,27498.17,27500,27201.91,27263,21.37,586535.64
2017-11-29 08-AM,ETHRUR,27000,27498.17,26935,27498.17,21.77,595299.44
2017-11-29 07-AM,ETHRUR,26695,27300,26510,27000,12.73,341172.4
2017-11-29 06-AM,ETHRUR,27012.18,27012.18,26500,26695,9.56,255176.06
2017-11-29 05-AM,ETHRUR,27022,27022,27012.18,27012.18,0.864,23343.49
2017-11-29 04-AM,ETHRUR,27100,27100,27022,27022,0.5356,14499.67
2017-11-29 03-AM,ETHRUR,27449,27449,27100,27100,0.4284,11667.93
2017-11-29 02-AM,ETHRUR,27371.5,27449,27371.5,27449,0.1744,4783.65
2017-11-29 01-AM,ETHRUR,27371.5,27371.5,27371.5,27371.5,0.0,0.0
2017-11-29 12-AM,ETHRUR,27371.44,27449,27100,27371.5,1.37,37452.65
2017-11-28 11-PM,ETHRUR,27106.47,27419,27031.36,27371.44,3.11,84899.07
2017-11-28 10-PM,ETHRUR,27250.34,27475.17,27106.47,27106.47,2.36,64094.49
2017-11-28 09-PM,ETHRUR,27300.9,27500,27237.09,27250.34,16.98,465173.76
2017-11-28 08-PM,ETHRUR,27126.96,27300.9,27000,27300.9,9.54,259111.58
2017-11-28 07-PM,ETHRUR,27080,27250,26990,27126.96,19.63,532299.94
2017-11-28 06-PM,ETHRUR,26993.53,27109.9,26991.53,27080,10.82,292412.45
2017-11-28 05-PM,ETHRUR,27109.37,27119,26948,26993.53,15.92,431325.24
2017-11-28 04-PM,ETHRUR,26877,27122.45,26877,27109.37,17.9,483024.91
2017-11-28 03-PM,ETHRUR,27245.51,27245.51,26867,26877,17.0,458281.86
2017-11-28 02-PM,ETHRUR,26895,27300,26895,27245.51,17.77,482001.51
2017-11-28 01-PM,ETHRUR,26868.17,26960,26700,26895,14.7,395311.37
2017-11-28 12-PM,ETHRUR,27391.3,27500,26700,26868.17,35.23,949568.47
2017-11-28 11-AM,ETHRUR,27561.5,27561.5,27385,27391.3,12.15,333176.18
2017-11-28 10-AM,ETHRUR,27700,27707.54,27402,27561.5,20.53,566412.46
2017-11-28 09-AM,ETHRUR,27448,27707.54,27448,27700,18.55,512092.34
2017-11-28 08-AM,ETHRUR,27420,27500,27253.26,27448,16.32,447854.48
2017-11-28 07-AM,ETHRUR,27220,27420,27200,27420,11.12,303716.22
2017-11-28 06-AM,ETHRUR,27200,27500,27200,27220,17.1,468959.79
2017-11-28 05-AM,ETHRUR,27250,27264.75,27095,27200,16.53,450048.39
2017-11-28 04-AM,ETHRUR,27250,27320,27100,27250,10.83,295419.48
2017-11-28 03-AM,ETHRUR,27200,27250,27000,27250,3.53,95698.47
2017-11-28 02-AM,ETHRUR,27000,27200,26761.78,27200,9.12,246181.49
2017-11-28 01-AM,ETHRUR,26820.68,27000,26561,27000,0.8111,21726.39
2017-11-28 12-AM,ETHRUR,27200,27200,26561,26820.68,3.85,104019.36
2017-11-27 11-PM,ETHRUR,27219.16,27250,27000,27200,3.84,104139.27
2017-11-27 10-PM,ETHRUR,27002,27250,27000,27219.16,8.16,221149.19
2017-11-27 09-PM,ETHRUR,26895,27103.1,26741,27002,14.93,402677.67
2017-11-27 08-PM,ETHRUR,26741.81,26900,26690.7,26895,10.74,287326.81
2017-11-27 07-PM,ETHRUR,26780,26946.99,26736.53,26741.81,11.15,299221.76
2017-11-27 06-PM,ETHRUR,26850,26947,26700,26780,14.65,393457.19
2017-11-27 05-PM,ETHRUR,26807.12,26949.84,26502.34,26850,21.38,572284.39
2017-11-27 04-PM,ETHRUR,26728.72,26990,26700,26807.12,21.86,585974.23
2017-11-27 03-PM,ETHRUR,27000,27000,26650,26728.72,9.76,261560.46
2017-11-27 02-PM,ETHRUR,26688,27000,26467,27000,21.82,585040.92
2017-11-27 01-PM,ETHRUR,26396.1,26700,26396.1,26688,25.21,671247.19
2017-11-27 12-PM,ETHRUR,26336,26550,26336,26396.1,29.14,769742.08
2017-11-27 11-AM,ETHRUR,26140,26450.9,26103.1,26336,34.92,915060.52
2017-11-27 10-AM,ETHRUR,26150,26150,26100,26140,39.25,1026225.81
2017-11-27 09-AM,ETHRUR,26501,26800,25700,26150,33.4,882869.01
2017-11-27 08-AM,ETHRUR,26475,26501,26316,26501,20.22,534903.53
2017-11-27 07-AM,ETHRUR,26444,26475,25863.28,26475,16.76,438784.43
2017-11-27 06-AM,ETHRUR,26103,26450.25,26100,26444,30.31,797771.0
2017-11-27 05-AM,ETHRUR,26050,26200,25839.79,26103,10.04,261757.51
2017-11-27 04-AM,ETHRUR,25263.81,26050,25263.81,26050,22.05,570290.44
2017-11-27 03-AM,ETHRUR,25851,25851,25253,25263.81,10.09,259150.5
2017-11-27 02-AM,ETHRUR,25800,25851,25150,25851,18.36,470636.58
2017-11-27 01-AM,ETHRUR,25634.22,25805.35,25481.63,25800,5.88,150704.47
2017-11-27 12-AM,ETHRUR,25878.36,26000,25634.22,25634.22,3.4,88094.89
2017-11-26 11-PM,ETHRUR,25950,26000,25705.47,25878.36,3.73,96783.56
2017-11-26 10-PM,ETHRUR,25408.69,25950,25367.85,25950,18.46,474505.64
2017-11-26 09-PM,ETHRUR,25308,25600,25278,25408.69,15.02,381848.01
2017-11-26 08-PM,ETHRUR,25294.91,25396,25000,25308,12.44,314061.4
2017-11-26 07-PM,ETHRUR,24970.64,25313.4,24819.92,25294.91,8.23,206708.84
2017-11-26 06-PM,ETHRUR,25300,25310,24970.64,24970.64,12.43,312107.65
2017-11-26 05-PM,ETHRUR,25146,25391,24988.9,25300,17.14,431596.41
2017-11-26 04-PM,ETHRUR,25389.08,25391,25101,25146,9.26,233483.98
2017-11-26 03-PM,ETHRUR,25391,25391,25230,25389.08,14.65,371356.64
2017-11-26 02-PM,ETHRUR,25239.73,25500,25239.73,25391,8.49,215791.58
2017-11-26 01-PM,ETHRUR,25231.67,25531.58,25203,25239.73,11.78,299384.83
2017-11-26 12-PM,ETHRUR,25450,25501.77,25188.49,25231.67,7.02,177961.79
2017-11-26 11-AM,ETHRUR,25300,25500,25188.49,25450,22.47,569902.51
2017-11-26 10-AM,ETHRUR,25201,25300,25100,25300,12.72,320510.81
2017-11-26 09-AM,ETHRUR,25200,25415.42,25200,25201,12.32,311331.75
2017-11-26 08-AM,ETHRUR,25001.45,25300,24662.16,25200,8.56,214803.81
2017-11-26 07-AM,ETHRUR,24552.13,25482.89,24354.09,25001.45,38.51,951372.91
2017-11-26 06-AM,ETHRUR,25100,25165.23,24552.13,24552.13,21.2,524747.15
2017-11-26 05-AM,ETHRUR,25138.38,25230.65,25100,25100,15.69,394205.28
2017-11-26 04-AM,ETHRUR,25200,25500,25110,25138.38,6.42,161686.88
2017-11-26 03-AM,ETHRUR,25598.68,25601.1,25200,25200,4.82,122986.79
2017-11-26 02-AM,ETHRUR,25500,25598.68,25400,25598.68,1.79,45611.28
2017-11-26 01-AM,ETHRUR,25300.01,25577.93,25200,25500,7.95,201473.69
2017-11-26 12-AM,ETHRUR,25956.06,26000.84,25300.01,25300.01,10.71,274240.83
2017-11-25 11-PM,ETHRUR,26101,26156.31,25899,25956.06,10.16,265019.81
2017-11-25 10-PM,ETHRUR,25990.74,26101,25890.35,26101,11.38,295466.2
2017-11-25 09-PM,ETHRUR,25990.74,25990.74,25890.35,25990.74,15.08,391821.07
2017-11-25 08-PM,ETHRUR,25990.74,25990.74,25816.84,25990.74,27.51,714319.33
2017-11-25 07-PM,ETHRUR,25931.15,26055,25900.49,25990.74,15.82,411208.31
2017-11-25 06-PM,ETHRUR,25790.31,26055,25790.31,25931.15,13.18,342039.01
2017-11-25 05-PM,ETHRUR,25813.08,25995.82,25443.42,25790.31,9.48,243304.91
2017-11-25 04-PM,ETHRUR,25950,26052.04,25813.08,25813.08,23.72,616640.16
2017-11-25 03-PM,ETHRUR,25800,25950,25442.51,25950,10.4,268022.55
2017-11-25 02-PM,ETHRUR,25800,25909,25680,25800,9.0,232477.65
2017-11-25 01-PM,ETHRUR,25319.92,25899,25179.06,25800,13.15,333607.21
2017-11-25 12-PM,ETHRUR,25485.42,25665,25319.92,25319.92,12.43,317284.97
2017-11-25 11-AM,ETHRUR,25261.33,25813.64,25249.51,25485.42,9.89,252103.1
2017-11-25 10-AM,ETHRUR,25255.16,25525.49,25062.86,25261.33,15.33,386377.75
2017-11-25 09-AM,ETHRUR,25552,25552,25000,25255.16,24.88,633723.16
2017-11-25 08-AM,ETHRUR,25777.78,25876,24600,25552,28.61,720584.93
2017-11-25 07-AM,ETHRUR,26086.48,26086.48,25777.78,25777.78,8.25,213726.74
2017-11-25 06-AM,ETHRUR,25691.7,26103.17,25630,26086.48,4.41,113836.7
2017-11-25 05-AM,ETHRUR,26000,26101.5,25684.93,25691.7,11.71,303683.94
2017-11-25 04-AM,ETHRUR,25526.51,26000,25300.51,26000,5.96,153162.73
2017-11-25 03-AM,ETHRUR,26002,26201,25149,25526.51,7.2,185380.0
2017-11-25 02-AM,ETHRUR,26216.07,26464.69,26000,26002,12.36,323436.33
2017-11-25 01-AM,ETHRUR,26499,26700,26216.07,26216.07,11.63,308081.84
2017-11-25 12-AM,ETHRUR,26242.23,26499.99,26189,26499,2.99,78799.54
2017-11-24 11-PM,ETHRUR,25405.83,26490,25150.01,26242.23,13.7,356912.8
2017-11-24 10-PM,ETHRUR,25100,25405.83,25000,25405.83,4.66,117211.31
2017-11-24 09-PM,ETHRUR,25259.68,25700,25000,25100,8.84,223255.3
2017-11-24 08-PM,ETHRUR,25433,25888.78,25176.69,25259.68,28.67,730404.21
2017-11-24 07-PM,ETHRUR,24691.44,25433,24690,25433,15.22,380214.82
2017-11-24 06-PM,ETHRUR,25235,25319.41,24690,24691.44,36.1,905220.33
2017-11-24 05-PM,ETHRUR,25290,25888.78,25235,25235,36.11,920413.0
2017-11-24 04-PM,ETHRUR,25030,25290,25000,25290,31.22,786052.8
2017-11-24 03-PM,ETHRUR,24384.7,25030,24297.84,25030,87.73,2184914.93
2017-11-24 02-PM,ETHRUR,24449,24500,24100,24384.7,16.52,402062.57
2017-11-24 01-PM,ETHRUR,23980,24500,23800,24449,46.42,1120389.78
2017-11-24 12-PM,ETHRUR,23499,23989.44,23303.39,23980,50.27,1188522.53
2017-11-24 11-AM,ETHRUR,23550,23550,23300,23499,10.49,245312.27
2017-11-24 10-AM,ETHRUR,23060,23550,23060,23550,17.13,399634.68
2017-11-24 09-AM,ETHRUR,22531.49,23174,22531.49,23060,12.66,288104.78
2017-11-24 08-AM,ETHRUR,22822.24,22822.24,22400.01,22531.49,20.27,457146.64
2017-11-24 07-AM,ETHRUR,22800,22900.37,22565.3,22822.24,13.27,300916.47
2017-11-24 06-AM,ETHRUR,22945,23174.8,22719,22800,20.82,478131.6
2017-11-24 05-AM,ETHRUR,22819.59,22948,22650.71,22945,7.42,169379.92
2017-11-24 04-AM,ETHRUR,22800.71,22948,22577,22819.59,13.82,314148.85
2017-11-24 03-AM,ETHRUR,22965.73,23000,22600,22800.71,3.06,69941.89
2017-11-24 02-AM,ETHRUR,22652.33,23021.58,22600,22965.73,2.98,68132.46
2017-11-24 01-AM,ETHRUR,23059.4,23133.43,22652.33,22652.33,8.05,184097.71
2017-11-24 12-AM,ETHRUR,23033.05,23293.97,23000,23059.4,3.25,75312.67
2017-11-23 11-PM,ETHRUR,23389.7,23540.49,23000,23033.05,6.7,155264.64
2017-11-23 10-PM,ETHRUR,23160,23500,22954.78,23389.7,5.94,138051.58
2017-11-23 09-PM,ETHRUR,23297,23298,22918.69,23160,15.74,363484.53
2017-11-23 08-PM,ETHRUR,23376,23450.19,22900.93,23297,31.49,728939.61
2017-11-23 07-PM,ETHRUR,23449.46,23638.5,22878.5,23376,26.16,607810.03
2017-11-23 06-PM,ETHRUR,23555,23661,23400,23449.46,26.32,618708.19
2017-11-23 05-PM,ETHRUR,22800,23555,22800,23555,69.71,1622712.11
2017-11-23 04-PM,ETHRUR,23087,23088,22796.47,22800,17.6,402808.48
2017-11-23 03-PM,ETHRUR,23103,23200.27,22695.27,23087,34.86,800654.82
2017-11-23 02-PM,ETHRUR,22200,23103,22150,23103,57.6,1316212.46
2017-11-23 01-PM,ETHRUR,22462.27,22462.27,22060.88,22200,13.29,296152.99
2017-11-23 12-PM,ETHRUR,22479,22578.19,22351.19,22462.27,59.71,1341964.6
2017-11-23 11-AM,ETHRUR,22769,22769,22070,22479,34.89,782215.37
2017-11-23 10-AM,ETHRUR,22060.88,22968.57,22060.88,22769,63.3,1422089.99
2017-11-23 09-AM,ETHRUR,21849.99,22199,21844.34,22060.88,44.5,977975.35
2017-11-23 08-AM,ETHRUR,21618.34,21850,21479,21849.99,13.0,281242.8
2017-11-23 07-AM,ETHRUR,21500,21618.34,21385.82,21618.34,11.94,256762.32
2017-11-23 06-AM,ETHRUR,21495,21500,21384.63,21500,12.2,261902.11
2017-11-23 05-AM,ETHRUR,21499,21500,21289.21,21495,15.75,337808.04
2017-11-23 04-AM,ETHRUR,21415,21499,21230,21499,9.14,195138.24
2017-11-23 03-AM,ETHRUR,21326.94,21415,21202.59,21415,6.2,132340.74
2017-11-23 02-AM,ETHRUR,21304.9,21427.35,21200,21326.94,5.43,115551.51
2017-11-23 01-AM,ETHRUR,21500,21500,21203.04,21304.9,3.33,71186.41
2017-11-23 12-AM,ETHRUR,21449.3,21500,21284.55,21500,6.38,136869.51
2017-11-22 11-PM,ETHRUR,21251,21449.3,21196.91,21449.3,8.65,184912.37
2017-11-22 10-PM,ETHRUR,20881.24,21251,20881.24,21251,19.84,417508.72
2017-11-22 09-PM,ETHRUR,20973.44,21000,20881.24,20881.24,4.45,93482.77
2017-11-22 08-PM,ETHRUR,20965,21000,20877.55,20973.44,7.44,156202.99
2017-11-22 07-PM,ETHRUR,20800,20969,20691.89,20965,13.39,279082.2
2017-11-22 06-PM,ETHRUR,20789,20800,20500,20800,13.1,270437.72
2017-11-22 05-PM,ETHRUR,20585,20789,20580,20789,8.06,166889.37
2017-11-22 04-PM,ETHRUR,20777.94,20801,20580,20585,4.64,95645.28
2017-11-22 03-PM,ETHRUR,20800,20850,20777.94,20777.94,21.49,447135.3
2017-11-22 02-PM,ETHRUR,20630,20805,20550,20800,22.13,458053.13
2017-11-22 01-PM,ETHRUR,20786.56,20887.61,20630,20630,11.16,231588.29
2017-11-22 12-PM,ETHRUR,20800,20916.45,20700,20786.56,13.72,285732.23
2017-11-22 11-AM,ETHRUR,20751.57,20890,20700,20800,13.0,269943.82
2017-11-22 10-AM,ETHRUR,20700,20890,20700,20751.57,12.88,267585.26
2017-11-22 09-AM,ETHRUR,20700.7,20800,20700,20700,9.31,192922.04
2017-11-22 08-AM,ETHRUR,20709.6,20800,20625.27,20700.7,11.01,228005.99
2017-11-22 07-AM,ETHRUR,20625.27,20709.6,20622.39,20709.6,24.87,514056.39
2017-11-22 06-AM,ETHRUR,20661.23,20702,20624.84,20625.27,37.81,781059.04
2017-11-22 05-AM,ETHRUR,20800,20826.5,20628.65,20661.23,8.57,177716.07
2017-11-22 04-AM,ETHRUR,20599.18,20800,20599.18,20800,3.6,74684.35
2017-11-22 03-AM,ETHRUR,20689,20689.76,20562.05,20599.18,1.75,36057.77
2017-11-22 02-AM,ETHRUR,20604.19,20689.76,20428,20689,7.11,146157.78
2017-11-22 01-AM,ETHRUR,20604.19,20826.5,20604.19,20604.19,2.73,56734.6
2017-11-22 12-AM,ETHRUR,20650.15,20751.71,20517.49,20604.19,2.95,60808.54
2017-11-21 11-PM,ETHRUR,20800,20800,20500,20650.15,9.03,187627.81
2017-11-21 10-PM,ETHRUR,20840,20840,20800,20800,16.14,335819.2
2017-11-21 09-PM,ETHRUR,20823.35,20847,20700,20840,7.76,161239.14
2017-11-21 08-PM,ETHRUR,20739,20849,20700,20823.35,9.07,188383.78
2017-11-21 07-PM,ETHRUR,20818,20818,20400,20739,12.58,259780.97
2017-11-21 06-PM,ETHRUR,20701,20828,20650.77,20818,15.61,324048.64
2017-11-21 05-PM,ETHRUR,20642.84,20755,20400,20701,15.68,322470.05
2017-11-21 04-PM,ETHRUR,20800,20839.9,20602,20642.84,16.9,350954.02
2017-11-21 03-PM,ETHRUR,20700,20848.08,20686.13,20800,12.75,264749.53
2017-11-21 02-PM,ETHRUR,20697.11,20848,20655,20700,4.16,86195.06
2017-11-21 01-PM,ETHRUR,20770.08,20848.08,20622,20697.11,9.09,188339.8
2017-11-21 12-PM,ETHRUR,20691,20850,20645.04,20770.08,14.19,295032.76
2017-11-21 11-AM,ETHRUR,20620,20750.67,20620,20691,10.27,212263.54
2017-11-21 10-AM,ETHRUR,20389.22,20620,20300,20620,26.64,543614.79
2017-11-21 09-AM,ETHRUR,20608.78,20855,20389.22,20389.22,9.47,195364.73
2017-11-21 08-AM,ETHRUR,20337.59,20700,20310,20608.78,12.3,252092.22
2017-11-21 07-AM,ETHRUR,20386.23,20474.9,20306.52,20337.59,15.8,321504.76
2017-11-21 06-AM,ETHRUR,20498,20498.88,20372.71,20386.23,6.91,140897.48
2017-11-21 05-AM,ETHRUR,20215.59,20515,20214.59,20498,5.82,118113.24
2017-11-21 04-AM,ETHRUR,20306.12,20464.43,20097.43,20215.59,16.06,324118.64
2017-11-21 03-AM,ETHRUR,20974.55,21000,20200.07,20306.12,11.68,241674.85
2017-11-21 02-AM,ETHRUR,20600,21000,20437.52,20974.55,18.6,388055.14
2017-11-21 01-AM,ETHRUR,20581.26,20812,20573.91,20600,1.13,23415.72
2017-11-21 12-AM,ETHRUR,20690.17,20890,20200,20581.26,6.81,140047.1
2017-11-20 11-PM,ETHRUR,20895,20895,20387,20690.17,2.99,61775.69
2017-11-20 10-PM,ETHRUR,20700,20895,20381,20895,28.09,583650.03
2017-11-20 09-PM,ETHRUR,20500,20700,20383.57,20700,31.86,652826.74
2017-11-20 08-PM,ETHRUR,20430,20500,20300,20500,30.9,630940.79
2017-11-20 07-PM,ETHRUR,20163.93,20430,20163.93,20430,18.57,378012.37
2017-11-20 06-PM,ETHRUR,20160,20250,20101,20163.93,20.23,408785.54
2017-11-20 05-PM,ETHRUR,19951.31,20160,19900,20160,24.36,487859.3
2017-11-20 04-PM,ETHRUR,19684,19951.31,19660.76,19951.31,17.82,352385.69
2017-11-20 03-PM,ETHRUR,19840,19844.61,19684,19684,7.45,146908.85
2017-11-20 02-PM,ETHRUR,19700,19845,19700,19840,1.79,35251.46
2017-11-20 01-PM,ETHRUR,19800,19845,19700,19700,8.42,166539.2
2017-11-20 12-PM,ETHRUR,19719.6,19850,19713.57,19800,8.39,166065.4
2017-11-20 11-AM,ETHRUR,19839,19890.6,19700,19719.6,20.56,405939.93
2017-11-20 10-AM,ETHRUR,19800,19890.1,19701,19839,8.19,162166.84
2017-11-20 09-AM,ETHRUR,19797.98,19997.99,19725,19800,7.98,158206.97
2017-11-20 08-AM,ETHRUR,19780,19855,19659.03,19797.98,11.82,233003.37
2017-11-20 07-AM,ETHRUR,19790,19870.9,19600,19780,9.84,194178.88
2017-11-20 06-AM,ETHRUR,19790,19887.9,19593.25,19790,17.74,349711.86
2017-11-20 05-AM,ETHRUR,19887.9,19996.16,19785.66,19790,4.05,80172.65
2017-11-20 04-AM,ETHRUR,20000,20049.21,19750,19887.9,7.42,147636.18
2017-11-20 03-AM,ETHRUR,19997,20000,19659.46,20000,6.46,128848.27
2017-11-20 02-AM,ETHRUR,19769.47,19997,19659.46,19997,1.39,27603.16
2017-11-20 01-AM,ETHRUR,19849,19915.87,19665.74,19769.47,1.1,21672.79
2017-11-20 12-AM,ETHRUR,19749.11,19849.58,19659.46,19849,4.36,86074.89
2017-11-19 11-PM,ETHRUR,19990,19997,19664.08,19749.11,3.66,72388.38
2017-11-19 10-PM,ETHRUR,19504.8,19990,19433.37,19990,12.42,243611.12
2017-11-19 09-PM,ETHRUR,19339.27,19600,19315.26,19504.8,3.73,72727.29
2017-11-19 08-PM,ETHRUR,19483.71,19571.39,19200.01,19339.27,11.14,215774.24
2017-11-19 07-PM,ETHRUR,19542.06,19688.2,19300,19483.71,6.96,136034.0
2017-11-19 06-PM,ETHRUR,19761.84,19990,19500,19542.06,16.24,317701.43
2017-11-19 05-PM,ETHRUR,20335,20340.6,19725.33,19761.84,25.2,507324.61
2017-11-19 04-PM,ETHRUR,20240,20335,20008.96,20335,10.69,216413.17
2017-11-19 03-PM,ETHRUR,20100,20240.68,19998,20240,15.22,305289.94
2017-11-19 02-PM,ETHRUR,19990,20100,19806.5,20100,28.12,562456.77
2017-11-19 01-PM,ETHRUR,19900,19996,19700,19990,36.51,724644.51
2017-11-19 12-PM,ETHRUR,19800,19988,19700,19900,11.74,233348.2
2017-11-19 11-AM,ETHRUR,19838.6,19958.4,19700,19800,10.92,216234.89
2017-11-19 10-AM,ETHRUR,20109.1,20200,19520,19838.6,44.98,895478.7
2017-11-19 09-AM,ETHRUR,20000,20300,19600,20109.1,32.73,654432.53
2017-11-19 08-AM,ETHRUR,20190,20500,19686.71,20000,41.09,826960.01
2017-11-19 07-AM,ETHRUR,19980,20899.98,19887.99,20190,161.71,3257107.02
2017-11-19 06-AM,ETHRUR,19328.02,19985,19328.02,19980,47.62,938418.79
2017-11-19 05-AM,ETHRUR,19323.86,19490,19323.86,19328.02,9.23,178959.39
2017-11-19 04-AM,ETHRUR,19489,19489,19323.86,19323.86,3.11,60372.05
2017-11-19 03-AM,ETHRUR,19407.44,19489,19394.62,19489,2.21,43037.61
2017-11-19 02-AM,ETHRUR,19412.18,19489,19403.5,19407.44,2.24,43489.25
2017-11-19 01-AM,ETHRUR,19407.93,19490,19403.5,19412.18,0.6289,12226.77
2017-11-19 12-AM,ETHRUR,19407.99,19499,19394.62,19407.93,3.33,64648.08
2017-11-18 11-PM,ETHRUR,19350,19499,19300,19407.99,12.59,244382.29
2017-11-18 10-PM,ETHRUR,19150.67,19350,19100,19350,17.0,327486.74
2017-11-18 09-PM,ETHRUR,19095,19150.67,18980,19150.67,7.75,147703.97
2017-11-18 08-PM,ETHRUR,18999.89,19095,18999,19095,7.48,142245.81
2017-11-18 07-PM,ETHRUR,18930,19000,18800,18999.89,9.66,182705.88
2017-11-18 06-PM,ETHRUR,18999,19000,18900,18930,10.64,201712.89
2017-11-18 05-PM,ETHRUR,18944.14,19000,18903,18999,12.47,236844.38
